1974,1,1,0,1230
1974,1,1,1,1210
1974,1,1,2,1470
1974,1,1,3,1900
1974,1,1,4,2370
1974,1,1,5,2750
1974,1,1,6,2960
1974,1,1,7,2980
1974,1,1,8,2720
1974,1,1,9,2320
1974,1,1,10,1900
1974,1,1,11,1640
1974,1,1,12,1500
1974,1,1,13,1500
1974,1,1,14,1650
1974,1,1,15,1950
1974,1,1,16,2330
1974,1,1,17,2630
1974,1,1,18,2780
1974,1,1,19,2800
1974,1,1,20,2650
1974,1,1,21,2300
1974,1,1,22,1900
1974,1,1,23,1620
1974,1,2,0,1410
1974,1,2,1,1300
1974,1,2,2,1380
1974,1,2,3,1570
1974,1,2,4,1970
1974,1,2,5,2320
1974,1,2,6,2610
1974,1,2,7,2750
1974,1,2,8,2750
1974,1,2,9,2580
1974,1,2,10,2250
1974,1,2,11,1950
1974,1,2,12,1730
1974,1,2,13,1580
1974,1,2,14,1580
1974,1,2,15,1770
1974,1,2,16,1970
1974,1,2,17,2230
1974,1,2,18,2410
1974,1,2,19,2580
1974,1,2,20,2650
1974,1,2,21,2550
1974,1,2,22,2300
1974,1,2,23,2000
1974,1,3,0,1740
1974,1,3,1,1580
1974,1,3,2,1460
1974,1,3,3,1520
1974,1,3,4,1750
1974,1,3,5,2000
1974,1,3,6,2250
1974,1,3,7,2480
1974,1,3,8,2630
1974,1,3,9,2630
1974,1,3,10,2550
1974,1,3,11,2350
1974,1,3,12,2150
1974,1,3,13,1960
1974,1,3,14,1820
1974,1,3,15,1750
1974,1,3,16,1790
1974,1,3,17,1890
1974,1,3,18,2040
1974,1,3,19,2300
1974,1,3,20,2550
1974,1,3,21,2600
1974,1,3,22,2600
1974,1,3,23,2420
1974,1,4,0,2200
1974,1,4,1,2000
1974,1,4,2,1750
1974,1,4,3,1500
1974,1,4,4,1470
1974,1,4,5,1542
1974,1,4,6,1740
1974,1,4,7,2000
1974,1,4,8,2300
1974,1,4,9,2503
1974,1,4,10,2600
1974,1,4,11,2660
1974,1,4,12,2500
1974,1,4,13,2290
1974,1,4,14,2000
1974,1,4,15,1750
1974,1,4,16,1550
1974,1,4,17,1470
1974,1,4,18,1540
1974,1,4,19,1800
1974,1,4,20,2080
1974,1,4,21,2380
1974,1,4,22,2600
1974,1,4,23,2700
1974,1,5,0,2640
1974,1,5,1,2400
1974,1,5,2,2080
1974,1,5,3,1750
1974,1,5,4,1460
1974,1,5,5,1300
1974,1,5,6,1330
1974,1,5,7,1530
1974,1,5,8,1870
1974,1,5,9,2260
1974,1,5,10,2600
1974,1,5,11,2880
1974,1,5,12,2970
1974,1,5,13,2850
1974,1,5,14,2560
1974,1,5,15,2100
1974,1,5,16,1740
1974,1,5,17,1400
1974,1,5,18,1270
1974,1,5,19,1370
1974,1,5,20,1650
1974,1,5,21,2020
1974,1,5,22,2390
1974,1,5,23,2730
1974,1,6,0,2940
1974,1,6,1,2900
1974,1,6,2,2630
1974,1,6,3,2180
1974,1,6,4,1750
1974,1,6,5,1350
1974,1,6,6,1090
1974,1,6,7,1010
1974,1,6,8,1240
1974,1,6,9,1600
1974,1,6,10,2070
1974,1,6,11,2580
1974,1,6,12,2920
1974,1,6,13,3110
1974,1,6,14,3040
1974,1,6,15,2630
1974,1,6,16,2090
1974,1,6,17,1580
1974,1,6,18,1140
1974,1,6,19,910
1974,1,6,20,980
1974,1,6,21,1300
1974,1,6,22,1850
1974,1,6,23,2380
1974,1,7,0,2830
1974,1,7,1,3140
1974,1,7,2,3100
1974,1,7,3,2800
1974,1,7,4,2250
1974,1,7,5,1700
1974,1,7,6,1150
1974,1,7,7,828
1974,1,7,8,780
1974,1,7,9,1070
1974,1,7,10,1600
1974,1,7,11,2250
1974,1,7,12,2820
1974,1,7,13,3220
1974,1,7,14,3350
1974,1,7,15,3140
1974,1,7,16,2640
1974,1,7,17,1950
1974,1,7,18,1350
1974,1,7,19,900
1974,1,7,20,760
1974,1,7,21,900
1974,1,7,22,1400
1974,1,7,23,2000
1974,1,8,0,2630
1974,1,8,1,3140
1974,1,8,2,3450
1974,1,8,3,3370
1974,1,8,4,2920
1974,1,8,5,2200
1974,1,8,6,1537
1974,1,8,7,980
1974,1,8,8,690
1974,1,8,9,700
1974,1,8,10,1150
1974,1,8,11,1800
1974,1,8,12,2500
1974,1,8,13,3150
1974,1,8,14,3560
1974,1,8,15,3650
1974,1,8,16,3300
1974,1,8,17,2650
1974,1,8,18,1880
1974,1,8,19,1250
1974,1,8,20,800
1974,1,8,21,600
1974,1,8,22,880
1974,1,8,23,1460
1974,1,9,0,2180
1974,1,9,1,2860
1974,1,9,2,3400
1974,1,9,3,3670
1974,1,9,4,3500
1974,1,9,5,2900
1974,1,9,6,2070
1974,1,9,7,1350
1974,1,9,8,840
1974,1,9,9,500
1974,1,9,10,700
1974,1,9,11,1220
1974,1,9,12,1980
1974,1,9,13,2730
1974,1,9,14,3300
1974,1,9,15,3700
1974,1,9,16,3640
1974,1,9,17,3170
1974,1,9,18,2400
1974,1,9,19,1650
1974,1,9,20,1050
1974,1,9,21,600
1974,1,9,22,530
1974,1,9,23,1000
1974,1,10,0,1700
1974,1,10,1,2450
1974,1,10,2,3100
1974,1,10,3,3600
1974,1,10,4,3750
1974,1,10,5,3440
1974,1,10,6,2720
1974,1,10,7,1900
1974,1,10,8,1200
1974,1,10,9,680
1974,1,10,10,450
1974,1,10,11,800
1974,1,10,12,1500
1974,1,10,13,2280
1974,1,10,14,3000
1974,1,10,15,3540
1974,1,10,16,3750
1974,1,10,17,3500
1974,1,10,18,2930
