From file: inhambane 180717
Ser;Meas;Sal.;Temp;Density;S. vel.;Press;Date;Time;;
69;12922;32.62;22.90;22.167;1526.60;1.45;18/07/2017;14:05:43
69;12923;32.62;22.90;22.167;1526.61;1.60;18/07/2017;14:05:44
69;12924;32.61;22.90;22.160;1526.59;1.72;18/07/2017;14:05:45
69;12925;32.61;22.90;22.160;1526.60;1.92;18/07/2017;14:05:46
69;12926;32.61;22.90;22.161;1526.60;2.04;18/07/2017;14:05:47
69;12927;32.62;22.89;22.172;1526.60;2.22;18/07/2017;14:05:48
69;12928;32.62;22.89;22.171;1526.61;2.27;18/07/2017;14:05:49
69;12929;32.61;22.90;22.163;1526.60;2.26;18/07/2017;14:05:50
69;12930;32.61;22.89;22.164;1526.59;2.27;18/07/2017;14:05:51
69;12931;32.62;22.90;22.171;1526.61;2.35;18/07/2017;14:05:52
69;12932;32.60;22.90;22.156;1526.59;2.41;18/07/2017;14:05:53
69;12933;32.59;22.90;22.148;1526.59;2.45;18/07/2017;14:05:54
69;12934;32.59;22.90;22.147;1526.59;2.60;18/07/2017;14:05:55
69;12935;32.59;22.90;22.149;1526.59;2.72;18/07/2017;14:05:56
69;12936;32.62;22.89;22.175;1526.60;2.84;18/07/2017;14:05:57
69;12937;32.61;22.89;22.168;1526.59;2.93;18/07/2017;14:05:58
69;12938;32.61;22.89;22.170;1526.59;3.18;18/07/2017;14:05:59
69;12939;32.63;22.88;22.187;1526.59;3.31;18/07/2017;14:06:00
69;12940;32.64;22.88;22.197;1526.60;3.42;18/07/2017;14:06:01
69;12941;32.64;22.88;22.197;1526.60;3.46;18/07/2017;14:06:02
69;12942;32.64;22.88;22.197;1526.60;3.46;18/07/2017;14:06:03
69;12943;32.65;22.88;22.205;1526.61;3.46;18/07/2017;14:06:04
69;12944;32.65;22.87;22.205;1526.60;3.46;18/07/2017;14:06:05
69;12945;32.66;22.87;22.213;1526.61;3.47;18/07/2017;14:06:06
69;12946;32.65;22.87;22.205;1526.61;3.55;18/07/2017;14:06:07
69;12947;32.64;22.88;22.198;1526.60;3.62;18/07/2017;14:06:08
69;12948;32.65;22.88;22.206;1526.61;3.69;18/07/2017;14:06:09
69;12949;32.66;22.87;22.215;1526.62;3.91;18/07/2017;14:06:10
69;12950;32.65;22.87;22.209;1526.61;4.07;18/07/2017;14:06:11
69;12951;32.65;22.87;22.209;1526.61;4.19;18/07/2017;14:06:12
69;12952;32.65;22.87;22.209;1526.61;4.32;18/07/2017;14:06:13
69;12953;32.65;22.87;22.210;1526.62;4.45;18/07/2017;14:06:14
69;12954;32.66;22.87;22.219;1526.62;4.59;18/07/2017;14:06:15
69;12955;32.66;22.86;22.221;1526.62;4.84;18/07/2017;14:06:16
69;12956;32.67;22.86;22.230;1526.61;4.99;18/07/2017;14:06:17
69;12957;32.68;22.86;22.239;1526.62;5.06;18/07/2017;14:06:18
69;12958;32.68;22.86;22.239;1526.62;5.02;18/07/2017;14:06:19
69;12959;32.67;22.86;22.231;1526.61;4.99;18/07/2017;14:06:20
69;12960;32.67;22.86;22.231;1526.61;5.05;18/07/2017;14:06:21
69;12961;32.67;22.86;22.232;1526.62;5.19;18/07/2017;14:06:22
69;12962;32.68;22.86;22.240;1526.62;5.26;18/07/2017;14:06:23
69;12963;32.67;22.86;22.233;1526.61;5.28;18/07/2017;14:06:24
69;12964;32.67;22.86;22.232;1526.62;5.28;18/07/2017;14:06:25
69;12965;32.66;22.86;22.224;1526.61;5.32;18/07/2017;14:06:26
69;12966;32.67;22.86;22.233;1526.62;5.44;18/07/2017;14:06:27
69;12967;32.67;22.86;22.233;1526.62;5.50;18/07/2017;14:06:28
69;12968;32.68;22.86;22.242;1526.63;5.58;18/07/2017;14:06:29
69;12969;32.67;22.86;22.234;1526.62;5.62;18/07/2017;14:06:30
69;12970;32.69;22.86;22.249;1526.64;5.65;18/07/2017;14:06:31
69;12971;32.67;22.86;22.234;1526.63;5.68;18/07/2017;14:06:32
69;12972;32.68;22.86;22.242;1526.64;5.73;18/07/2017;14:06:33
69;12973;32.67;22.86;22.235;1526.62;5.69;18/07/2017;14:06:34
69;12974;32.68;22.85;22.243;1526.63;5.69;18/07/2017;14:06:35
69;12975;32.68;22.85;22.243;1526.62;5.69;18/07/2017;14:06:36
69;12976;32.69;22.85;22.251;1526.62;5.68;18/07/2017;14:06:37
69;12977;32.67;22.86;22.235;1526.61;5.69;18/07/2017;14:06:38
69;12978;32.68;22.86;22.242;1526.63;5.69;18/07/2017;14:06:39
69;12979;32.68;22.85;22.243;1526.62;5.70;18/07/2017;14:06:40
69;12980;32.71;22.85;22.267;1526.64;5.69;18/07/2017;14:06:41
69;12981;32.71;22.85;22.267;1526.64;5.70;18/07/2017;14:06:42
69;12982;32.70;22.85;22.260;1526.63;5.71;18/07/2017;14:06:43
69;12983;32.71;22.85;22.267;1526.64;5.71;18/07/2017;14:06:44
69;12984;32.71;22.85;22.267;1526.64;5.71;18/07/2017;14:06:45
69;12985;32.70;22.85;22.259;1526.63;5.71;18/07/2017;14:06:46
69;12986;32.70;22.85;22.259;1526.63;5.71;18/07/2017;14:06:47
69;12987;32.69;22.85;22.251;1526.64;5.70;18/07/2017;14:06:48
69;12988;32.69;22.85;22.250;1526.64;5.71;18/07/2017;14:06:49
69;12989;32.68;22.86;22.242;1526.63;5.71;18/07/2017;14:06:50
69;12990;32.68;22.86;22.242;1526.63;5.71;18/07/2017;14:06:51
69;12991;32.68;22.86;22.242;1526.64;5.70;18/07/2017;14:06:52
69;12992;32.67;22.86;22.234;1526.62;5.70;18/07/2017;14:06:53
69;12993;32.67;22.86;22.234;1526.62;5.71;18/07/2017;14:06:54
69;12994;32.67;22.86;22.234;1526.63;5.71;18/07/2017;14:06:55
69;12995;32.67;22.86;22.234;1526.62;5.70;18/07/2017;14:06:56
69;12996;32.67;22.86;22.234;1526.62;5.70;18/07/2017;14:06:57
69;12997;32.68;22.86;22.242;1526.63;5.70;18/07/2017;14:06:58
69;12998;32.68;22.86;22.241;1526.63;5.69;18/07/2017;14:06:59
69;12999;32.68;22.86;22.241;1526.63;5.69;18/07/2017;14:07:00
69;13000;32.68;22.86;22.242;1526.63;5.70;18/07/2017;14:07:01
69;13001;32.68;22.85;22.243;1526.62;5.69;18/07/2017;14:07:02
69;13002;32.67;22.85;22.235;1526.62;5.68;18/07/2017;14:07:03
69;13003;32.68;22.86;22.242;1526.62;5.68;18/07/2017;14:07:04
69;13004;32.69;22.86;22.250;1526.64;5.67;18/07/2017;14:07:05
69;13005;32.69;22.85;22.251;1526.62;5.68;18/07/2017;14:07:06
69;13006;32.69;22.85;22.252;1526.62;5.67;18/07/2017;14:07:07
69;13007;32.69;22.85;22.252;1526.62;5.67;18/07/2017;14:07:08
69;13008;32.69;22.85;22.250;1526.62;5.36;18/07/2017;14:07:09
69;13009;32.69;22.85;22.250;1526.61;5.36;18/07/2017;14:07:10
69;13010;32.68;22.85;22.241;1526.62;5.25;18/07/2017;14:07:11
69;13011;32.69;22.85;22.248;1526.62;5.07;18/07/2017;14:07:12
69;13012;32.67;22.86;22.230;1526.62;4.89;18/07/2017;14:07:13
69;13013;32.68;22.86;22.238;1526.62;4.81;18/07/2017;14:07:14
69;13014;32.69;22.86;22.246;1526.62;4.82;18/07/2017;14:07:15
69;13015;32.68;22.86;22.238;1526.62;4.80;18/07/2017;14:07:16
69;13016;32.68;22.86;22.236;1526.62;4.68;18/07/2017;14:07:17
69;13017;32.67;22.86;22.227;1526.62;4.45;18/07/2017;14:07:18
69;13018;32.67;22.87;22.225;1526.63;4.24;18/07/2017;14:07:19
69;13019;32.65;22.87;22.208;1526.61;4.02;18/07/2017;14:07:20
69;13020;32.64;22.88;22.197;1526.61;3.74;18/07/2017;14:07:21
69;13021;32.64;22.88;22.195;1526.61;3.45;18/07/2017;14:07:22
69;13022;32.64;22.88;22.193;1526.61;3.21;18/07/2017;14:07:23
69;13023;32.65;22.88;22.201;1526.61;2.96;18/07/2017;14:07:24
69;13024;32.62;22.89;22.174;1526.60;2.70;18/07/2017;14:07:25
69;13025;32.63;22.89;22.181;1526.60;2.44;18/07/2017;14:07:26
69;13026;32.63;22.89;22.180;1526.59;2.20;18/07/2017;14:07:27
69;13027;32.63;22.90;22.177;1526.60;1.90;18/07/2017;14:07:28
69;13028;32.62;22.90;22.168;1526.60;1.69;18/07/2017;14:07:29
69;13029;32.61;22.91;22.155;1526.62;1.34;18/07/2017;14:07:30
69;13030;32.61;22.91;22.153;1526.62;1.10;18/07/2017;14:07:31
69;13031;32.61;22.92;22.152;1526.62;0.94;18/07/2017;14:07:32
69;13032;32.61;22.91;22.152;1526.61;0.85;18/07/2017;14:07:33
69;13033;32.61;22.91;22.153;1526.61;0.81;18/07/2017;14:07:34
69;13034;32.61;22.91;22.152;1526.61;0.73;18/07/2017;14:07:35
69;13035;32.61;22.91;22.152;1526.61;0.67;18/07/2017;14:07:36
69;13036;32.60;22.91;22.144;1526.60;0.56;18/07/2017;14:07:37
69;13037;32.60;22.91;22.143;1526.59;0.42;18/07/2017;14:07:38
69;13038;32.58;22.91;22.127;1526.57;0.24;18/07/2017;14:07:39
69;13039;32.60;22.91;22.143;1526.58;0.18;18/07/2017;14:07:40
