From file: inhambane 180717
Ser;Meas;Sal.;Temp;Density;S. vel.;Press;Date;Time;;
70;13218;32.46;22.88;22.046;1526.34;0.17;18/07/2017;15:06:43
70;13219;32.45;22.88;22.038;1526.34;0.18;18/07/2017;15:06:44
70;13220;32.45;22.88;22.038;1526.34;0.17;18/07/2017;15:06:45
70;13221;32.45;22.88;22.037;1526.35;0.17;18/07/2017;15:06:46
70;13222;32.45;22.88;22.036;1526.35;0.17;18/07/2017;15:06:47
70;13223;32.45;22.89;22.036;1526.36;0.21;18/07/2017;15:06:48
70;13224;32.47;22.89;22.052;1526.38;0.37;18/07/2017;15:06:49
70;13225;32.48;22.88;22.061;1526.39;0.59;18/07/2017;15:06:50
70;13226;32.47;22.88;22.054;1526.39;0.73;18/07/2017;15:06:51
70;13227;32.47;22.88;22.054;1526.38;0.88;18/07/2017;15:06:52
70;13228;32.46;22.88;22.048;1526.38;1.07;18/07/2017;15:06:53
70;13229;32.45;22.89;22.040;1526.38;1.20;18/07/2017;15:06:54
70;13230;32.47;22.89;22.055;1526.41;1.31;18/07/2017;15:06:55
70;13231;32.47;22.89;22.056;1526.41;1.43;18/07/2017;15:06:56
70;13232;32.48;22.89;22.064;1526.42;1.54;18/07/2017;15:06:57
70;13233;32.47;22.89;22.057;1526.41;1.68;18/07/2017;15:06:58
70;13234;32.46;22.89;22.050;1526.40;1.77;18/07/2017;15:06:59
70;13235;32.47;22.89;22.056;1526.42;1.84;18/07/2017;15:07:00
70;13236;32.48;22.89;22.065;1526.43;1.95;18/07/2017;15:07:01
70;13237;32.49;22.89;22.074;1526.44;2.04;18/07/2017;15:07:02
70;13238;32.48;22.89;22.067;1526.43;2.18;18/07/2017;15:07:03
70;13239;32.48;22.89;22.067;1526.43;2.31;18/07/2017;15:07:04
70;13240;32.51;22.89;22.091;1526.46;2.38;18/07/2017;15:07:05
70;13241;32.50;22.88;22.085;1526.44;2.45;18/07/2017;15:07:06
70;13242;32.48;22.89;22.069;1526.44;2.64;18/07/2017;15:07:07
70;13243;32.49;22.89;22.077;1526.45;2.81;18/07/2017;15:07:08
70;13244;32.49;22.88;22.078;1526.44;2.87;18/07/2017;15:07:09
70;13245;32.49;22.89;22.078;1526.45;2.92;18/07/2017;15:07:10
70;13246;32.49;22.89;22.079;1526.45;3.04;18/07/2017;15:07:11
70;13247;32.49;22.88;22.080;1526.44;3.21;18/07/2017;15:07:12
70;13248;32.49;22.88;22.081;1526.45;3.41;18/07/2017;15:07:13
70;13249;32.50;22.89;22.088;1526.47;3.53;18/07/2017;15:07:14
70;13250;32.50;22.88;22.089;1526.47;3.55;18/07/2017;15:07:15
70;13251;32.50;22.88;22.089;1526.47;3.63;18/07/2017;15:07:16
70;13252;32.54;22.88;22.121;1526.50;3.72;18/07/2017;15:07:17
70;13253;32.54;22.88;22.121;1526.50;3.76;18/07/2017;15:07:18
70;13254;32.54;22.88;22.122;1526.50;3.91;18/07/2017;15:07:19
70;13255;32.56;22.88;22.139;1526.52;4.05;18/07/2017;15:07:20
70;13256;32.57;22.88;22.146;1526.54;4.10;18/07/2017;15:07:21
70;13257;32.57;22.88;22.147;1526.53;4.21;18/07/2017;15:07:22
70;13258;32.57;22.87;22.149;1526.52;4.45;18/07/2017;15:07:23
70;13259;32.58;22.87;22.157;1526.54;4.54;18/07/2017;15:07:24
70;13260;32.57;22.87;22.149;1526.54;4.57;18/07/2017;15:07:25
70;13261;32.58;22.87;22.159;1526.53;4.78;18/07/2017;15:07:26
70;13262;32.58;22.87;22.160;1526.54;5.04;18/07/2017;15:07:27
70;13263;32.59;22.87;22.167;1526.56;5.08;18/07/2017;15:07:28
70;13264;32.59;22.87;22.167;1526.56;5.09;18/07/2017;15:07:29
70;13265;32.57;22.88;22.150;1526.55;5.08;18/07/2017;15:07:30
70;13266;32.58;22.88;22.158;1526.57;5.08;18/07/2017;15:07:31
70;13267;32.57;22.88;22.150;1526.56;5.08;18/07/2017;15:07:32
70;13268;32.59;22.88;22.166;1526.57;5.21;18/07/2017;15:07:33
70;13269;32.59;22.88;22.167;1526.57;5.25;18/07/2017;15:07:34
70;13270;32.59;22.88;22.167;1526.57;5.26;18/07/2017;15:07:35
70;13271;32.59;22.88;22.167;1526.57;5.25;18/07/2017;15:07:36
70;13272;32.59;22.88;22.167;1526.57;5.36;18/07/2017;15:07:37
70;13273;32.58;22.87;22.160;1526.56;5.44;18/07/2017;15:07:38
70;13274;32.58;22.87;22.160;1526.56;5.45;18/07/2017;15:07:39
70;13275;32.59;22.88;22.168;1526.57;5.46;18/07/2017;15:07:40
70;13276;32.58;22.88;22.160;1526.56;5.47;18/07/2017;15:07:41
70;13277;32.59;22.88;22.167;1526.58;5.46;18/07/2017;15:07:42
70;13278;32.59;22.88;22.168;1526.57;5.46;18/07/2017;15:07:43
70;13279;32.59;22.87;22.169;1526.56;5.46;18/07/2017;15:07:44
70;13280;32.59;22.87;22.168;1526.57;5.46;18/07/2017;15:07:45
70;13281;32.59;22.87;22.168;1526.57;5.46;18/07/2017;15:07:46
70;13282;32.59;22.88;22.168;1526.57;5.46;18/07/2017;15:07:47
70;13283;32.60;22.87;22.176;1526.58;5.44;18/07/2017;15:07:48
70;13284;32.60;22.88;22.175;1526.58;5.45;18/07/2017;15:07:49
70;13285;32.57;22.88;22.152;1526.55;5.45;18/07/2017;15:07:50
70;13286;32.59;22.88;22.167;1526.58;5.46;18/07/2017;15:07:51
70;13287;32.60;22.88;22.175;1526.58;5.45;18/07/2017;15:07:52
70;13288;32.60;22.88;22.175;1526.58;5.44;18/07/2017;15:07:53
70;13289;32.60;22.87;22.175;1526.58;5.41;18/07/2017;15:07:54
70;13290;32.58;22.88;22.160;1526.56;5.35;18/07/2017;15:07:55
70;13291;32.58;22.88;22.159;1526.56;5.29;18/07/2017;15:07:56
70;13292;32.60;22.88;22.174;1526.58;5.25;18/07/2017;15:07:57
70;13293;32.58;22.88;22.158;1526.56;5.17;18/07/2017;15:07:58
70;13294;32.58;22.88;22.158;1526.56;5.14;18/07/2017;15:07:59
70;13295;32.58;22.88;22.158;1526.56;5.10;18/07/2017;15:08:00
70;13296;32.58;22.88;22.158;1526.57;5.07;18/07/2017;15:08:01
70;13297;32.57;22.88;22.150;1526.56;5.07;18/07/2017;15:08:02
70;13298;32.57;22.88;22.150;1526.56;5.06;18/07/2017;15:08:03
70;13299;32.58;22.88;22.158;1526.57;5.06;18/07/2017;15:08:04
70;13300;32.57;22.88;22.150;1526.56;5.06;18/07/2017;15:08:05
70;13301;32.56;22.88;22.142;1526.55;5.06;18/07/2017;15:08:06
70;13302;32.56;22.88;22.143;1526.54;5.05;18/07/2017;15:08:07
70;13303;32.59;22.88;22.166;1526.56;5.06;18/07/2017;15:08:08
70;13304;32.59;22.87;22.166;1526.56;5.00;18/07/2017;15:08:09
70;13305;32.59;22.88;22.166;1526.57;4.99;18/07/2017;15:08:10
70;13306;32.58;22.88;22.157;1526.57;4.97;18/07/2017;15:08:11
70;13307;32.56;22.88;22.141;1526.54;4.89;18/07/2017;15:08:12
70;13308;32.55;22.88;22.133;1526.54;4.81;18/07/2017;15:08:13
70;13309;32.55;22.88;22.132;1526.54;4.72;18/07/2017;15:08:14
70;13310;32.54;22.88;22.125;1526.53;4.72;18/07/2017;15:08:15
70;13311;32.55;22.88;22.132;1526.54;4.72;18/07/2017;15:08:16
70;13312;32.56;22.88;22.140;1526.54;4.65;18/07/2017;15:08:17
70;13313;32.58;22.88;22.154;1526.56;4.44;18/07/2017;15:08:18
70;13314;32.53;22.88;22.115;1526.52;4.34;18/07/2017;15:08:19
70;13315;32.57;22.88;22.146;1526.54;4.28;18/07/2017;15:08:20
70;13316;32.55;22.89;22.129;1526.53;4.21;18/07/2017;15:08:21
70;13317;32.56;22.88;22.137;1526.53;4.15;18/07/2017;15:08:22
70;13318;32.56;22.88;22.137;1526.53;4.07;18/07/2017;15:08:23
70;13319;32.55;22.88;22.129;1526.53;4.02;18/07/2017;15:08:24
70;13320;32.56;22.88;22.137;1526.53;3.96;18/07/2017;15:08:25
70;13321;32.55;22.88;22.129;1526.52;3.89;18/07/2017;15:08:26
70;13322;32.57;22.88;22.144;1526.53;3.81;18/07/2017;15:08:27
70;13323;32.56;22.88;22.135;1526.53;3.71;18/07/2017;15:08:28
70;13324;32.57;22.88;22.143;1526.54;3.68;18/07/2017;15:08:29
70;13325;32.55;22.88;22.127;1526.52;3.62;18/07/2017;15:08:30
70;13326;32.55;22.88;22.127;1526.53;3.53;18/07/2017;15:08:31
70;13327;32.55;22.88;22.126;1526.52;3.42;18/07/2017;15:08:32
70;13328;32.54;22.88;22.118;1526.51;3.27;18/07/2017;15:08:33
70;13329;32.55;22.88;22.125;1526.52;3.14;18/07/2017;15:08:34
70;13330;32.54;22.88;22.117;1526.51;3.03;18/07/2017;15:08:35
70;13331;32.56;22.88;22.132;1526.52;2.95;18/07/2017;15:08:36
70;13332;32.55;22.88;22.124;1526.50;2.88;18/07/2017;15:08:37
70;13333;32.55;22.88;22.124;1526.50;2.84;18/07/2017;15:08:38
70;13334;32.55;22.88;22.123;1526.50;2.76;18/07/2017;15:08:39
70;13335;32.54;22.88;22.116;1526.50;2.68;18/07/2017;15:08:40
70;13336;32.54;22.88;22.115;1526.50;2.59;18/07/2017;15:08:41
70;13337;32.52;22.89;22.098;1526.48;2.45;18/07/2017;15:08:42
70;13338;32.52;22.89;22.097;1526.48;2.39;18/07/2017;15:08:43
70;13339;32.53;22.89;22.105;1526.48;2.33;18/07/2017;15:08:44
70;13340;32.52;22.89;22.097;1526.47;2.24;18/07/2017;15:08:45
70;13341;32.51;22.89;22.089;1526.47;2.10;18/07/2017;15:08:46
70;13342;32.49;22.89;22.073;1526.45;1.98;18/07/2017;15:08:47
70;13343;32.53;22.89;22.103;1526.48;1.97;18/07/2017;15:08:48
70;13344;32.52;22.89;22.096;1526.47;1.88;18/07/2017;15:08:49
70;13345;32.52;22.89;22.095;1526.46;1.75;18/07/2017;15:08:50
70;13346;32.50;22.89;22.079;1526.45;1.59;18/07/2017;15:08:51
70;13347;32.51;22.89;22.087;1526.45;1.54;18/07/2017;15:08:52
70;13348;32.51;22.89;22.086;1526.45;1.50;18/07/2017;15:08:53
70;13349;32.51;22.89;22.086;1526.45;1.41;18/07/2017;15:08:54
70;13350;32.50;22.89;22.078;1526.44;1.34;18/07/2017;15:08:55
70;13351;32.51;22.89;22.086;1526.45;1.25;18/07/2017;15:08:56
70;13352;32.51;22.89;22.085;1526.45;1.13;18/07/2017;15:08:57
70;13353;32.51;22.89;22.085;1526.44;1.13;18/07/2017;15:08:58
70;13354;32.51;22.89;22.085;1526.45;1.06;18/07/2017;15:08:59
70;13355;32.45;22.89;22.039;1526.38;1.03;18/07/2017;15:09:00
70;13356;32.46;22.89;22.045;1526.39;0.94;18/07/2017;15:09:01
70;13357;32.48;22.89;22.059;1526.42;0.81;18/07/2017;15:09:02
70;13358;32.45;22.89;22.036;1526.38;0.71;18/07/2017;15:09:03
70;13359;32.44;22.89;22.029;1526.37;0.64;18/07/2017;15:09:04
70;13360;32.46;22.89;22.045;1526.38;0.65;18/07/2017;15:09:05
70;13361;32.46;22.88;22.046;1526.37;0.58;18/07/2017;15:09:06
70;13362;32.44;22.89;22.029;1526.36;0.46;18/07/2017;15:09:07
70;13363;32.46;22.89;22.043;1526.38;0.30;18/07/2017;15:09:08
70;13364;32.45;22.89;22.035;1526.37;0.21;18/07/2017;15:09:09
70;13365;32.37;22.89;21.974;1526.28;0.08;18/07/2017;15:09:10
