From file: inhambane 180717
Ser;Meas;Sal.;Temp;Density;S. vel.;Press;Date;Time;;
68;12574;32.76;22.86;22.282;1526.66;1.28;18/07/2017;13:06:31
68;12575;32.76;22.88;22.278;1526.68;1.26;18/07/2017;13:06:32
68;12576;32.77;22.86;22.290;1526.66;1.27;18/07/2017;13:06:33
68;12577;32.78;22.85;22.300;1526.65;1.26;18/07/2017;13:06:34
68;12578;32.80;22.84;22.317;1526.66;1.24;18/07/2017;13:06:35
68;12579;32.80;22.84;22.318;1526.65;1.24;18/07/2017;13:06:36
68;12580;32.76;22.86;22.281;1526.66;1.20;18/07/2017;13:06:37
68;12581;32.78;22.86;22.298;1526.67;1.23;18/07/2017;13:06:38
68;12582;32.80;22.84;22.317;1526.66;1.23;18/07/2017;13:06:39
68;12583;32.81;22.84;22.327;1526.65;1.23;18/07/2017;13:06:40
68;12584;32.81;22.84;22.327;1526.65;1.23;18/07/2017;13:06:41
68;12585;32.80;22.84;22.319;1526.63;1.23;18/07/2017;13:06:42
68;12586;32.81;22.83;22.327;1526.64;1.22;18/07/2017;13:06:43
68;12587;32.81;22.84;22.327;1526.65;1.23;18/07/2017;13:06:44
68;12588;32.83;22.83;22.344;1526.66;1.24;18/07/2017;13:06:45
68;12589;32.81;22.84;22.327;1526.65;1.25;18/07/2017;13:06:46
68;12590;32.79;22.84;22.310;1526.64;1.26;18/07/2017;13:06:47
68;12591;32.81;22.84;22.325;1526.67;1.27;18/07/2017;13:06:48
68;12592;32.79;22.84;22.310;1526.64;1.29;18/07/2017;13:06:49
68;12593;32.81;22.84;22.325;1526.67;1.29;18/07/2017;13:06:50
68;12594;32.78;22.84;22.303;1526.63;1.29;18/07/2017;13:06:51
68;12595;32.80;22.84;22.318;1526.65;1.31;18/07/2017;13:06:52
68;12596;32.81;22.84;22.327;1526.65;1.30;18/07/2017;13:06:53
68;12597;32.82;22.83;22.336;1526.65;1.30;18/07/2017;13:06:54
68;12598;32.83;22.83;22.344;1526.65;1.29;18/07/2017;13:06:55
68;12599;32.84;22.83;22.353;1526.65;1.28;18/07/2017;13:06:56
68;12600;32.79;22.84;22.310;1526.64;1.29;18/07/2017;13:06:57
68;12601;32.78;22.84;22.303;1526.63;1.28;18/07/2017;13:06:58
68;12602;32.79;22.84;22.310;1526.65;1.28;18/07/2017;13:06:59
68;12603;32.79;22.84;22.310;1526.64;1.28;18/07/2017;13:07:00
68;12604;32.79;22.84;22.310;1526.65;1.27;18/07/2017;13:07:01
68;12605;32.77;22.85;22.292;1526.65;1.25;18/07/2017;13:07:02
68;12606;32.75;22.85;22.277;1526.63;1.25;18/07/2017;13:07:03
68;12607;32.79;22.85;22.309;1526.64;1.25;18/07/2017;13:07:04
68;12608;32.78;22.84;22.303;1526.63;1.27;18/07/2017;13:07:05
68;12609;32.77;22.85;22.293;1526.63;1.24;18/07/2017;13:07:06
68;12610;32.77;22.85;22.294;1526.63;1.25;18/07/2017;13:07:07
68;12611;32.79;22.84;22.310;1526.64;1.23;18/07/2017;13:07:08
68;12612;32.79;22.84;22.310;1526.65;1.24;18/07/2017;13:07:09
68;12613;32.79;22.84;22.310;1526.64;1.24;18/07/2017;13:07:10
68;12614;32.77;22.84;22.295;1526.62;1.26;18/07/2017;13:07:11
68;12615;32.77;22.84;22.295;1526.62;1.26;18/07/2017;13:07:12
68;12616;32.79;22.84;22.310;1526.64;1.27;18/07/2017;13:07:13
68;12617;32.80;22.84;22.319;1526.63;1.28;18/07/2017;13:07:14
68;12618;32.81;22.83;22.328;1526.64;1.29;18/07/2017;13:07:15
68;12619;32.80;22.84;22.319;1526.63;1.29;18/07/2017;13:07:16
68;12620;32.79;22.84;22.311;1526.63;1.29;18/07/2017;13:07:17
68;12621;32.78;22.84;22.303;1526.62;1.29;18/07/2017;13:07:18
68;12622;32.79;22.84;22.311;1526.63;1.30;18/07/2017;13:07:19
68;12623;32.81;22.83;22.328;1526.64;1.30;18/07/2017;13:07:20
68;12624;32.79;22.83;22.313;1526.61;1.30;18/07/2017;13:07:21
68;12625;32.80;22.83;22.321;1526.62;1.29;18/07/2017;13:07:22
68;12626;32.78;22.83;22.305;1526.61;1.29;18/07/2017;13:07:23
68;12627;32.78;22.84;22.305;1526.62;1.28;18/07/2017;13:07:24
68;12628;32.81;22.84;22.327;1526.65;1.28;18/07/2017;13:07:25
68;12629;32.81;22.83;22.328;1526.63;1.28;18/07/2017;13:07:26
68;12630;32.80;22.83;22.321;1526.63;1.27;18/07/2017;13:07:27
68;12631;32.80;22.84;22.319;1526.64;1.26;18/07/2017;13:07:28
68;12632;32.80;22.84;22.320;1526.64;1.26;18/07/2017;13:07:29
68;12633;32.81;22.83;22.328;1526.64;1.25;18/07/2017;13:07:30
68;12634;32.81;22.83;22.328;1526.64;1.25;18/07/2017;13:07:31
68;12635;32.82;22.83;22.335;1526.65;1.24;18/07/2017;13:07:32
68;12636;32.82;22.83;22.336;1526.64;1.23;18/07/2017;13:07:33
68;12637;32.81;22.83;22.329;1526.63;1.22;18/07/2017;13:07:34
68;12638;32.81;22.83;22.327;1526.64;1.24;18/07/2017;13:07:35
68;12639;32.80;22.84;22.319;1526.64;1.22;18/07/2017;13:07:36
68;12640;32.76;22.84;22.289;1526.59;1.23;18/07/2017;13:07:37
68;12641;32.72;22.85;22.256;1526.57;1.22;18/07/2017;13:07:38
68;12642;32.72;22.86;22.251;1526.62;1.19;18/07/2017;13:07:39
68;12643;32.74;22.87;22.265;1526.65;1.19;18/07/2017;13:07:40
68;12644;32.74;22.86;22.268;1526.63;1.21;18/07/2017;13:07:41
68;12645;32.74;22.86;22.266;1526.63;1.21;18/07/2017;13:07:42
68;12646;32.74;22.87;22.265;1526.64;1.17;18/07/2017;13:07:43
68;12647;32.74;22.87;22.265;1526.65;1.16;18/07/2017;13:07:44
68;12648;32.74;22.87;22.264;1526.65;1.15;18/07/2017;13:07:45
68;12649;32.73;22.88;22.255;1526.66;1.15;18/07/2017;13:07:46
68;12650;32.75;22.86;22.274;1526.64;1.19;18/07/2017;13:07:47
68;12651;32.74;22.86;22.267;1526.63;1.18;18/07/2017;13:07:48
68;12652;32.75;22.86;22.274;1526.64;1.19;18/07/2017;13:07:49
68;12653;32.76;22.86;22.282;1526.65;1.17;18/07/2017;13:07:50
68;12654;32.75;22.86;22.276;1526.63;1.21;18/07/2017;13:07:51
68;12655;32.77;22.85;22.292;1526.64;1.24;18/07/2017;13:07:52
68;12656;32.78;22.85;22.300;1526.64;1.08;18/07/2017;13:07:53
68;12657;32.77;22.85;22.291;1526.62;0.70;18/07/2017;13:07:54
68;12658;32.76;22.85;22.282;1526.61;0.39;18/07/2017;13:07:55
68;12659;32.76;22.85;22.282;1526.60;0.17;18/07/2017;13:07:56
68;12660;32.77;22.84;22.290;1526.60;0.17;18/07/2017;13:07:57
68;12661;32.76;22.85;22.282;1526.60;0.17;18/07/2017;13:07:58
68;12662;32.75;22.85;22.274;1526.59;0.17;18/07/2017;13:07:59
68;12663;32.76;22.85;22.282;1526.60;0.17;18/07/2017;13:08:00
68;12664;32.76;22.85;22.282;1526.61;0.20;18/07/2017;13:08:01
68;12665;32.75;22.85;22.274;1526.59;0.31;18/07/2017;13:08:02
68;12666;32.76;22.85;22.282;1526.61;0.40;18/07/2017;13:08:03
68;12667;32.76;22.85;22.282;1526.62;0.53;18/07/2017;13:08:04
68;12668;32.77;22.85;22.291;1526.62;0.66;18/07/2017;13:08:05
68;12669;32.76;22.85;22.284;1526.61;0.76;18/07/2017;13:08:06
68;12670;32.74;22.85;22.268;1526.60;0.88;18/07/2017;13:08:07
68;12671;32.75;22.85;22.278;1526.60;0.99;18/07/2017;13:08:08
68;12672;32.76;22.84;22.289;1526.58;1.12;18/07/2017;13:08:09
68;12673;32.78;22.84;22.304;1526.61;1.22;18/07/2017;13:08:10
68;12674;32.77;22.84;22.296;1526.62;1.35;18/07/2017;13:08:11
68;12675;32.78;22.84;22.304;1526.62;1.44;18/07/2017;13:08:12
68;12676;32.79;22.84;22.313;1526.63;1.51;18/07/2017;13:08:13
68;12677;32.82;22.83;22.337;1526.65;1.61;18/07/2017;13:08:14
68;12678;32.79;22.83;22.314;1526.62;1.65;18/07/2017;13:08:15
68;12679;32.80;22.83;22.323;1526.63;1.76;18/07/2017;13:08:16
68;12680;32.78;22.83;22.308;1526.61;1.88;18/07/2017;13:08:17
68;12681;32.80;22.83;22.326;1526.62;1.99;18/07/2017;13:08:18
68;12682;32.82;22.83;22.341;1526.64;2.06;18/07/2017;13:08:19
68;12683;32.81;22.83;22.334;1526.63;2.14;18/07/2017;13:08:20
68;12684;32.82;22.83;22.341;1526.65;2.17;18/07/2017;13:08:21
68;12685;32.80;22.83;22.325;1526.64;2.23;18/07/2017;13:08:22
68;12686;32.80;22.83;22.327;1526.63;2.35;18/07/2017;13:08:23
68;12687;32.82;22.83;22.343;1526.65;2.43;18/07/2017;13:08:24
68;12688;32.80;22.83;22.328;1526.63;2.54;18/07/2017;13:08:25
68;12689;32.82;22.83;22.344;1526.66;2.68;18/07/2017;13:08:26
68;12690;32.82;22.83;22.345;1526.66;2.78;18/07/2017;13:08:27
68;12691;32.83;22.82;22.354;1526.66;2.90;18/07/2017;13:08:28
68;12692;32.83;22.82;22.353;1526.66;2.98;18/07/2017;13:08:29
68;12693;32.83;22.82;22.354;1526.66;3.07;18/07/2017;13:08:30
68;12694;32.84;22.82;22.363;1526.67;3.24;18/07/2017;13:08:31
68;12695;32.84;22.82;22.362;1526.68;3.34;18/07/2017;13:08:32
68;12696;32.82;22.83;22.347;1526.66;3.39;18/07/2017;13:08:33
68;12697;32.83;22.82;22.357;1526.66;3.60;18/07/2017;13:08:34
68;12698;32.84;22.82;22.365;1526.67;3.62;18/07/2017;13:08:35
68;12699;32.85;22.82;22.373;1526.69;3.74;18/07/2017;13:08:36
68;12700;32.82;22.82;22.350;1526.66;3.81;18/07/2017;13:08:37
68;12701;32.82;22.82;22.350;1526.66;3.90;18/07/2017;13:08:38
68;12702;32.85;22.82;22.373;1526.69;3.97;18/07/2017;13:08:39
68;12703;32.83;22.82;22.359;1526.68;4.10;18/07/2017;13:08:40
68;12704;32.85;22.82;22.375;1526.69;4.17;18/07/2017;13:08:41
68;12705;32.86;22.82;22.384;1526.70;4.29;18/07/2017;13:08:42
68;12706;32.86;22.82;22.385;1526.70;4.44;18/07/2017;13:08:43
68;12707;32.86;22.82;22.385;1526.70;4.50;18/07/2017;13:08:44
68;12708;32.85;22.82;22.378;1526.69;4.71;18/07/2017;13:08:45
68;12709;32.85;22.82;22.379;1526.70;4.85;18/07/2017;13:08:46
68;12710;32.87;22.81;22.395;1526.71;4.86;18/07/2017;13:08:47
68;12711;32.88;22.81;22.404;1526.71;5.03;18/07/2017;13:08:48
68;12712;32.88;22.81;22.404;1526.72;5.10;18/07/2017;13:08:49
68;12713;32.88;22.81;22.404;1526.72;5.18;18/07/2017;13:08:50
68;12714;32.87;22.81;22.396;1526.71;5.28;18/07/2017;13:08:51
68;12715;32.86;22.82;22.389;1526.71;5.34;18/07/2017;13:08:52
68;12716;32.86;22.81;22.390;1526.71;5.49;18/07/2017;13:08:53
68;12717;32.87;22.82;22.396;1526.74;5.55;18/07/2017;13:08:54
68;12718;32.87;22.82;22.397;1526.73;5.56;18/07/2017;13:08:55
68;12719;32.86;22.82;22.389;1526.72;5.50;18/07/2017;13:08:56
68;12720;32.86;22.82;22.389;1526.72;5.53;18/07/2017;13:08:57
68;12721;32.86;22.82;22.390;1526.72;5.53;18/07/2017;13:08:58
68;12722;32.87;22.81;22.397;1526.72;5.42;18/07/2017;13:08:59
68;12723;32.87;22.81;22.397;1526.72;5.24;18/07/2017;13:09:00
68;12724;32.87;22.81;22.396;1526.71;5.05;18/07/2017;13:09:01
68;12725;32.87;22.81;22.395;1526.71;4.87;18/07/2017;13:09:02
68;12726;32.86;22.81;22.386;1526.70;4.64;18/07/2017;13:09:03
68;12727;32.86;22.81;22.385;1526.69;4.43;18/07/2017;13:09:04
68;12728;32.86;22.82;22.384;1526.70;4.20;18/07/2017;13:09:05
68;12729;32.85;22.82;22.374;1526.69;4.00;18/07/2017;13:09:06
68;12730;32.85;22.82;22.374;1526.68;3.83;18/07/2017;13:09:07
68;12731;32.85;22.82;22.373;1526.69;3.65;18/07/2017;13:09:08
68;12732;32.85;22.82;22.371;1526.68;3.44;18/07/2017;13:09:09
68;12733;32.84;22.82;22.363;1526.67;3.25;18/07/2017;13:09:10
68;12734;32.85;22.82;22.370;1526.68;3.06;18/07/2017;13:09:11
68;12735;32.82;22.82;22.345;1526.65;2.86;18/07/2017;13:09:12
68;12736;32.82;22.83;22.344;1526.65;2.68;18/07/2017;13:09:13
68;12737;32.82;22.83;22.343;1526.65;2.44;18/07/2017;13:09:14
68;12738;32.80;22.84;22.324;1526.65;2.21;18/07/2017;13:09:15
68;12739;32.80;22.83;22.323;1526.64;2.00;18/07/2017;13:09:16
68;12740;32.79;22.84;22.313;1526.65;1.75;18/07/2017;13:09:17
68;12741;32.79;22.84;22.313;1526.64;1.69;18/07/2017;13:09:18
68;12742;32.79;22.84;22.312;1526.64;1.68;18/07/2017;13:09:19
68;12743;32.79;22.84;22.311;1526.64;1.61;18/07/2017;13:09:20
68;12744;32.79;22.84;22.312;1526.65;1.62;18/07/2017;13:09:21
68;12745;32.78;22.84;22.304;1526.64;1.63;18/07/2017;13:09:22
68;12746;32.79;22.84;22.312;1526.64;1.47;18/07/2017;13:09:23
68;12747;32.79;22.84;22.311;1526.63;1.29;18/07/2017;13:09:24
68;12748;32.79;22.84;22.310;1526.64;1.07;18/07/2017;13:09:25
68;12749;32.79;22.84;22.308;1526.63;0.84;18/07/2017;13:09:26
68;12750;32.78;22.84;22.299;1526.62;0.61;18/07/2017;13:09:27
68;12751;32.77;22.85;22.290;1526.62;0.42;18/07/2017;13:09:28
68;12752;32.77;22.85;22.290;1526.61;0.20;18/07/2017;13:09:29
