From file: inhambane 180717
Ser;Meas;Sal.;Temp;Density;S. vel.;Press;Date;Time;;
64;11658;27.50;22.83;18.306;1520.82;0.22;18/07/2017;10:07:31
64;11659;27.50;22.83;18.305;1520.82;0.22;18/07/2017;10:07:32
64;11660;27.51;22.83;18.313;1520.83;0.22;18/07/2017;10:07:33
64;11661;27.51;22.83;18.313;1520.84;0.23;18/07/2017;10:07:34
64;11662;27.51;22.84;18.312;1520.84;0.23;18/07/2017;10:07:35
64;11663;27.51;22.84;18.312;1520.84;0.23;18/07/2017;10:07:36
64;11664;27.51;22.83;18.312;1520.84;0.23;18/07/2017;10:07:37
64;11665;27.52;22.83;18.321;1520.84;0.24;18/07/2017;10:07:38
64;11666;27.52;22.83;18.320;1520.85;0.23;18/07/2017;10:07:39
64;11667;27.51;22.84;18.312;1520.84;0.24;18/07/2017;10:07:40
64;11668;27.51;22.84;18.312;1520.85;0.23;18/07/2017;10:07:41
64;11669;27.51;22.84;18.312;1520.85;0.23;18/07/2017;10:07:42
64;11670;27.52;22.84;18.319;1520.86;0.24;18/07/2017;10:07:43
64;11671;27.51;22.84;18.311;1520.86;0.23;18/07/2017;10:07:44
64;11672;27.51;22.84;18.311;1520.85;0.23;18/07/2017;10:07:45
64;11673;27.52;22.84;18.319;1520.86;0.23;18/07/2017;10:07:46
64;11674;27.51;22.84;18.312;1520.85;0.22;18/07/2017;10:07:47
64;11675;27.53;22.84;18.327;1520.87;0.23;18/07/2017;10:07:48
64;11676;27.52;22.84;18.320;1520.85;0.24;18/07/2017;10:07:49
64;11677;27.51;22.84;18.312;1520.84;0.24;18/07/2017;10:07:50
64;11678;27.51;22.84;18.312;1520.85;0.24;18/07/2017;10:07:51
64;11679;27.51;22.84;18.312;1520.85;0.24;18/07/2017;10:07:52
64;11680;27.52;22.84;18.319;1520.86;0.24;18/07/2017;10:07:53
64;11681;27.51;22.84;18.312;1520.84;0.23;18/07/2017;10:07:54
64;11682;27.51;22.83;18.312;1520.84;0.21;18/07/2017;10:07:55
64;11683;27.48;22.83;18.290;1520.80;0.18;18/07/2017;10:07:56
64;11684;27.48;22.83;18.290;1520.81;0.21;18/07/2017;10:07:57
64;11685;27.50;22.84;18.304;1520.83;0.20;18/07/2017;10:07:58
64;11686;27.50;22.84;18.304;1520.84;0.20;18/07/2017;10:07:59
64;11687;27.49;22.84;18.297;1520.82;0.21;18/07/2017;10:08:00
64;11688;27.50;22.83;18.305;1520.83;0.20;18/07/2017;10:08:01
64;11689;27.46;22.83;18.274;1520.79;0.16;18/07/2017;10:08:02
64;11690;27.50;22.83;18.305;1520.83;0.15;18/07/2017;10:08:03
64;11691;27.40;22.84;18.229;1520.72;0.14;18/07/2017;10:08:04
64;11692;27.39;22.84;18.221;1520.72;0.16;18/07/2017;10:08:05
64;11693;27.52;22.84;18.319;1520.87;0.23;18/07/2017;10:08:06
64;11694;27.46;22.84;18.274;1520.79;0.17;18/07/2017;10:08:07
64;11695;29.09;22.84;19.506;1522.56;0.19;18/07/2017;10:08:08
64;11696;29.10;22.84;19.514;1522.57;0.20;18/07/2017;10:08:09
64;11697;29.09;22.84;19.507;1522.56;0.21;18/07/2017;10:08:10
64;11698;29.05;22.84;19.476;1522.53;0.21;18/07/2017;10:08:11
64;11699;29.07;22.84;19.491;1522.55;0.21;18/07/2017;10:08:12
64;11700;29.07;22.84;19.491;1522.54;0.21;18/07/2017;10:08:13
64;11701;29.08;22.84;19.499;1522.55;0.21;18/07/2017;10:08:14
64;11702;29.10;22.83;19.514;1522.57;0.21;18/07/2017;10:08:15
64;11703;29.10;22.83;19.514;1522.58;0.20;18/07/2017;10:08:16
64;11704;29.10;22.83;19.514;1522.58;0.20;18/07/2017;10:08:17
64;11705;29.08;22.84;19.499;1522.56;0.19;18/07/2017;10:08:18
64;11706;29.06;22.84;19.483;1522.54;0.17;18/07/2017;10:08:19
64;11707;29.08;22.83;19.499;1522.55;0.19;18/07/2017;10:08:20
64;11708;29.09;22.84;19.507;1522.56;0.21;18/07/2017;10:08:21
64;11709;29.08;22.84;19.499;1522.55;0.19;18/07/2017;10:08:22
64;11710;29.09;22.84;19.506;1522.57;0.23;18/07/2017;10:08:23
64;11711;29.10;22.84;19.514;1522.58;0.23;18/07/2017;10:08:24
64;11712;29.09;22.84;19.506;1522.58;0.23;18/07/2017;10:08:25
64;11713;29.09;22.84;19.507;1522.57;0.22;18/07/2017;10:08:26
64;11714;29.10;22.83;19.514;1522.57;0.22;18/07/2017;10:08:27
64;11715;29.09;22.83;19.507;1522.56;0.22;18/07/2017;10:08:28
64;11716;29.09;22.83;19.507;1522.56;0.22;18/07/2017;10:08:29
64;11717;29.10;22.84;19.514;1522.58;0.22;18/07/2017;10:08:30
64;11718;29.10;22.84;19.514;1522.57;0.22;18/07/2017;10:08:31
64;11719;29.08;22.84;19.498;1522.57;0.22;18/07/2017;10:08:32
64;11720;29.09;22.84;19.506;1522.58;0.21;18/07/2017;10:08:33
64;11721;29.08;22.84;19.498;1522.57;0.22;18/07/2017;10:08:34
64;11722;29.10;22.84;19.514;1522.58;0.22;18/07/2017;10:08:35
64;11723;29.10;22.84;19.514;1522.58;0.22;18/07/2017;10:08:36
64;11724;29.10;22.84;19.513;1522.58;0.22;18/07/2017;10:08:37
64;11725;29.10;22.84;19.513;1522.58;0.21;18/07/2017;10:08:38
64;11726;29.10;22.84;19.514;1522.58;0.22;18/07/2017;10:08:39
64;11727;29.11;22.84;19.522;1522.60;0.23;18/07/2017;10:08:40
64;11728;29.10;22.84;19.514;1522.58;0.22;18/07/2017;10:08:41
64;11729;29.10;22.84;19.514;1522.57;0.22;18/07/2017;10:08:42
64;11730;29.10;22.84;19.514;1522.57;0.22;18/07/2017;10:08:43
64;11731;29.11;22.84;19.522;1522.58;0.23;18/07/2017;10:08:44
64;11732;29.09;22.84;19.507;1522.57;0.23;18/07/2017;10:08:45
64;11733;29.10;22.84;19.514;1522.57;0.23;18/07/2017;10:08:46
64;11734;29.10;22.84;19.514;1522.59;0.23;18/07/2017;10:08:47
64;11735;29.10;22.84;19.513;1522.58;0.23;18/07/2017;10:08:48
64;11736;29.11;22.84;19.521;1522.59;0.22;18/07/2017;10:08:49
64;11737;29.10;22.84;19.514;1522.59;0.24;18/07/2017;10:08:50
64;11738;29.10;22.84;19.514;1522.58;0.23;18/07/2017;10:08:51
64;11739;29.11;22.84;19.522;1522.58;0.23;18/07/2017;10:08:52
64;11740;29.10;22.84;19.514;1522.58;0.23;18/07/2017;10:08:53
64;11741;29.10;22.84;19.514;1522.58;0.23;18/07/2017;10:08:54
64;11742;29.11;22.84;19.521;1522.59;0.23;18/07/2017;10:08:55
64;11743;29.10;22.84;19.513;1522.59;0.22;18/07/2017;10:08:56
64;11744;29.11;22.84;19.521;1522.59;0.22;18/07/2017;10:08:57
64;11745;29.10;22.84;19.514;1522.58;0.23;18/07/2017;10:08:58
64;11746;29.11;22.84;19.521;1522.60;0.23;18/07/2017;10:08:59
64;11747;29.11;22.84;19.521;1522.60;0.22;18/07/2017;10:09:00
64;11748;29.11;22.84;19.521;1522.59;0.22;18/07/2017;10:09:01
64;11749;29.10;22.84;19.513;1522.59;0.23;18/07/2017;10:09:02
64;11750;29.10;22.84;19.513;1522.59;0.20;18/07/2017;10:09:03
64;11751;29.11;22.84;19.520;1522.60;0.22;18/07/2017;10:09:04
64;11752;29.11;22.84;19.520;1522.60;0.23;18/07/2017;10:09:05
64;11753;29.10;22.84;19.513;1522.59;0.23;18/07/2017;10:09:06
64;11754;29.09;22.84;19.505;1522.58;0.22;18/07/2017;10:09:07
64;11755;29.08;22.84;19.498;1522.56;0.20;18/07/2017;10:09:08
64;11756;29.07;22.84;19.490;1522.55;0.18;18/07/2017;10:09:09
64;11757;29.16;22.84;19.558;1522.66;0.35;18/07/2017;10:09:10
64;11758;29.24;22.85;19.619;1522.76;0.60;18/07/2017;10:09:11
64;11759;29.26;22.84;19.636;1522.77;0.61;18/07/2017;10:09:12
64;11760;29.25;22.84;19.629;1522.75;0.62;18/07/2017;10:09:13
64;11761;29.24;22.83;19.623;1522.74;0.75;18/07/2017;10:09:14
64;11762;29.31;22.83;19.676;1522.81;0.74;18/07/2017;10:09:15
64;11763;29.28;22.83;19.654;1522.78;0.82;18/07/2017;10:09:16
64;11764;29.39;22.83;19.737;1522.91;0.97;18/07/2017;10:09:17
64;11765;29.39;22.83;19.737;1522.91;1.05;18/07/2017;10:09:18
64;11766;29.44;22.84;19.776;1522.96;1.18;18/07/2017;10:09:19
64;11767;29.44;22.83;19.776;1522.96;1.24;18/07/2017;10:09:20
64;11768;29.50;22.83;19.822;1523.03;1.31;18/07/2017;10:09:21
64;11769;29.56;22.83;19.868;1523.09;1.44;18/07/2017;10:09:22
64;11770;29.58;22.83;19.884;1523.11;1.49;18/07/2017;10:09:23
64;11771;29.59;22.83;19.892;1523.12;1.57;18/07/2017;10:09:24
64;11772;29.69;22.82;19.971;1523.21;1.72;18/07/2017;10:09:25
64;11773;29.75;22.81;20.019;1523.25;1.84;18/07/2017;10:09:26
64;11774;29.78;22.81;20.043;1523.27;1.91;18/07/2017;10:09:27
64;11775;29.84;22.80;20.092;1523.31;1.94;18/07/2017;10:09:28
64;11776;29.87;22.79;20.117;1523.33;2.00;18/07/2017;10:09:29
64;11777;29.85;22.78;20.104;1523.29;1.99;18/07/2017;10:09:30
64;11778;29.90;22.78;20.142;1523.34;2.09;18/07/2017;10:09:31
64;11779;29.92;22.79;20.157;1523.37;2.18;18/07/2017;10:09:32
64;11780;29.94;22.78;20.173;1523.39;2.27;18/07/2017;10:09:33
64;11781;29.96;22.78;20.189;1523.42;2.33;18/07/2017;10:09:34
64;11782;29.99;22.78;20.212;1523.44;2.34;18/07/2017;10:09:35
64;11783;30.03;22.77;20.246;1523.46;2.37;18/07/2017;10:09:36
64;11784;30.01;22.75;20.237;1523.37;2.45;18/07/2017;10:09:37
64;11785;30.08;22.74;20.294;1523.42;2.53;18/07/2017;10:09:38
64;11786;30.10;22.73;20.310;1523.43;2.58;18/07/2017;10:09:39
64;11787;30.12;22.73;20.325;1523.46;2.64;18/07/2017;10:09:40
64;11788;30.14;22.73;20.341;1523.48;2.67;18/07/2017;10:09:41
64;11789;30.12;22.73;20.326;1523.45;2.68;18/07/2017;10:09:42
64;11790;30.13;22.73;20.335;1523.46;2.72;18/07/2017;10:09:43
64;11791;30.14;22.73;20.343;1523.46;2.70;18/07/2017;10:09:44
64;11792;30.14;22.72;20.344;1523.45;2.69;18/07/2017;10:09:45
64;11793;30.13;22.72;20.336;1523.44;2.68;18/07/2017;10:09:46
64;11794;30.12;22.72;20.329;1523.43;2.70;18/07/2017;10:09:47
64;11795;30.16;22.72;20.359;1523.48;2.77;18/07/2017;10:09:48
64;11796;30.16;22.73;20.359;1523.49;2.85;18/07/2017;10:09:49
64;11797;30.19;22.72;20.382;1523.51;2.91;18/07/2017;10:09:50
64;11798;30.21;22.72;20.397;1523.54;2.98;18/07/2017;10:09:51
64;11799;30.20;22.73;20.389;1523.54;3.01;18/07/2017;10:09:52
64;11800;30.21;22.72;20.399;1523.53;3.06;18/07/2017;10:09:53
64;11801;30.22;22.71;20.408;1523.53;3.11;18/07/2017;10:09:54
64;11802;30.25;22.71;20.432;1523.55;3.18;18/07/2017;10:09:55
64;11803;30.27;22.71;20.447;1523.58;3.25;18/07/2017;10:09:56
64;11804;30.28;22.71;20.455;1523.58;3.31;18/07/2017;10:09:57
64;11805;30.27;22.71;20.448;1523.58;3.34;18/07/2017;10:09:58
64;11806;30.28;22.71;20.456;1523.58;3.38;18/07/2017;10:09:59
64;11807;30.26;22.71;20.442;1523.56;3.44;18/07/2017;10:10:00
64;11808;30.29;22.71;20.464;1523.61;3.51;18/07/2017;10:10:01
64;11809;30.34;22.71;20.502;1523.66;3.58;18/07/2017;10:10:02
64;11810;30.34;22.71;20.503;1523.66;3.65;18/07/2017;10:10:03
64;11811;30.36;22.71;20.519;1523.68;3.73;18/07/2017;10:10:04
64;11812;30.37;22.71;20.527;1523.68;3.76;18/07/2017;10:10:05
64;11813;30.41;22.70;20.558;1523.73;3.83;18/07/2017;10:10:06
64;11814;30.40;22.71;20.550;1523.72;3.91;18/07/2017;10:10:07
64;11815;30.44;22.71;20.581;1523.77;4.00;18/07/2017;10:10:08
64;11816;30.46;22.71;20.596;1523.79;4.06;18/07/2017;10:10:09
64;11817;30.48;22.71;20.611;1523.81;4.15;18/07/2017;10:10:10
64;11818;30.49;22.71;20.619;1523.82;4.20;18/07/2017;10:10:11
64;11819;30.50;22.71;20.627;1523.84;4.26;18/07/2017;10:10:12
64;11820;30.48;22.71;20.612;1523.81;4.30;18/07/2017;10:10:13
64;11821;30.53;22.71;20.651;1523.87;4.42;18/07/2017;10:10:14
64;11822;30.55;22.71;20.666;1523.90;4.51;18/07/2017;10:10:15
64;11823;30.58;22.71;20.689;1523.92;4.60;18/07/2017;10:10:16
64;11824;30.58;22.71;20.689;1523.93;4.64;18/07/2017;10:10:17
64;11825;30.54;22.70;20.660;1523.88;4.64;18/07/2017;10:10:18
64;11826;30.53;22.70;20.652;1523.88;4.71;18/07/2017;10:10:19
64;11827;30.57;22.70;20.683;1523.92;4.81;18/07/2017;10:10:20
64;11828;30.61;22.71;20.713;1523.96;4.89;18/07/2017;10:10:21
64;11829;30.60;22.71;20.706;1523.95;4.93;18/07/2017;10:10:22
64;11830;30.52;22.70;20.646;1523.87;5.00;18/07/2017;10:10:23
64;11831;30.51;22.70;20.639;1523.85;5.10;18/07/2017;10:10:24
64;11832;30.59;22.70;20.700;1523.95;5.20;18/07/2017;10:10:25
64;11833;30.60;22.71;20.707;1523.96;5.30;18/07/2017;10:10:26
64;11834;30.61;22.70;20.716;1523.96;5.31;18/07/2017;10:10:27
64;11835;30.63;22.70;20.731;1523.98;5.36;18/07/2017;10:10:28
64;11836;30.65;22.70;20.747;1524.01;5.48;18/07/2017;10:10:29
64;11837;30.67;22.70;20.762;1524.04;5.57;18/07/2017;10:10:30
64;11838;30.69;22.71;20.777;1524.06;5.63;18/07/2017;10:10:31
64;11839;30.71;22.70;20.793;1524.08;5.69;18/07/2017;10:10:32
64;11840;30.64;22.70;20.740;1524.01;5.68;18/07/2017;10:10:33
64;11841;30.64;22.70;20.740;1524.00;5.70;18/07/2017;10:10:34
64;11842;30.67;22.70;20.763;1524.05;5.81;18/07/2017;10:10:35
64;11843;30.73;22.70;20.809;1524.11;5.90;18/07/2017;10:10:36
64;11844;30.73;22.70;20.809;1524.11;5.95;18/07/2017;10:10:37
64;11845;30.73;22.70;20.810;1524.11;5.98;18/07/2017;10:10:38
64;11846;30.73;22.70;20.810;1524.11;5.98;18/07/2017;10:10:39
64;11847;30.71;22.70;20.795;1524.09;5.98;18/07/2017;10:10:40
64;11848;30.70;22.70;20.787;1524.07;6.01;18/07/2017;10:10:41
64;11849;30.73;22.70;20.810;1524.11;6.10;18/07/2017;10:10:42
64;11850;30.74;22.70;20.818;1524.13;6.18;18/07/2017;10:10:43
64;11851;30.79;22.70;20.856;1524.18;6.25;18/07/2017;10:10:44
64;11852;30.80;22.70;20.864;1524.19;6.30;18/07/2017;10:10:45
64;11853;30.75;22.70;20.826;1524.14;6.26;18/07/2017;10:10:46
64;11854;30.75;22.70;20.827;1524.13;6.35;18/07/2017;10:10:47
64;11855;30.80;22.70;20.865;1524.19;6.43;18/07/2017;10:10:48
64;11856;30.83;22.70;20.887;1524.23;6.49;18/07/2017;10:10:49
64;11857;30.85;22.70;20.903;1524.25;6.51;18/07/2017;10:10:50
64;11858;30.83;22.70;20.888;1524.23;6.52;18/07/2017;10:10:51
64;11859;30.83;22.70;20.888;1524.22;6.52;18/07/2017;10:10:52
64;11860;30.83;22.70;20.888;1524.22;6.48;18/07/2017;10:10:53
64;11861;30.82;22.70;20.880;1524.21;6.51;18/07/2017;10:10:54
64;11862;30.84;22.70;20.895;1524.23;6.51;18/07/2017;10:10:55
64;11863;30.82;22.70;20.880;1524.21;6.49;18/07/2017;10:10:56
64;11864;30.86;22.70;20.911;1524.25;6.50;18/07/2017;10:10:57
64;11865;30.81;22.70;20.872;1524.21;6.49;18/07/2017;10:10:58
64;11866;30.83;22.71;20.887;1524.23;6.50;18/07/2017;10:10:59
64;11867;30.83;22.70;20.888;1524.23;6.50;18/07/2017;10:11:00
64;11868;30.84;22.70;20.895;1524.24;6.49;18/07/2017;10:11:01
64;11869;30.83;22.70;20.888;1524.23;6.51;18/07/2017;10:11:02
64;11870;30.83;22.70;20.888;1524.22;6.50;18/07/2017;10:11:03
64;11871;30.84;22.70;20.895;1524.23;6.50;18/07/2017;10:11:04
64;11872;30.83;22.70;20.888;1524.23;6.50;18/07/2017;10:11:05
64;11873;30.82;22.70;20.880;1524.22;6.50;18/07/2017;10:11:06
64;11874;30.83;22.70;20.887;1524.23;6.49;18/07/2017;10:11:07
64;11875;30.84;22.70;20.895;1524.24;6.50;18/07/2017;10:11:08
64;11876;30.84;22.70;20.895;1524.24;6.49;18/07/2017;10:11:09
64;11877;30.84;22.70;20.895;1524.24;6.50;18/07/2017;10:11:10
64;11878;30.82;22.70;20.880;1524.22;6.49;18/07/2017;10:11:11
64;11879;30.84;22.70;20.895;1524.24;6.49;18/07/2017;10:11:12
64;11880;30.83;22.70;20.888;1524.23;6.50;18/07/2017;10:11:13
64;11881;30.84;22.70;20.895;1524.24;6.51;18/07/2017;10:11:14
64;11882;30.86;22.70;20.910;1524.26;6.51;18/07/2017;10:11:15
64;11883;30.84;22.70;20.895;1524.23;6.51;18/07/2017;10:11:16
64;11884;30.85;22.70;20.902;1524.25;6.51;18/07/2017;10:11:17
64;11885;30.86;22.70;20.910;1524.26;6.51;18/07/2017;10:11:18
64;11886;30.88;22.70;20.924;1524.28;6.19;18/07/2017;10:11:19
64;11887;30.80;22.70;20.863;1524.18;5.90;18/07/2017;10:11:20
64;11888;30.84;22.70;20.892;1524.22;5.68;18/07/2017;10:11:21
64;11889;30.75;22.70;20.823;1524.12;5.57;18/07/2017;10:11:22
64;11890;30.75;22.70;20.823;1524.11;5.33;18/07/2017;10:11:23
64;11891;30.63;22.70;20.731;1523.97;5.04;18/07/2017;10:11:24
64;11892;30.62;22.70;20.722;1523.97;4.77;18/07/2017;10:11:25
64;11893;30.62;22.70;20.721;1523.97;4.73;18/07/2017;10:11:26
64;11894;30.56;22.70;20.674;1523.90;4.54;18/07/2017;10:11:27
64;11895;30.48;22.71;20.612;1523.81;4.26;18/07/2017;10:11:28
64;11896;30.55;22.71;20.663;1523.90;4.10;18/07/2017;10:11:29
64;11897;30.38;22.71;20.532;1523.71;3.79;18/07/2017;10:11:30
64;11898;30.57;22.72;20.676;1523.92;3.79;18/07/2017;10:11:31
64;11899;30.38;22.72;20.530;1523.72;3.53;18/07/2017;10:11:32
64;11900;30.37;22.73;20.519;1523.74;3.41;18/07/2017;10:11:33
64;11901;30.21;22.74;20.393;1523.59;3.06;18/07/2017;10:11:34
64;11902;30.25;22.74;20.423;1523.63;3.07;18/07/2017;10:11:35
64;11903;32.52;22.75;22.137;1526.14;2.80;18/07/2017;10:11:36
64;11904;33.12;22.77;22.586;1526.84;2.60;18/07/2017;10:11:37
64;11905;33.09;22.78;22.559;1526.84;2.39;18/07/2017;10:11:38
64;11906;33.08;22.79;22.550;1526.82;2.21;18/07/2017;10:11:39
64;11907;33.04;22.79;22.517;1526.80;2.02;18/07/2017;10:11:40
64;11908;32.96;22.81;22.449;1526.75;1.61;18/07/2017;10:11:41
64;11909;32.93;22.82;22.423;1526.75;1.53;18/07/2017;10:11:42
64;11910;32.90;22.83;22.398;1526.71;1.28;18/07/2017;10:11:43
64;11911;32.88;22.83;22.383;1526.69;1.18;18/07/2017;10:11:44
64;11912;32.90;22.83;22.397;1526.71;1.07;18/07/2017;10:11:45
64;11913;32.86;22.83;22.364;1526.68;0.77;18/07/2017;10:11:46
64;11914;32.84;22.83;22.348;1526.66;0.64;18/07/2017;10:11:47
64;11915;32.84;22.83;22.347;1526.66;0.47;18/07/2017;10:11:48
64;11916;32.83;22.83;22.339;1526.64;0.28;18/07/2017;10:11:49
64;11917;32.82;22.83;22.331;1526.63;0.21;18/07/2017;10:11:50
64;11918;32.81;22.83;22.323;1526.62;0.20;18/07/2017;10:11:51
64;11919;32.81;22.83;22.323;1526.62;0.12;18/07/2017;10:11:52
