From file: inhambane 180717
Ser;Meas;Sal.;Temp;Density;S. vel.;Press;Date;Time;;
72;13886;32.69;22.86;22.227;1526.55;0.48;18/07/2017;17:04:11
72;13887;32.68;22.86;22.220;1526.55;0.61;18/07/2017;17:04:12
72;13888;32.67;22.85;22.215;1526.53;0.76;18/07/2017;17:04:13
72;13889;32.67;22.85;22.215;1526.52;0.84;18/07/2017;17:04:14
72;13890;32.70;22.85;22.238;1526.56;1.01;18/07/2017;17:04:15
72;13891;32.72;22.86;22.252;1526.61;1.16;18/07/2017;17:04:16
72;13892;32.72;22.86;22.252;1526.61;1.30;18/07/2017;17:04:17
72;13893;32.75;22.87;22.274;1526.66;1.52;18/07/2017;17:04:18
72;13894;32.78;22.88;22.295;1526.72;1.60;18/07/2017;17:04:19
72;13895;32.80;22.88;22.310;1526.74;1.78;18/07/2017;17:04:20
72;13896;32.77;22.88;22.287;1526.73;1.97;18/07/2017;17:04:21
72;13897;32.77;22.88;22.287;1526.73;2.04;18/07/2017;17:04:22
72;13898;32.75;22.88;22.274;1526.70;2.16;18/07/2017;17:04:23
72;13899;32.75;22.88;22.275;1526.70;2.40;18/07/2017;17:04:24
72;13900;32.77;22.88;22.290;1526.74;2.60;18/07/2017;17:04:25
72;13901;32.83;22.89;22.335;1526.81;2.67;18/07/2017;17:04:26
72;13902;32.80;22.89;22.312;1526.79;2.85;18/07/2017;17:04:27
72;13903;32.82;22.90;22.325;1526.83;2.94;18/07/2017;17:04:28
72;13904;32.81;22.90;22.317;1526.84;3.02;18/07/2017;17:04:29
72;13905;32.81;22.90;22.319;1526.83;3.14;18/07/2017;17:04:30
72;13906;32.83;22.90;22.335;1526.85;3.32;18/07/2017;17:04:31
72;13907;32.85;22.90;22.349;1526.88;3.40;18/07/2017;17:04:32
72;13908;32.87;22.90;22.366;1526.90;3.58;18/07/2017;17:04:33
72;13909;32.87;22.90;22.366;1526.91;3.83;18/07/2017;17:04:34
72;13910;32.88;22.90;22.373;1526.93;3.90;18/07/2017;17:04:35
72;13911;32.88;22.90;22.374;1526.93;4.02;18/07/2017;17:04:36
72;13912;32.88;22.90;22.374;1526.94;4.23;18/07/2017;17:04:37
72;13913;32.90;22.91;22.388;1526.98;4.26;18/07/2017;17:04:38
72;13914;32.89;22.91;22.380;1526.97;4.37;18/07/2017;17:04:39
72;13915;32.91;22.90;22.398;1526.98;4.47;18/07/2017;17:04:40
72;13916;32.90;22.91;22.390;1526.98;4.59;18/07/2017;17:04:41
72;13917;32.90;22.91;22.390;1526.98;4.71;18/07/2017;17:04:42
72;13918;32.90;22.91;22.390;1526.99;4.87;18/07/2017;17:04:43
72;13919;32.89;22.91;22.382;1526.98;4.83;18/07/2017;17:04:44
72;13920;32.92;22.91;22.404;1527.02;4.88;18/07/2017;17:04:45
72;13921;32.90;22.91;22.391;1527.01;5.13;18/07/2017;17:04:46
72;13922;32.91;22.91;22.399;1527.01;5.21;18/07/2017;17:04:47
72;13923;32.92;22.91;22.407;1527.02;5.34;18/07/2017;17:04:48
72;13924;32.92;22.92;22.406;1527.04;5.38;18/07/2017;17:04:49
72;13925;32.92;22.92;22.406;1527.04;5.38;18/07/2017;17:04:50
72;13926;32.91;22.92;22.398;1527.03;5.39;18/07/2017;17:04:51
72;13927;32.91;22.92;22.399;1527.02;5.39;18/07/2017;17:04:52
72;13928;32.92;22.92;22.406;1527.04;5.38;18/07/2017;17:04:53
72;13929;32.92;22.92;22.406;1527.04;5.38;18/07/2017;17:04:54
72;13930;32.92;22.91;22.407;1527.03;5.35;18/07/2017;17:04:55
72;13931;32.91;22.91;22.399;1527.02;5.36;18/07/2017;17:04:56
72;13932;32.91;22.91;22.399;1527.02;5.37;18/07/2017;17:04:57
72;13933;32.90;22.91;22.391;1527.01;5.25;18/07/2017;17:04:58
72;13934;32.90;22.91;22.391;1527.00;5.17;18/07/2017;17:04:59
72;13935;32.86;22.91;22.361;1526.94;4.99;18/07/2017;17:05:00
72;13936;32.86;22.91;22.360;1526.94;4.79;18/07/2017;17:05:01
72;13937;32.89;22.91;22.382;1526.97;4.71;18/07/2017;17:05:02
72;13938;32.86;22.90;22.361;1526.93;4.58;18/07/2017;17:05:03
72;13939;32.87;22.91;22.366;1526.94;4.36;18/07/2017;17:05:04
72;13940;32.89;22.91;22.379;1526.98;4.18;18/07/2017;17:05:05
72;13941;32.89;22.91;22.378;1526.98;4.08;18/07/2017;17:05:06
72;13942;32.89;22.91;22.378;1526.98;4.00;18/07/2017;17:05:07
72;13943;32.89;22.91;22.378;1526.96;3.81;18/07/2017;17:05:08
72;13944;32.87;22.91;22.363;1526.93;3.66;18/07/2017;17:05:09
72;13945;32.86;22.91;22.356;1526.91;3.64;18/07/2017;17:05:10
72;13946;32.85;22.90;22.349;1526.90;3.61;18/07/2017;17:05:11
72;13947;32.83;22.90;22.334;1526.87;3.50;18/07/2017;17:05:12
72;13948;32.82;22.90;22.327;1526.84;3.26;18/07/2017;17:05:13
72;13949;32.83;22.90;22.333;1526.85;3.13;18/07/2017;17:05:14
72;13950;32.83;22.90;22.333;1526.86;3.06;18/07/2017;17:05:15
72;13951;32.80;22.89;22.311;1526.79;2.84;18/07/2017;17:05:16
72;13952;32.80;22.88;22.312;1526.78;2.63;18/07/2017;17:05:17
72;13953;32.81;22.89;22.318;1526.80;2.57;18/07/2017;17:05:18
72;13954;32.82;22.89;22.325;1526.81;2.44;18/07/2017;17:05:19
72;13955;32.84;22.89;22.338;1526.84;2.19;18/07/2017;17:05:20
72;13956;32.78;22.89;22.294;1526.76;2.15;18/07/2017;17:05:21
72;13957;32.73;22.86;22.262;1526.65;2.05;18/07/2017;17:05:22
72;13958;32.69;22.86;22.233;1526.57;1.84;18/07/2017;17:05:23
72;13959;32.65;22.85;22.204;1526.51;1.67;18/07/2017;17:05:24
72;13960;32.65;22.84;22.205;1526.50;1.53;18/07/2017;17:05:25
72;13961;32.66;22.85;22.211;1526.51;1.33;18/07/2017;17:05:26
72;13962;32.66;22.85;22.210;1526.50;1.17;18/07/2017;17:05:27
72;13963;32.68;22.85;22.225;1526.52;1.04;18/07/2017;17:05:28
72;13964;32.65;22.84;22.204;1526.46;0.82;18/07/2017;17:05:29
72;13965;32.67;22.84;22.216;1526.49;0.65;18/07/2017;17:05:30
72;13966;32.65;22.84;22.201;1526.48;0.53;18/07/2017;17:05:31
72;13967;32.63;22.84;22.186;1526.43;0.25;18/07/2017;17:05:32
72;13968;32.62;22.84;22.177;1526.43;0.13;18/07/2017;17:05:33
