From file: inhambane 180717
Ser;Meas;Sal.;Temp;Density;S. vel.;Press;Date;Time;;
67;12295;33.14;22.84;22.574;1526.99;0.67;18/07/2017;12:06:35
67;12296;33.14;22.84;22.574;1527.00;0.67;18/07/2017;12:06:36
67;12297;33.15;22.83;22.583;1527.00;0.67;18/07/2017;12:06:37
67;12298;33.15;22.83;22.583;1527.00;0.66;18/07/2017;12:06:38
67;12299;33.16;22.84;22.590;1527.01;0.67;18/07/2017;12:06:39
67;12300;33.15;22.84;22.582;1527.01;0.67;18/07/2017;12:06:40
67;12301;33.15;22.83;22.583;1527.00;0.67;18/07/2017;12:06:41
67;12302;33.16;22.83;22.591;1527.01;0.67;18/07/2017;12:06:42
67;12303;33.16;22.84;22.590;1527.02;0.66;18/07/2017;12:06:43
67;12304;33.16;22.83;22.591;1527.01;0.68;18/07/2017;12:06:44
67;12305;33.17;22.83;22.600;1527.00;0.68;18/07/2017;12:06:45
67;12306;33.17;22.82;22.601;1526.99;0.67;18/07/2017;12:06:46
67;12307;33.15;22.83;22.585;1526.99;0.67;18/07/2017;12:06:47
67;12308;33.16;22.83;22.592;1527.00;0.67;18/07/2017;12:06:48
67;12309;33.17;22.83;22.599;1527.01;0.70;18/07/2017;12:06:49
67;12310;33.16;22.83;22.593;1527.00;0.73;18/07/2017;12:06:50
67;12311;33.17;22.82;22.602;1526.99;0.72;18/07/2017;12:06:51
67;12312;33.17;22.82;22.602;1526.99;0.74;18/07/2017;12:06:52
67;12313;33.17;22.82;22.602;1526.99;0.75;18/07/2017;12:06:53
67;12314;33.18;22.82;22.611;1526.99;0.74;18/07/2017;12:06:54
67;12315;33.17;22.82;22.602;1526.99;0.75;18/07/2017;12:06:55
67;12316;33.17;22.82;22.602;1526.99;0.75;18/07/2017;12:06:56
67;12317;33.17;22.82;22.602;1526.99;0.75;18/07/2017;12:06:57
67;12318;33.17;22.82;22.602;1526.99;0.75;18/07/2017;12:06:58
67;12319;33.17;22.82;22.602;1526.99;0.75;18/07/2017;12:06:59
67;12320;33.17;22.82;22.603;1526.98;0.75;18/07/2017;12:07:00
67;12321;33.17;22.82;22.603;1526.98;0.75;18/07/2017;12:07:01
67;12322;33.17;22.82;22.603;1526.98;0.76;18/07/2017;12:07:02
67;12323;33.18;22.81;22.613;1526.97;0.77;18/07/2017;12:07:03
67;12324;33.18;22.81;22.614;1526.96;0.76;18/07/2017;12:07:04
67;12325;33.18;22.81;22.613;1526.97;0.76;18/07/2017;12:07:05
67;12326;33.18;22.81;22.614;1526.96;0.77;18/07/2017;12:07:06
67;12327;33.18;22.81;22.612;1526.96;0.45;18/07/2017;12:07:07
67;12328;33.18;22.81;22.611;1526.96;0.27;18/07/2017;12:07:08
67;12329;33.16;22.82;22.592;1526.97;0.18;18/07/2017;12:07:09
67;12330;33.09;22.83;22.538;1526.91;0.16;18/07/2017;12:07:10
67;12331;33.07;22.83;22.521;1526.90;0.16;18/07/2017;12:07:11
67;12332;33.10;22.83;22.544;1526.93;0.23;18/07/2017;12:07:12
67;12333;33.10;22.83;22.545;1526.93;0.41;18/07/2017;12:07:13
67;12334;33.16;22.83;22.590;1527.00;0.50;18/07/2017;12:07:14
67;12335;33.15;22.84;22.580;1527.02;0.58;18/07/2017;12:07:15
67;12336;33.15;22.85;22.579;1527.03;0.65;18/07/2017;12:07:16
67;12337;33.15;22.84;22.582;1527.02;0.72;18/07/2017;12:07:17
67;12338;33.15;22.84;22.582;1527.02;0.86;18/07/2017;12:07:18
67;12339;33.15;22.84;22.582;1527.03;0.92;18/07/2017;12:07:19
67;12340;33.15;22.84;22.582;1527.03;1.01;18/07/2017;12:07:20
67;12341;33.17;22.82;22.603;1527.00;1.10;18/07/2017;12:07:21
67;12342;33.17;22.82;22.604;1527.00;1.21;18/07/2017;12:07:22
67;12343;33.17;22.82;22.604;1527.00;1.32;18/07/2017;12:07:23
67;12344;33.18;22.81;22.615;1526.99;1.43;18/07/2017;12:07:24
67;12345;33.18;22.81;22.617;1526.98;1.50;18/07/2017;12:07:25
67;12346;33.18;22.81;22.616;1526.98;1.55;18/07/2017;12:07:26
67;12347;33.17;22.81;22.608;1526.99;1.64;18/07/2017;12:07:27
67;12348;33.17;22.81;22.608;1526.99;1.71;18/07/2017;12:07:28
67;12349;33.19;22.82;22.623;1527.01;1.77;18/07/2017;12:07:29
67;12350;33.17;22.81;22.609;1526.99;1.77;18/07/2017;12:07:30
67;12351;33.18;22.81;22.617;1527.00;1.88;18/07/2017;12:07:31
67;12352;33.19;22.81;22.627;1526.99;1.97;18/07/2017;12:07:32
67;12353;33.18;22.81;22.619;1526.99;2.04;18/07/2017;12:07:33
67;12354;33.19;22.80;22.629;1526.98;2.14;18/07/2017;12:07:34
67;12355;33.19;22.80;22.630;1526.99;2.32;18/07/2017;12:07:35
67;12356;33.19;22.80;22.631;1526.98;2.42;18/07/2017;12:07:36
67;12357;33.20;22.80;22.640;1526.98;2.49;18/07/2017;12:07:37
67;12358;33.20;22.79;22.641;1526.97;2.53;18/07/2017;12:07:38
67;12359;33.20;22.78;22.645;1526.95;2.64;18/07/2017;12:07:39
67;12360;33.21;22.76;22.658;1526.92;2.74;18/07/2017;12:07:40
67;12361;33.21;22.77;22.657;1526.93;2.80;18/07/2017;12:07:41
67;12362;33.21;22.77;22.656;1526.93;2.91;18/07/2017;12:07:42
67;12363;33.21;22.77;22.658;1526.93;2.98;18/07/2017;12:07:43
67;12364;33.22;22.77;22.666;1526.94;3.02;18/07/2017;12:07:44
67;12365;33.21;22.77;22.656;1526.94;3.01;18/07/2017;12:07:45
67;12366;33.21;22.78;22.655;1526.95;3.01;18/07/2017;12:07:46
67;12367;33.22;22.76;22.667;1526.93;3.13;18/07/2017;12:07:47
67;12368;33.27;22.74;22.713;1526.92;3.32;18/07/2017;12:07:48
67;12369;33.24;22.74;22.690;1526.90;3.40;18/07/2017;12:07:49
67;12370;33.23;22.75;22.679;1526.93;3.56;18/07/2017;12:07:50
67;12371;33.22;22.76;22.669;1526.94;3.66;18/07/2017;12:07:51
67;12372;33.22;22.76;22.670;1526.94;3.77;18/07/2017;12:07:52
67;12373;33.22;22.76;22.670;1526.94;3.90;18/07/2017;12:07:53
67;12374;33.25;22.75;22.697;1526.94;4.00;18/07/2017;12:07:54
67;12375;33.25;22.74;22.699;1526.93;4.07;18/07/2017;12:07:55
67;12376;33.27;22.74;22.716;1526.95;4.22;18/07/2017;12:07:56
67;12377;33.27;22.74;22.718;1526.93;4.30;18/07/2017;12:07:57
67;12378;33.27;22.73;22.718;1526.94;4.33;18/07/2017;12:07:58
67;12379;33.27;22.74;22.718;1526.94;4.43;18/07/2017;12:07:59
67;12380;33.25;22.74;22.702;1526.94;4.56;18/07/2017;12:08:00
67;12381;33.26;22.75;22.708;1526.96;4.65;18/07/2017;12:08:01
67;12382;33.26;22.75;22.708;1526.97;4.76;18/07/2017;12:08:02
67;12383;33.26;22.74;22.711;1526.96;4.93;18/07/2017;12:08:03
67;12384;33.27;22.74;22.721;1526.95;5.07;18/07/2017;12:08:04
67;12385;33.27;22.74;22.722;1526.95;5.16;18/07/2017;12:08:05
67;12386;33.25;22.73;22.708;1526.93;5.24;18/07/2017;12:08:06
67;12387;33.27;22.73;22.724;1526.95;5.42;18/07/2017;12:08:07
67;12388;33.28;22.73;22.732;1526.96;5.50;18/07/2017;12:08:08
67;12389;33.26;22.73;22.717;1526.95;5.62;18/07/2017;12:08:09
67;12390;33.28;22.73;22.732;1526.96;5.76;18/07/2017;12:08:10
67;12391;33.27;22.73;22.725;1526.96;5.84;18/07/2017;12:08:11
67;12392;33.27;22.73;22.726;1526.96;5.88;18/07/2017;12:08:12
67;12393;33.28;22.73;22.734;1526.96;5.84;18/07/2017;12:08:13
67;12394;33.27;22.74;22.724;1526.96;5.78;18/07/2017;12:08:14
67;12395;33.26;22.74;22.716;1526.96;5.78;18/07/2017;12:08:15
67;12396;33.26;22.74;22.715;1526.97;5.79;18/07/2017;12:08:16
67;12397;33.26;22.74;22.716;1526.96;5.79;18/07/2017;12:08:17
67;12398;33.27;22.73;22.725;1526.95;5.73;18/07/2017;12:08:18
67;12399;33.28;22.73;22.733;1526.95;5.57;18/07/2017;12:08:19
67;12400;33.27;22.73;22.723;1526.95;5.41;18/07/2017;12:08:20
67;12401;33.27;22.74;22.722;1526.95;5.31;18/07/2017;12:08:21
67;12402;33.27;22.73;22.724;1526.93;5.16;18/07/2017;12:08:22
67;12403;33.28;22.73;22.731;1526.93;4.99;18/07/2017;12:08:23
67;12404;33.27;22.73;22.722;1526.93;4.87;18/07/2017;12:08:24
67;12405;33.25;22.74;22.705;1526.92;4.75;18/07/2017;12:08:25
67;12406;33.27;22.74;22.719;1526.94;4.68;18/07/2017;12:08:26
67;12407;33.27;22.73;22.720;1526.93;4.60;18/07/2017;12:08:27
67;12408;33.27;22.73;22.719;1526.93;4.48;18/07/2017;12:08:28
67;12409;33.26;22.74;22.709;1526.95;4.36;18/07/2017;12:08:29
67;12410;33.26;22.74;22.709;1526.94;4.24;18/07/2017;12:08:30
67;12411;33.26;22.75;22.706;1526.95;4.11;18/07/2017;12:08:31
67;12412;33.25;22.75;22.696;1526.95;3.99;18/07/2017;12:08:32
67;12413;33.25;22.75;22.696;1526.95;3.87;18/07/2017;12:08:33
67;12414;33.25;22.75;22.695;1526.95;3.72;18/07/2017;12:08:34
67;12415;33.24;22.75;22.687;1526.94;3.60;18/07/2017;12:08:35
67;12416;33.24;22.75;22.688;1526.92;3.44;18/07/2017;12:08:36
67;12417;33.24;22.75;22.686;1526.94;3.30;18/07/2017;12:08:37
67;12418;33.22;22.76;22.667;1526.93;3.16;18/07/2017;12:08:38
67;12419;33.22;22.77;22.665;1526.94;3.01;18/07/2017;12:08:39
67;12420;33.23;22.77;22.672;1526.95;2.84;18/07/2017;12:08:40
67;12421;33.22;22.77;22.664;1526.93;2.73;18/07/2017;12:08:41
67;12422;33.22;22.76;22.665;1526.93;2.63;18/07/2017;12:08:42
67;12423;33.23;22.76;22.672;1526.93;2.53;18/07/2017;12:08:43
67;12424;33.23;22.77;22.670;1526.94;2.36;18/07/2017;12:08:44
67;12425;33.21;22.78;22.652;1526.94;2.20;18/07/2017;12:08:45
67;12426;33.20;22.78;22.641;1526.96;2.07;18/07/2017;12:08:46
67;12427;33.21;22.78;22.649;1526.95;1.96;18/07/2017;12:08:47
67;12428;33.21;22.79;22.647;1526.97;1.91;18/07/2017;12:08:48
67;12429;33.20;22.79;22.637;1526.97;1.81;18/07/2017;12:08:49
67;12430;33.20;22.79;22.638;1526.96;1.71;18/07/2017;12:08:50
67;12431;33.19;22.80;22.628;1526.97;1.62;18/07/2017;12:08:51
67;12432;33.20;22.80;22.635;1526.97;1.49;18/07/2017;12:08:52
67;12433;33.19;22.80;22.626;1526.97;1.35;18/07/2017;12:08:53
67;12434;33.19;22.80;22.624;1526.97;1.19;18/07/2017;12:08:54
67;12435;33.20;22.80;22.632;1526.98;1.05;18/07/2017;12:08:55
67;12436;33.19;22.81;22.622;1526.97;0.89;18/07/2017;12:08:56
67;12437;33.18;22.81;22.613;1526.97;0.76;18/07/2017;12:08:57
67;12438;33.18;22.81;22.612;1526.98;0.59;18/07/2017;12:08:58
67;12439;33.17;22.82;22.602;1526.97;0.45;18/07/2017;12:08:59
67;12440;32.76;22.82;22.289;1526.54;0.35;18/07/2017;12:09:00
67;12441;32.83;22.83;22.342;1526.62;0.35;18/07/2017;12:09:01
67;12442;33.13;22.83;22.566;1526.97;0.40;18/07/2017;12:09:02
67;12443;33.12;22.85;22.555;1527.00;0.32;18/07/2017;12:09:03
67;12444;33.12;22.84;22.555;1526.99;0.16;18/07/2017;12:09:04
