From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
24;4858;31.70;28.896;19.626;0.21;04/02/2019;12:29:47
24;4859;31.70;28.906;19.623;0.18;04/02/2019;12:29:48
24;4860;31.70;28.906;19.623;0.19;04/02/2019;12:29:49
24;4861;31.70;28.906;19.623;0.19;04/02/2019;12:29:50
24;4862;31.71;28.900;19.632;0.19;04/02/2019;12:29:51
24;4863;31.70;28.910;19.621;0.18;04/02/2019;12:29:52
24;4864;31.69;28.909;19.614;0.18;04/02/2019;12:29:53
24;4865;31.70;28.909;19.622;0.18;04/02/2019;12:29:54
24;4866;31.69;28.907;19.615;0.18;04/02/2019;12:29:55
24;4867;31.68;28.904;19.608;0.19;04/02/2019;12:29:56
24;4868;31.68;28.909;19.607;0.19;04/02/2019;12:29:57
24;4869;31.69;28.909;19.614;0.20;04/02/2019;12:29:58
24;4870;31.69;28.907;19.615;0.18;04/02/2019;12:29:59
24;4871;31.68;28.907;19.607;0.19;04/02/2019;12:30:00
24;4872;31.69;28.903;19.616;0.18;04/02/2019;12:30:01
24;4873;31.68;28.911;19.606;0.18;04/02/2019;12:30:02
24;4874;31.69;28.906;19.615;0.18;04/02/2019;12:30:03
24;4875;31.69;28.908;19.615;0.18;04/02/2019;12:30:04
24;4876;31.71;28.905;19.631;0.18;04/02/2019;12:30:05
24;4877;31.70;28.906;19.623;0.18;04/02/2019;12:30:06
24;4878;31.69;28.905;19.616;0.18;04/02/2019;12:30:07
24;4879;31.68;28.912;19.606;0.18;04/02/2019;12:30:08
24;4880;31.70;28.911;19.621;0.18;04/02/2019;12:30:09
24;4881;31.69;28.908;19.615;0.18;04/02/2019;12:30:10
24;4882;31.68;28.911;19.606;0.19;04/02/2019;12:30:11
24;4883;31.68;28.913;19.605;0.17;04/02/2019;12:30:12
24;4884;31.68;28.917;19.604;0.18;04/02/2019;12:30:13
24;4885;31.68;28.917;19.604;0.18;04/02/2019;12:30:14
24;4886;31.70;28.913;19.620;0.19;04/02/2019;12:30:15
24;4887;31.69;28.903;19.616;0.19;04/02/2019;12:30:16
24;4888;31.71;28.903;19.631;0.19;04/02/2019;12:30:17
24;4889;31.70;28.900;19.625;0.17;04/02/2019;12:30:18
24;4890;31.71;28.902;19.632;0.20;04/02/2019;12:30:19
24;4891;31.69;28.899;19.618;0.18;04/02/2019;12:30:20
24;4892;31.70;28.899;19.625;0.18;04/02/2019;12:30:21
24;4893;31.70;28.900;19.625;0.17;04/02/2019;12:30:22
24;4894;31.71;28.903;19.631;0.19;04/02/2019;12:30:23
24;4895;31.70;28.908;19.622;0.19;04/02/2019;12:30:24
24;4896;31.70;28.909;19.622;0.17;04/02/2019;12:30:25
24;4897;31.69;28.906;19.615;0.19;04/02/2019;12:30:26
24;4898;31.70;28.907;19.622;0.20;04/02/2019;12:30:27
24;4899;31.70;28.909;19.622;0.19;04/02/2019;12:30:28
24;4900;31.69;28.903;19.616;0.21;04/02/2019;12:30:29
24;4901;31.70;28.904;19.624;0.21;04/02/2019;12:30:30
24;4902;31.71;28.907;19.630;0.20;04/02/2019;12:30:31
24;4903;31.70;28.911;19.621;0.21;04/02/2019;12:30:32
24;4904;31.70;28.908;19.622;0.19;04/02/2019;12:30:33
24;4905;31.70;28.911;19.621;0.20;04/02/2019;12:30:34
24;4906;31.70;28.913;19.620;0.20;04/02/2019;12:30:35
24;4907;31.69;28.910;19.614;0.20;04/02/2019;12:30:36
24;4908;31.70;28.907;19.623;0.21;04/02/2019;12:30:37
24;4909;31.71;28.908;19.630;0.19;04/02/2019;12:30:38
24;4910;31.71;28.906;19.630;0.18;04/02/2019;12:30:39
24;4911;31.71;28.902;19.632;0.23;04/02/2019;12:30:40
24;4912;31.71;28.908;19.630;0.19;04/02/2019;12:30:41
24;4913;31.70;28.906;19.623;0.19;04/02/2019;12:30:42
24;4914;31.71;28.905;19.631;0.21;04/02/2019;12:30:43
24;4915;31.71;28.900;19.632;0.20;04/02/2019;12:30:44
24;4916;31.72;28.894;19.642;0.23;04/02/2019;12:30:45
24;4917;31.71;28.894;19.634;0.20;04/02/2019;12:30:46
24;4918;31.72;28.901;19.639;0.19;04/02/2019;12:30:47
24;4919;31.72;28.895;19.641;0.21;04/02/2019;12:30:48
24;4920;31.71;28.899;19.633;0.20;04/02/2019;12:30:49
24;4921;31.71;28.900;19.632;0.19;04/02/2019;12:30:50
24;4922;31.71;28.902;19.632;0.22;04/02/2019;12:30:51
24;4923;31.71;28.903;19.631;0.19;04/02/2019;12:30:52
24;4924;31.72;28.902;19.639;0.20;04/02/2019;12:30:53
24;4925;31.72;28.898;19.640;0.20;04/02/2019;12:30:54
24;4926;31.72;28.895;19.641;0.18;04/02/2019;12:30:55
24;4927;31.72;28.890;19.643;0.21;04/02/2019;12:30:56
24;4928;31.72;28.886;19.644;0.21;04/02/2019;12:30:57
24;4929;31.72;28.895;19.641;0.21;04/02/2019;12:30:58
24;4930;31.71;28.900;19.632;0.21;04/02/2019;12:30:59
24;4931;31.71;28.900;19.632;0.21;04/02/2019;12:31:00
24;4932;31.71;28.899;19.633;0.20;04/02/2019;12:31:01
24;4933;31.70;28.899;19.625;0.20;04/02/2019;12:31:02
24;4934;31.72;28.895;19.641;0.20;04/02/2019;12:31:03
24;4935;31.72;28.902;19.639;0.20;04/02/2019;12:31:04
24;4936;31.72;28.902;19.639;0.19;04/02/2019;12:31:05
24;4937;31.72;28.901;19.639;0.20;04/02/2019;12:31:06
24;4938;31.72;28.901;19.639;0.20;04/02/2019;12:31:07
24;4939;31.72;28.896;19.641;0.18;04/02/2019;12:31:08
24;4940;31.72;28.896;19.641;0.19;04/02/2019;12:31:09
24;4941;31.72;28.892;19.642;0.21;04/02/2019;12:31:10
24;4942;31.72;28.897;19.641;0.19;04/02/2019;12:31:11
24;4943;31.72;28.895;19.641;0.20;04/02/2019;12:31:12
24;4944;31.73;28.893;19.650;0.20;04/02/2019;12:31:13
24;4945;31.72;28.895;19.641;0.20;04/02/2019;12:31:14
24;4946;31.72;28.897;19.641;0.20;04/02/2019;12:31:15
24;4947;31.71;28.898;19.633;0.19;04/02/2019;12:31:16
24;4948;31.72;28.901;19.639;0.19;04/02/2019;12:31:17
24;4949;31.71;28.905;19.631;0.20;04/02/2019;12:31:18
24;4950;31.72;28.902;19.639;0.21;04/02/2019;12:31:19
24;4951;31.72;28.896;19.641;0.20;04/02/2019;12:31:20
24;4952;31.71;28.896;19.634;0.21;04/02/2019;12:31:21
