From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
37;7481;32.28;28.914;20.068;3.17;04/02/2019;17:31:51
37;7482;32.27;28.909;20.062;3.11;04/02/2019;17:31:52
37;7483;32.29;28.906;20.077;3.01;04/02/2019;17:31:53
37;7484;32.27;28.913;20.059;2.83;04/02/2019;17:31:54
37;7485;32.27;28.916;20.057;2.66;04/02/2019;17:31:55
37;7486;32.27;28.919;20.056;2.66;04/02/2019;17:31:56
37;7487;32.29;28.916;20.072;2.67;04/02/2019;17:31:57
37;7488;32.28;28.914;20.065;2.54;04/02/2019;17:31:58
37;7489;32.28;28.911;20.065;2.30;04/02/2019;17:31:59
37;7490;32.28;28.910;20.065;2.16;04/02/2019;17:32:00
37;7491;32.30;28.904;20.082;2.16;04/02/2019;17:32:01
37;7492;32.29;28.906;20.073;1.94;04/02/2019;17:32:02
37;7493;32.27;28.915;20.053;1.55;04/02/2019;17:32:03
37;7494;32.26;28.923;20.043;1.53;04/02/2019;17:32:04
37;7495;32.25;28.927;20.034;1.53;04/02/2019;17:32:05
37;7496;32.26;28.917;20.044;1.33;04/02/2019;17:32:06
37;7497;32.26;28.922;20.041;0.97;04/02/2019;17:32:07
37;7498;32.23;28.935;20.013;0.75;04/02/2019;17:32:08
37;7499;32.21;28.946;19.994;0.75;04/02/2019;17:32:09
37;7500;32.21;28.947;19.994;0.66;04/02/2019;17:32:10
37;7501;32.18;28.946;19.971;0.46;04/02/2019;17:32:11
37;7502;32.20;28.947;19.985;0.44;04/02/2019;17:32:12
37;7503;32.20;28.943;19.987;0.48;04/02/2019;17:32:13
