From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
13;2603;31.29;28.660;19.409;3.14;04/02/2019;7:32:30
13;2604;31.29;28.658;19.410;3.17;04/02/2019;7:32:31
13;2605;31.31;28.656;19.426;3.32;04/02/2019;7:32:32
13;2606;31.31;28.654;19.427;3.43;04/02/2019;7:32:33
13;2607;31.29;28.657;19.411;3.43;04/02/2019;7:32:34
13;2608;31.28;28.663;19.402;3.52;04/02/2019;7:32:35
13;2609;31.29;28.663;19.410;3.63;04/02/2019;7:32:36
13;2610;31.30;28.659;19.419;3.75;04/02/2019;7:32:37
13;2611;31.31;28.654;19.429;3.91;04/02/2019;7:32:38
13;2612;31.32;28.649;19.439;3.99;04/02/2019;7:32:39
13;2613;31.31;28.652;19.430;3.99;04/02/2019;7:32:40
13;2614;31.31;28.651;19.431;4.02;04/02/2019;7:32:41
13;2615;31.31;28.652;19.431;4.13;04/02/2019;7:32:42
13;2616;31.29;28.656;19.414;4.12;04/02/2019;7:32:43
13;2617;31.29;28.656;19.414;4.10;04/02/2019;7:32:44
13;2618;31.29;28.658;19.414;4.11;04/02/2019;7:32:45
13;2619;31.30;28.656;19.422;4.11;04/02/2019;7:32:46
13;2620;31.31;28.655;19.430;4.11;04/02/2019;7:32:47
13;2621;31.32;28.649;19.439;4.09;04/02/2019;7:32:48
13;2622;31.31;28.649;19.431;4.03;04/02/2019;7:32:49
13;2623;31.31;28.651;19.430;3.97;04/02/2019;7:32:50
13;2624;31.30;28.655;19.421;3.84;04/02/2019;7:32:51
13;2625;31.29;28.654;19.413;3.71;04/02/2019;7:32:52
13;2626;31.29;28.653;19.414;3.70;04/02/2019;7:32:53
13;2627;31.29;28.652;19.414;3.61;04/02/2019;7:32:54
13;2628;31.30;28.653;19.420;3.49;04/02/2019;7:32:55
13;2629;31.29;28.659;19.410;3.35;04/02/2019;7:32:56
13;2630;31.29;28.662;19.409;3.34;04/02/2019;7:32:57
13;2631;31.30;28.653;19.420;3.37;04/02/2019;7:32:58
13;2632;31.30;28.655;19.419;3.29;04/02/2019;7:32:59
13;2633;31.30;28.657;19.418;3.27;04/02/2019;7:33:00
13;2634;31.28;28.663;19.400;3.11;04/02/2019;7:33:01
13;2635;31.26;28.686;19.377;2.94;04/02/2019;7:33:02
13;2636;31.25;28.691;19.368;2.94;04/02/2019;7:33:03
13;2637;31.26;28.693;19.375;2.93;04/02/2019;7:33:04
13;2638;31.24;28.700;19.357;2.73;04/02/2019;7:33:05
13;2639;31.25;28.702;19.363;2.56;04/02/2019;7:33:06
13;2640;31.24;28.703;19.354;2.47;04/02/2019;7:33:07
13;2641;31.25;28.702;19.362;2.51;04/02/2019;7:33:08
13;2642;31.24;28.704;19.354;2.38;04/02/2019;7:33:09
13;2643;31.27;28.682;19.383;2.23;04/02/2019;7:33:10
13;2644;31.27;28.677;19.384;2.03;04/02/2019;7:33:11
13;2645;31.21;28.709;19.328;2.02;04/02/2019;7:33:12
13;2646;31.21;28.720;19.324;1.97;04/02/2019;7:33:13
13;2647;31.20;28.728;19.313;1.79;04/02/2019;7:33:14
13;2648;31.19;28.758;19.295;1.59;04/02/2019;7:33:15
13;2649;31.20;28.754;19.304;1.56;04/02/2019;7:33:16
13;2650;31.20;28.751;19.304;1.46;04/02/2019;7:33:17
13;2651;31.19;28.755;19.295;1.40;04/02/2019;7:33:18
13;2652;31.18;28.772;19.282;1.26;04/02/2019;7:33:19
13;2653;31.16;28.807;19.255;1.18;04/02/2019;7:33:20
13;2654;31.15;28.826;19.240;1.03;04/02/2019;7:33:21
13;2655;31.15;28.833;19.237;0.86;04/02/2019;7:33:22
13;2656;31.14;28.843;19.226;0.78;04/02/2019;7:33:23
13;2657;31.16;28.828;19.246;0.73;04/02/2019;7:33:24
13;2658;31.17;28.813;19.258;0.61;04/02/2019;7:33:25
13;2659;31.17;28.802;19.261;0.55;04/02/2019;7:33:26
13;2660;31.17;28.812;19.257;0.43;04/02/2019;7:33:27
13;2661;31.16;28.838;19.241;0.31;04/02/2019;7:33:28
13;2662;31.15;28.865;19.224;0.15;04/02/2019;7:33:29
