From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
28;5756;32.30;28.971;20.074;5.63;04/02/2019;14:05:36
28;5757;32.30;28.971;20.075;5.65;04/02/2019;14:05:37
28;5758;32.30;28.972;20.074;5.66;04/02/2019;14:05:38
28;5759;32.29;28.971;20.067;5.66;04/02/2019;14:05:39
28;5760;32.29;28.970;20.068;5.69;04/02/2019;14:05:40
28;5761;32.30;28.972;20.074;5.71;04/02/2019;14:05:41
28;5762;32.30;28.971;20.075;5.73;04/02/2019;14:05:42
28;5763;32.30;28.971;20.075;5.80;04/02/2019;14:05:43
28;5764;32.30;28.970;20.076;5.86;04/02/2019;14:05:44
28;5765;32.30;28.971;20.076;5.92;04/02/2019;14:05:45
28;5766;32.30;28.970;20.076;5.92;04/02/2019;14:05:46
28;5767;32.30;28.967;20.077;5.93;04/02/2019;14:05:47
28;5768;32.30;28.966;20.077;5.96;04/02/2019;14:05:48
28;5769;32.29;28.970;20.069;6.03;04/02/2019;14:05:49
28;5770;32.30;28.970;20.077;6.05;04/02/2019;14:05:50
28;5771;32.31;28.971;20.084;6.07;04/02/2019;14:05:51
28;5772;32.29;28.970;20.069;6.11;04/02/2019;14:05:52
28;5773;32.30;28.968;20.077;6.06;04/02/2019;14:05:53
28;5774;32.30;28.968;20.077;5.94;04/02/2019;14:05:54
28;5775;32.30;28.966;20.077;5.87;04/02/2019;14:05:55
28;5776;32.30;28.966;20.077;5.79;04/02/2019;14:05:56
28;5777;32.30;28.964;20.077;5.72;04/02/2019;14:05:57
28;5778;32.30;28.965;20.077;5.69;04/02/2019;14:05:58
28;5779;32.30;28.965;20.077;5.66;04/02/2019;14:05:59
28;5780;32.30;28.967;20.076;5.60;04/02/2019;14:06:00
28;5781;32.29;28.967;20.068;5.61;04/02/2019;14:06:01
28;5782;32.29;28.967;20.068;5.50;04/02/2019;14:06:02
28;5783;32.31;28.967;20.082;5.38;04/02/2019;14:06:03
28;5784;32.29;28.969;20.066;5.32;04/02/2019;14:06:04
28;5785;32.29;28.967;20.066;5.22;04/02/2019;14:06:05
28;5786;32.29;28.967;20.066;5.17;04/02/2019;14:06:06
28;5787;32.30;28.967;20.073;5.02;04/02/2019;14:06:07
28;5788;32.30;28.965;20.073;4.91;04/02/2019;14:06:08
28;5789;32.30;28.968;20.072;4.89;04/02/2019;14:06:09
28;5790;32.30;28.967;20.072;4.82;04/02/2019;14:06:10
28;5791;32.21;28.966;20.005;4.72;04/02/2019;14:06:11
28;5792;31.93;28.965;19.795;4.66;04/02/2019;14:06:12
28;5793;32.29;28.966;20.064;4.52;04/02/2019;14:06:13
28;5794;32.29;28.966;20.064;4.45;04/02/2019;14:06:14
28;5795;32.31;28.967;20.078;4.36;04/02/2019;14:06:15
28;5796;32.31;28.964;20.079;4.30;04/02/2019;14:06:16
28;5797;32.30;28.967;20.070;4.18;04/02/2019;14:06:17
28;5798;32.30;28.968;20.069;4.06;04/02/2019;14:06:18
28;5799;32.30;28.969;20.068;3.95;04/02/2019;14:06:19
28;5800;32.30;28.969;20.067;3.86;04/02/2019;14:06:20
28;5801;32.30;28.970;20.067;3.74;04/02/2019;14:06:21
28;5802;32.30;28.970;20.066;3.59;04/02/2019;14:06:22
28;5803;32.29;28.970;20.058;3.45;04/02/2019;14:06:23
28;5804;32.31;28.969;20.073;3.38;04/02/2019;14:06:24
28;5805;32.30;28.970;20.065;3.27;04/02/2019;14:06:25
28;5806;32.30;28.971;20.064;3.16;04/02/2019;14:06:26
28;5807;32.30;28.972;20.063;3.01;04/02/2019;14:06:27
28;5808;32.30;28.972;20.062;2.89;04/02/2019;14:06:28
28;5809;32.29;28.971;20.055;2.79;04/02/2019;14:06:29
28;5810;32.28;28.972;20.047;2.70;04/02/2019;14:06:30
28;5811;32.29;28.973;20.053;2.62;04/02/2019;14:06:31
28;5812;32.28;28.976;20.044;2.50;04/02/2019;14:06:32
28;5813;32.28;28.976;20.044;2.37;04/02/2019;14:06:33
28;5814;32.27;28.976;20.036;2.23;04/02/2019;14:06:34
28;5815;32.28;28.977;20.042;2.03;04/02/2019;14:06:35
28;5816;32.28;28.973;20.043;1.96;04/02/2019;14:06:36
28;5817;32.28;28.973;20.043;1.89;04/02/2019;14:06:37
28;5818;32.29;28.975;20.049;1.81;04/02/2019;14:06:38
28;5819;32.27;28.976;20.033;1.70;04/02/2019;14:06:39
28;5820;32.29;28.975;20.048;1.62;04/02/2019;14:06:40
28;5821;32.28;28.978;20.039;1.52;04/02/2019;14:06:41
28;5822;32.27;28.977;20.032;1.39;04/02/2019;14:06:42
28;5823;32.27;28.979;20.031;1.27;04/02/2019;14:06:43
28;5824;32.28;28.977;20.038;1.19;04/02/2019;14:06:44
28;5825;32.28;28.977;20.038;1.12;04/02/2019;14:06:45
28;5826;32.28;28.978;20.037;1.03;04/02/2019;14:06:46
28;5827;32.28;28.979;20.036;0.90;04/02/2019;14:06:47
28;5828;32.27;28.980;20.028;0.76;04/02/2019;14:06:48
28;5829;32.28;28.979;20.035;0.63;04/02/2019;14:06:49
28;5830;32.28;28.979;20.035;0.47;04/02/2019;14:06:50
28;5831;32.29;28.977;20.043;0.41;04/02/2019;14:06:51
28;5832;32.27;28.980;20.026;0.29;04/02/2019;14:06:52
