From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
21;4171;31.33;29.170;19.259;0.24;04/02/2019;10:59:49
21;4172;31.31;29.218;19.228;0.23;04/02/2019;10:59:50
21;4173;31.30;29.224;19.218;0.26;04/02/2019;10:59:51
21;4174;31.30;29.221;19.219;0.27;04/02/2019;10:59:52
21;4175;31.29;29.225;19.210;0.28;04/02/2019;10:59:53
21;4176;31.30;29.224;19.218;0.27;04/02/2019;10:59:54
21;4177;31.29;29.223;19.211;0.28;04/02/2019;10:59:55
21;4178;31.28;29.218;19.205;0.27;04/02/2019;10:59:56
21;4179;31.29;29.214;19.214;0.28;04/02/2019;10:59:57
21;4180;31.29;29.215;19.214;0.29;04/02/2019;10:59:58
21;4181;31.29;29.217;19.213;0.28;04/02/2019;10:59:59
21;4182;31.29;29.221;19.212;0.27;04/02/2019;11:00:00
21;4183;31.29;29.222;19.212;0.29;04/02/2019;11:00:01
21;4184;31.29;29.221;19.212;0.28;04/02/2019;11:00:02
21;4185;31.29;29.217;19.213;0.28;04/02/2019;11:00:03
21;4186;31.28;29.216;19.206;0.28;04/02/2019;11:00:04
21;4187;31.28;29.211;19.208;0.29;04/02/2019;11:00:05
21;4188;31.28;29.211;19.208;0.28;04/02/2019;11:00:06
21;4189;31.28;29.207;19.209;0.28;04/02/2019;11:00:07
21;4190;31.30;29.208;19.224;0.27;04/02/2019;11:00:08
21;4191;31.30;29.205;19.225;0.26;04/02/2019;11:00:09
21;4192;31.29;29.201;19.218;0.29;04/02/2019;11:00:10
21;4193;31.28;29.203;19.210;0.26;04/02/2019;11:00:11
21;4194;31.29;29.193;19.221;0.27;04/02/2019;11:00:12
21;4195;31.30;29.193;19.229;0.28;04/02/2019;11:00:13
21;4196;31.29;29.198;19.219;0.29;04/02/2019;11:00:14
21;4197;31.29;29.197;19.220;0.27;04/02/2019;11:00:15
21;4198;31.26;29.193;19.199;0.28;04/02/2019;11:00:16
21;4199;31.26;29.192;19.199;0.29;04/02/2019;11:00:17
21;4200;31.27;29.187;19.208;0.26;04/02/2019;11:00:18
21;4201;31.27;29.189;19.207;0.28;04/02/2019;11:00:19
21;4202;31.28;29.181;19.218;0.27;04/02/2019;11:00:20
21;4203;31.27;29.180;19.210;0.27;04/02/2019;11:00:21
21;4204;31.28;29.178;19.219;0.28;04/02/2019;11:00:22
21;4205;31.28;29.181;19.218;0.27;04/02/2019;11:00:23
21;4206;31.28;29.181;19.218;0.28;04/02/2019;11:00:24
21;4207;31.28;29.180;19.218;0.27;04/02/2019;11:00:25
21;4208;31.28;29.177;19.219;0.27;04/02/2019;11:00:26
21;4209;31.28;29.180;19.218;0.28;04/02/2019;11:00:27
21;4210;31.26;29.183;19.202;0.27;04/02/2019;11:00:28
21;4211;31.27;29.180;19.210;0.28;04/02/2019;11:00:29
21;4212;31.26;29.185;19.201;0.27;04/02/2019;11:00:30
21;4213;31.25;29.184;19.194;0.27;04/02/2019;11:00:31
21;4214;31.24;29.179;19.188;0.28;04/02/2019;11:00:32
21;4215;31.25;29.178;19.196;0.27;04/02/2019;11:00:33
21;4216;31.27;29.177;19.211;0.27;04/02/2019;11:00:34
21;4217;31.27;29.178;19.211;0.27;04/02/2019;11:00:35
21;4218;31.27;29.181;19.210;0.28;04/02/2019;11:00:36
21;4219;31.27;29.179;19.211;0.28;04/02/2019;11:00:37
21;4220;31.26;29.179;19.203;0.30;04/02/2019;11:00:38
21;4221;31.26;29.177;19.204;0.28;04/02/2019;11:00:39
21;4222;31.25;29.174;19.197;0.29;04/02/2019;11:00:40
21;4223;31.27;29.174;19.212;0.29;04/02/2019;11:00:41
21;4224;31.26;29.176;19.204;0.28;04/02/2019;11:00:42
21;4225;31.25;29.177;19.196;0.28;04/02/2019;11:00:43
21;4226;31.26;29.170;19.206;0.28;04/02/2019;11:00:44
21;4227;31.26;29.159;19.210;0.29;04/02/2019;11:00:45
21;4228;31.26;29.153;19.212;0.29;04/02/2019;11:00:46
21;4229;31.26;29.156;19.211;0.28;04/02/2019;11:00:47
21;4230;31.27;29.155;19.219;0.29;04/02/2019;11:00:48
21;4231;31.26;29.156;19.211;0.28;04/02/2019;11:00:49
21;4232;31.26;29.154;19.212;0.28;04/02/2019;11:00:50
21;4233;31.26;29.158;19.210;0.28;04/02/2019;11:00:51
21;4234;31.26;29.160;19.210;0.34;04/02/2019;11:00:52
21;4235;31.26;29.156;19.212;0.48;04/02/2019;11:00:53
21;4236;31.28;29.155;19.228;0.63;04/02/2019;11:00:54
21;4237;31.27;29.155;19.220;0.62;04/02/2019;11:00:55
21;4238;31.26;29.154;19.213;0.63;04/02/2019;11:00:56
21;4239;31.27;29.152;19.222;0.78;04/02/2019;11:00:57
21;4240;31.26;29.150;19.216;0.90;04/02/2019;11:00:58
21;4241;31.26;29.144;19.217;0.87;04/02/2019;11:00:59
21;4242;31.26;29.141;19.218;0.84;04/02/2019;11:01:00
21;4243;31.26;29.140;19.219;0.85;04/02/2019;11:01:01
21;4244;31.27;29.138;19.227;0.88;04/02/2019;11:01:02
21;4245;31.27;29.137;19.228;1.04;04/02/2019;11:01:03
21;4246;31.28;29.136;19.237;1.22;04/02/2019;11:01:04
21;4247;31.28;29.137;19.236;1.20;04/02/2019;11:01:05
21;4248;31.28;29.136;19.237;1.26;04/02/2019;11:01:06
21;4249;31.27;29.141;19.228;1.42;04/02/2019;11:01:07
21;4250;31.28;29.141;19.236;1.50;04/02/2019;11:01:08
21;4251;31.27;29.140;19.229;1.50;04/02/2019;11:01:09
21;4252;31.28;29.142;19.236;1.59;04/02/2019;11:01:10
21;4253;31.34;29.135;19.284;1.81;04/02/2019;11:01:11
21;4254;31.32;29.132;19.270;1.80;04/02/2019;11:01:12
21;4255;31.34;29.132;19.286;1.88;04/02/2019;11:01:13
21;4256;31.32;29.133;19.271;2.07;04/02/2019;11:01:14
21;4257;31.32;29.129;19.272;2.08;04/02/2019;11:01:15
21;4258;31.30;29.133;19.256;2.13;04/02/2019;11:01:16
21;4259;31.32;29.127;19.274;2.18;04/02/2019;11:01:17
21;4260;31.33;29.127;19.282;2.36;04/02/2019;11:01:18
21;4261;31.32;29.124;19.276;2.40;04/02/2019;11:01:19
21;4262;31.32;29.119;19.277;2.42;04/02/2019;11:01:20
21;4263;31.31;29.119;19.270;2.55;04/02/2019;11:01:21
21;4264;31.31;29.120;19.271;2.73;04/02/2019;11:01:22
21;4265;31.31;29.121;19.271;2.78;04/02/2019;11:01:23
21;4266;31.30;29.120;19.264;2.90;04/02/2019;11:01:24
21;4267;31.30;29.117;19.266;3.09;04/02/2019;11:01:25
21;4268;31.29;29.119;19.258;3.12;04/02/2019;11:01:26
21;4269;31.33;29.112;19.290;3.13;04/02/2019;11:01:27
21;4270;31.32;29.107;19.285;3.23;04/02/2019;11:01:28
21;4271;31.32;29.106;19.286;3.40;04/02/2019;11:01:29
21;4272;31.33;29.103;19.294;3.45;04/02/2019;11:01:30
21;4273;31.33;29.105;19.294;3.46;04/02/2019;11:01:31
21;4274;31.34;29.103;19.302;3.57;04/02/2019;11:01:32
21;4275;31.35;29.099;19.312;3.70;04/02/2019;11:01:33
21;4276;31.35;29.097;19.313;3.73;04/02/2019;11:01:34
21;4277;31.34;29.096;19.306;3.75;04/02/2019;11:01:35
21;4278;31.32;29.099;19.290;3.82;04/02/2019;11:01:36
21;4279;31.33;29.100;19.298;3.99;04/02/2019;11:01:37
21;4280;31.33;29.099;19.298;4.07;04/02/2019;11:01:38
21;4281;31.32;29.101;19.290;4.08;04/02/2019;11:01:39
21;4282;31.33;29.101;19.298;4.10;04/02/2019;11:01:40
21;4283;31.33;29.101;19.298;4.09;04/02/2019;11:01:41
21;4284;31.32;29.099;19.291;4.10;04/02/2019;11:01:42
21;4285;31.32;29.101;19.290;4.00;04/02/2019;11:01:43
21;4286;31.32;29.102;19.290;4.10;04/02/2019;11:01:44
21;4287;31.33;29.100;19.298;4.10;04/02/2019;11:01:45
21;4288;31.34;29.100;19.306;4.10;04/02/2019;11:01:46
21;4289;31.35;29.099;19.314;4.10;04/02/2019;11:01:47
21;4290;31.34;29.100;19.306;4.11;04/02/2019;11:01:48
21;4291;31.34;29.098;19.306;4.10;04/02/2019;11:01:49
21;4292;31.34;29.101;19.305;4.07;04/02/2019;11:01:50
21;4293;31.34;29.101;19.305;4.10;04/02/2019;11:01:51
21;4294;31.33;29.098;19.299;4.10;04/02/2019;11:01:52
21;4295;31.33;29.097;19.299;4.10;04/02/2019;11:01:53
21;4296;31.35;29.090;19.317;4.11;04/02/2019;11:01:54
21;4297;31.35;29.087;19.318;4.11;04/02/2019;11:01:55
21;4298;31.35;29.084;19.319;4.12;04/02/2019;11:01:56
21;4299;31.35;29.083;19.319;4.14;04/02/2019;11:01:57
21;4300;31.35;29.080;19.320;4.19;04/02/2019;11:01:58
21;4301;31.36;29.080;19.328;4.24;04/02/2019;11:01:59
21;4302;31.37;29.078;19.336;4.29;04/02/2019;11:02:00
21;4303;31.35;29.078;19.321;4.33;04/02/2019;11:02:01
21;4304;31.36;29.078;19.329;4.39;04/02/2019;11:02:02
21;4305;31.37;29.079;19.336;4.39;04/02/2019;11:02:03
21;4306;31.34;29.081;19.313;4.39;04/02/2019;11:02:04
21;4307;31.35;29.078;19.322;4.38;04/02/2019;11:02:05
21;4308;31.36;29.074;19.330;4.36;04/02/2019;11:02:06
21;4309;31.36;29.065;19.333;4.25;04/02/2019;11:02:07
21;4310;31.36;29.067;19.332;4.18;04/02/2019;11:02:08
21;4311;31.36;29.066;19.332;4.15;04/02/2019;11:02:09
21;4312;31.35;29.067;19.324;4.12;04/02/2019;11:02:10
21;4313;31.35;29.066;19.324;4.10;04/02/2019;11:02:11
21;4314;31.35;29.063;19.325;3.99;04/02/2019;11:02:12
21;4315;31.34;29.068;19.315;3.75;04/02/2019;11:02:13
21;4316;31.34;29.068;19.315;3.69;04/02/2019;11:02:14
21;4317;31.35;29.067;19.322;3.57;04/02/2019;11:02:15
21;4318;31.34;29.066;19.314;3.46;04/02/2019;11:02:16
21;4319;31.32;29.060;19.301;3.31;04/02/2019;11:02:17
21;4320;31.34;29.065;19.313;3.08;04/02/2019;11:02:18
21;4321;31.33;29.058;19.307;3.02;04/02/2019;11:02:19
21;4322;31.33;29.056;19.307;2.79;04/02/2019;11:02:20
21;4323;31.31;29.058;19.291;2.69;04/02/2019;11:02:21
21;4324;31.32;29.058;19.297;2.42;04/02/2019;11:02:22
21;4325;31.31;29.059;19.289;2.35;04/02/2019;11:02:23
21;4326;31.30;29.058;19.281;2.11;04/02/2019;11:02:24
21;4327;31.29;29.056;19.274;2.00;04/02/2019;11:02:25
21;4328;31.31;29.057;19.287;1.72;04/02/2019;11:02:26
21;4329;31.30;29.057;19.279;1.63;04/02/2019;11:02:27
21;4330;31.28;29.063;19.262;1.44;04/02/2019;11:02:28
21;4331;31.27;29.071;19.251;1.36;04/02/2019;11:02:29
21;4332;31.26;29.077;19.241;1.17;04/02/2019;11:02:30
21;4333;31.26;29.079;19.240;1.11;04/02/2019;11:02:31
21;4334;31.26;29.081;19.238;0.93;04/02/2019;11:02:32
21;4335;31.27;29.083;19.245;0.81;04/02/2019;11:02:33
21;4336;31.27;29.081;19.244;0.58;04/02/2019;11:02:34
21;4337;31.27;29.096;19.239;0.45;04/02/2019;11:02:35
