From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
15;3047;30.96;29.187;18.976;0.41;04/02/2019;8:31:11
15;3048;30.97;29.185;18.985;0.39;04/02/2019;8:31:12
15;3049;30.94;29.190;18.961;0.44;04/02/2019;8:31:13
15;3050;30.95;29.215;18.960;0.40;04/02/2019;8:31:14
15;3051;30.94;29.198;18.958;0.42;04/02/2019;8:31:15
15;3052;30.96;29.234;18.961;0.41;04/02/2019;8:31:16
15;3053;30.95;29.241;18.951;0.41;04/02/2019;8:31:17
15;3054;30.95;29.236;18.953;0.41;04/02/2019;8:31:18
15;3055;30.95;29.196;18.966;0.41;04/02/2019;8:31:19
15;3056;30.96;29.175;18.980;0.41;04/02/2019;8:31:20
15;3057;30.95;29.196;18.966;0.40;04/02/2019;8:31:21
15;3058;30.98;29.227;18.978;0.41;04/02/2019;8:31:22
15;3059;30.96;29.233;18.961;0.42;04/02/2019;8:31:23
15;3060;30.96;29.239;18.959;0.40;04/02/2019;8:31:24
15;3061;30.95;29.192;18.967;0.41;04/02/2019;8:31:25
15;3062;30.96;29.155;18.987;0.41;04/02/2019;8:31:26
15;3063;30.98;29.183;18.993;0.40;04/02/2019;8:31:27
15;3064;30.95;29.206;18.963;0.39;04/02/2019;8:31:28
15;3065;30.96;29.246;18.957;0.38;04/02/2019;8:31:29
15;3066;30.94;29.233;18.946;0.40;04/02/2019;8:31:30
15;3067;30.95;29.198;18.965;0.39;04/02/2019;8:31:31
15;3068;30.96;29.156;18.987;0.40;04/02/2019;8:31:32
15;3069;30.95;29.120;18.991;0.40;04/02/2019;8:31:33
15;3070;30.97;29.140;18.999;0.40;04/02/2019;8:31:34
15;3071;30.97;29.141;18.999;0.42;04/02/2019;8:31:35
15;3072;30.96;29.154;18.987;0.39;04/02/2019;8:31:36
15;3073;30.96;29.120;18.999;0.42;04/02/2019;8:31:37
15;3074;30.95;29.135;18.986;0.39;04/02/2019;8:31:38
15;3075;30.96;29.159;18.985;0.18;04/02/2019;8:31:39
15;3076;30.94;29.171;18.965;0.08;04/02/2019;8:31:40
15;3077;30.94;29.151;18.972;0.09;04/02/2019;8:31:41
15;3078;30.95;29.141;18.983;0.10;04/02/2019;8:31:42
15;3079;30.96;29.108;19.001;0.15;04/02/2019;8:31:43
15;3080;30.97;29.108;19.010;0.39;04/02/2019;8:31:44
15;3081;30.96;29.073;19.015;0.57;04/02/2019;8:31:45
15;3082;30.95;29.020;19.025;0.71;04/02/2019;8:31:46
15;3083;30.97;29.013;19.043;0.84;04/02/2019;8:31:47
15;3084;30.97;29.023;19.040;0.94;04/02/2019;8:31:48
15;3085;30.97;29.039;19.036;1.14;04/02/2019;8:31:49
15;3086;30.96;29.040;19.029;1.32;04/02/2019;8:31:50
15;3087;30.95;29.007;19.033;1.46;04/02/2019;8:31:51
15;3088;30.96;28.985;19.048;1.61;04/02/2019;8:31:52
15;3089;30.97;28.977;19.059;1.73;04/02/2019;8:31:53
15;3090;30.97;28.966;19.063;1.91;04/02/2019;8:31:54
15;3091;30.98;28.944;19.079;2.08;04/02/2019;8:31:55
15;3092;30.98;28.942;19.080;2.25;04/02/2019;8:31:56
15;3093;30.98;28.936;19.083;2.35;04/02/2019;8:31:57
15;3094;30.99;28.941;19.089;2.51;04/02/2019;8:31:58
15;3095;31.00;28.942;19.097;2.63;04/02/2019;8:31:59
15;3096;31.00;28.939;19.099;2.80;04/02/2019;8:32:00
15;3097;31.00;28.936;19.100;2.97;04/02/2019;8:32:01
15;3098;31.01;28.931;19.110;3.09;04/02/2019;8:32:02
15;3099;31.01;28.927;19.112;3.21;04/02/2019;8:32:03
15;3100;31.02;28.926;19.120;3.36;04/02/2019;8:32:04
15;3101;31.01;28.924;19.114;3.50;04/02/2019;8:32:05
15;3102;31.01;28.923;19.114;3.46;04/02/2019;8:32:06
15;3103;31.01;28.916;19.117;3.53;04/02/2019;8:32:07
15;3104;31.01;28.910;19.119;3.54;04/02/2019;8:32:08
15;3105;31.02;28.910;19.126;3.55;04/02/2019;8:32:09
15;3106;31.01;28.916;19.117;3.57;04/02/2019;8:32:10
15;3107;31.02;28.916;19.125;3.61;04/02/2019;8:32:11
15;3108;31.02;28.920;19.123;3.64;04/02/2019;8:32:12
15;3109;31.02;28.921;19.123;3.68;04/02/2019;8:32:13
15;3110;31.00;28.922;19.108;3.75;04/02/2019;8:32:14
15;3111;31.00;28.928;19.106;3.74;04/02/2019;8:32:15
15;3112;30.98;28.939;19.088;3.73;04/02/2019;8:32:16
15;3113;30.98;28.946;19.085;3.73;04/02/2019;8:32:17
15;3114;30.98;28.945;19.086;3.72;04/02/2019;8:32:18
15;3115;30.99;28.937;19.096;3.73;04/02/2019;8:32:19
15;3116;30.99;28.935;19.096;3.73;04/02/2019;8:32:20
15;3117;31.00;28.935;19.104;3.72;04/02/2019;8:32:21
15;3118;30.99;28.933;19.097;3.72;04/02/2019;8:32:22
15;3119;31.01;28.929;19.113;3.72;04/02/2019;8:32:23
15;3120;31.02;28.926;19.122;3.73;04/02/2019;8:32:24
15;3121;31.01;28.930;19.113;3.72;04/02/2019;8:32:25
15;3122;31.01;28.930;19.113;3.72;04/02/2019;8:32:26
15;3123;31.00;28.920;19.108;3.61;04/02/2019;8:32:27
15;3124;31.01;28.924;19.114;3.42;04/02/2019;8:32:28
15;3125;31.00;28.928;19.104;3.30;04/02/2019;8:32:29
15;3126;30.99;28.949;19.089;3.09;04/02/2019;8:32:30
15;3127;30.99;28.958;19.085;2.92;04/02/2019;8:32:31
15;3128;30.98;28.972;19.072;2.74;04/02/2019;8:32:32
15;3129;30.96;28.968;19.058;2.54;04/02/2019;8:32:33
15;3130;30.97;28.959;19.068;2.35;04/02/2019;8:32:34
15;3131;30.97;28.961;19.066;2.18;04/02/2019;8:32:35
15;3132;30.96;28.955;19.060;1.93;04/02/2019;8:32:36
15;3133;30.96;28.970;19.054;1.75;04/02/2019;8:32:37
15;3134;30.96;29.000;19.043;1.58;04/02/2019;8:32:38
15;3135;30.97;29.009;19.047;1.35;04/02/2019;8:32:39
15;3136;30.96;29.009;19.038;1.14;04/02/2019;8:32:40
15;3137;30.97;29.036;19.036;0.91;04/02/2019;8:32:41
15;3138;30.96;29.063;19.019;0.76;04/02/2019;8:32:42
