From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
34;7088;32.38;28.898;20.135;0.25;04/02/2019;17:00:19
34;7089;32.37;28.916;20.123;0.40;04/02/2019;17:00:20
34;7090;32.36;28.923;20.113;0.42;04/02/2019;17:00:21
34;7091;32.37;28.925;20.120;0.47;04/02/2019;17:00:22
34;7092;32.37;28.926;20.120;0.48;04/02/2019;17:00:23
34;7093;32.38;28.928;20.127;0.49;04/02/2019;17:00:24
34;7094;32.36;28.925;20.113;0.50;04/02/2019;17:00:25
34;7095;32.37;28.925;20.120;0.51;04/02/2019;17:00:26
34;7096;32.37;28.925;20.120;0.50;04/02/2019;17:00:27
34;7097;32.38;28.924;20.128;0.52;04/02/2019;17:00:28
34;7098;32.38;28.924;20.128;0.50;04/02/2019;17:00:29
34;7099;32.39;28.926;20.135;0.51;04/02/2019;17:00:30
34;7100;32.43;28.923;20.166;0.51;04/02/2019;17:00:31
34;7101;32.40;28.925;20.143;0.51;04/02/2019;17:00:32
34;7102;32.42;28.922;20.159;0.54;04/02/2019;17:00:33
34;7103;32.41;28.924;20.151;0.52;04/02/2019;17:00:34
34;7104;32.39;28.926;20.135;0.54;04/02/2019;17:00:35
34;7105;32.39;28.927;20.135;0.52;04/02/2019;17:00:36
34;7106;32.39;28.928;20.134;0.53;04/02/2019;17:00:37
34;7107;32.42;28.927;20.157;0.54;04/02/2019;17:00:38
34;7108;32.40;28.924;20.143;0.54;04/02/2019;17:00:39
34;7109;32.43;28.923;20.166;0.56;04/02/2019;17:00:40
34;7110;32.42;28.927;20.157;0.55;04/02/2019;17:00:41
34;7111;32.39;28.926;20.135;0.56;04/02/2019;17:00:42
34;7112;32.38;28.928;20.127;0.53;04/02/2019;17:00:43
34;7113;32.37;28.928;20.119;0.57;04/02/2019;17:00:44
34;7114;32.38;28.925;20.128;0.53;04/02/2019;17:00:45
34;7115;32.37;28.926;20.120;0.55;04/02/2019;17:00:46
34;7116;32.37;28.926;20.120;0.56;04/02/2019;17:00:47
34;7117;32.37;28.924;20.121;0.56;04/02/2019;17:00:48
34;7118;32.39;28.926;20.135;0.56;04/02/2019;17:00:49
34;7119;32.39;28.927;20.135;0.54;04/02/2019;17:00:50
34;7120;32.39;28.924;20.136;0.57;04/02/2019;17:00:51
34;7121;32.38;28.927;20.127;0.55;04/02/2019;17:00:52
34;7122;32.38;28.927;20.127;0.55;04/02/2019;17:00:53
34;7123;32.39;28.927;20.135;0.56;04/02/2019;17:00:54
34;7124;32.39;28.927;20.135;0.54;04/02/2019;17:00:55
34;7125;32.38;28.928;20.127;0.54;04/02/2019;17:00:56
34;7126;32.39;28.925;20.135;0.55;04/02/2019;17:00:57
34;7127;32.39;28.928;20.134;0.56;04/02/2019;17:00:58
34;7128;32.39;28.927;20.135;0.63;04/02/2019;17:00:59
34;7129;32.39;28.927;20.135;0.73;04/02/2019;17:01:00
34;7130;32.39;28.927;20.136;0.88;04/02/2019;17:01:01
34;7131;32.39;28.927;20.137;1.04;04/02/2019;17:01:02
34;7132;32.38;28.929;20.129;1.13;04/02/2019;17:01:03
34;7133;32.37;28.929;20.122;1.22;04/02/2019;17:01:04
34;7134;32.40;28.929;20.145;1.35;04/02/2019;17:01:05
34;7135;32.39;28.927;20.139;1.57;04/02/2019;17:01:06
34;7136;32.43;28.926;20.170;1.75;04/02/2019;17:01:07
34;7137;32.43;28.926;20.171;1.87;04/02/2019;17:01:08
34;7138;32.42;28.926;20.164;2.02;04/02/2019;17:01:09
34;7139;32.41;28.927;20.156;2.10;04/02/2019;17:01:10
34;7140;32.42;28.928;20.164;2.25;04/02/2019;17:01:11
34;7141;32.41;28.928;20.157;2.34;04/02/2019;17:01:12
34;7142;32.41;28.927;20.158;2.43;04/02/2019;17:01:13
34;7143;32.41;28.926;20.159;2.58;04/02/2019;17:01:14
34;7144;32.42;28.924;20.168;2.75;04/02/2019;17:01:15
34;7145;32.44;28.924;20.184;2.97;04/02/2019;17:01:16
34;7146;32.44;28.921;20.185;3.17;04/02/2019;17:01:17
34;7147;32.46;28.924;20.200;3.25;04/02/2019;17:01:18
34;7148;32.47;28.920;20.209;3.40;04/02/2019;17:01:19
34;7149;32.47;28.921;20.209;3.48;04/02/2019;17:01:20
34;7150;32.47;28.921;20.210;3.62;04/02/2019;17:01:21
34;7151;32.45;28.921;20.195;3.75;04/02/2019;17:01:22
34;7152;32.47;28.921;20.211;3.89;04/02/2019;17:01:23
34;7153;32.48;28.920;20.219;3.95;04/02/2019;17:01:24
34;7154;32.47;28.920;20.212;4.05;04/02/2019;17:01:25
34;7155;32.47;28.922;20.212;4.13;04/02/2019;17:01:26
34;7156;32.47;28.920;20.213;4.25;04/02/2019;17:01:27
34;7157;32.47;28.920;20.213;4.38;04/02/2019;17:01:28
34;7158;32.47;28.920;20.214;4.47;04/02/2019;17:01:29
34;7159;32.48;28.919;20.222;4.53;04/02/2019;17:01:30
34;7160;32.48;28.919;20.222;4.58;04/02/2019;17:01:31
34;7161;32.47;28.918;20.215;4.70;04/02/2019;17:01:32
34;7162;32.49;28.917;20.231;4.71;04/02/2019;17:01:33
34;7163;32.49;28.917;20.231;4.81;04/02/2019;17:01:34
34;7164;32.48;28.918;20.224;4.93;04/02/2019;17:01:35
34;7165;32.49;28.917;20.232;5.06;04/02/2019;17:01:36
34;7166;32.48;28.918;20.225;5.15;04/02/2019;17:01:37
34;7167;32.48;28.917;20.225;5.16;04/02/2019;17:01:38
34;7168;32.50;28.915;20.241;5.17;04/02/2019;17:01:39
34;7169;32.49;28.916;20.233;5.18;04/02/2019;17:01:40
34;7170;32.50;28.918;20.240;5.20;04/02/2019;17:01:41
34;7171;32.50;28.917;20.240;5.19;04/02/2019;17:01:42
34;7172;32.49;28.916;20.233;5.22;04/02/2019;17:01:43
34;7173;32.49;28.917;20.233;5.23;04/02/2019;17:01:44
34;7174;32.48;28.918;20.225;5.29;04/02/2019;17:01:45
