From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
29;5900;32.39;28.931;20.132;0.17;04/02/2019;14:29:53
29;5901;32.36;28.942;20.105;0.12;04/02/2019;14:29:54
29;5902;32.38;28.951;20.118;0.20;04/02/2019;14:29:55
29;5903;32.36;28.949;20.103;0.13;04/02/2019;14:29:56
29;5904;32.38;28.951;20.118;0.18;04/02/2019;14:29:57
29;5905;32.38;28.949;20.118;0.19;04/02/2019;14:29:58
29;5906;32.38;28.952;20.117;0.18;04/02/2019;14:29:59
29;5907;32.38;28.954;20.117;0.16;04/02/2019;14:30:00
29;5908;32.38;28.951;20.118;0.16;04/02/2019;14:30:01
29;5909;32.38;28.950;20.118;0.17;04/02/2019;14:30:02
29;5910;32.38;28.952;20.117;0.17;04/02/2019;14:30:03
29;5911;32.38;28.951;20.117;0.14;04/02/2019;14:30:04
29;5912;32.38;28.949;20.118;0.15;04/02/2019;14:30:05
29;5913;32.38;28.953;20.117;0.20;04/02/2019;14:30:06
29;5914;32.36;28.953;20.102;0.13;04/02/2019;14:30:07
29;5915;32.38;28.952;20.117;0.19;04/02/2019;14:30:08
29;5916;32.38;28.953;20.117;0.16;04/02/2019;14:30:09
29;5917;32.38;28.954;20.117;0.17;04/02/2019;14:30:10
29;5918;32.37;28.954;20.109;0.15;04/02/2019;14:30:11
29;5919;32.38;28.953;20.117;0.16;04/02/2019;14:30:12
29;5920;32.38;28.951;20.118;0.19;04/02/2019;14:30:13
29;5921;32.38;28.953;20.117;0.15;04/02/2019;14:30:14
29;5922;32.38;28.954;20.117;0.20;04/02/2019;14:30:15
29;5923;32.38;28.954;20.116;0.13;04/02/2019;14:30:16
29;5924;32.37;28.955;20.109;0.19;04/02/2019;14:30:17
29;5925;32.38;28.956;20.116;0.17;04/02/2019;14:30:18
29;5926;32.38;28.955;20.116;0.19;04/02/2019;14:30:19
29;5927;32.37;28.949;20.111;0.16;04/02/2019;14:30:20
29;5928;32.37;28.955;20.109;0.16;04/02/2019;14:30:21
29;5929;32.39;28.955;20.124;0.20;04/02/2019;14:30:22
29;5930;32.37;28.957;20.108;0.13;04/02/2019;14:30:23
29;5931;32.38;28.958;20.115;0.20;04/02/2019;14:30:24
29;5932;32.37;28.959;20.107;0.15;04/02/2019;14:30:25
29;5933;32.38;28.959;20.115;0.18;04/02/2019;14:30:26
29;5934;32.38;28.960;20.115;0.18;04/02/2019;14:30:27
29;5935;32.38;28.958;20.115;0.16;04/02/2019;14:30:28
29;5936;32.39;28.955;20.124;0.20;04/02/2019;14:30:29
29;5937;32.38;28.951;20.118;0.15;04/02/2019;14:30:30
29;5938;32.39;28.951;20.125;0.18;04/02/2019;14:30:31
29;5939;32.39;28.951;20.125;0.16;04/02/2019;14:30:32
29;5940;32.39;28.954;20.124;0.18;04/02/2019;14:30:33
29;5941;32.38;28.954;20.117;0.19;04/02/2019;14:30:34
29;5942;32.39;28.955;20.124;0.15;04/02/2019;14:30:35
