From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
30;6121;32.46;28.913;20.190;0.11;04/02/2019;15:00:37
30;6122;32.38;28.929;20.125;0.10;04/02/2019;15:00:38
30;6123;32.43;28.940;20.159;0.13;04/02/2019;15:00:39
30;6124;32.42;28.943;20.150;0.11;04/02/2019;15:00:40
30;6125;32.44;28.951;20.162;0.12;04/02/2019;15:00:41
30;6126;32.41;28.958;20.137;0.10;04/02/2019;15:00:42
30;6127;32.43;28.958;20.153;0.12;04/02/2019;15:00:43
30;6128;32.43;28.957;20.153;0.13;04/02/2019;15:00:44
30;6129;32.44;28.959;20.160;0.14;04/02/2019;15:00:45
30;6130;32.41;28.955;20.138;0.10;04/02/2019;15:00:46
30;6131;32.43;28.956;20.153;0.15;04/02/2019;15:00:47
30;6132;32.43;28.953;20.154;0.11;04/02/2019;15:00:48
30;6133;32.43;28.956;20.153;0.13;04/02/2019;15:00:49
30;6134;32.43;28.956;20.153;0.14;04/02/2019;15:00:50
30;6135;32.40;28.958;20.130;0.09;04/02/2019;15:00:51
30;6136;32.43;28.961;20.152;0.13;04/02/2019;15:00:52
30;6137;32.41;28.961;20.137;0.11;04/02/2019;15:00:53
30;6138;32.42;28.963;20.143;0.12;04/02/2019;15:00:54
30;6139;32.33;28.959;20.077;0.09;04/02/2019;15:00:55
30;6140;32.43;28.953;20.154;0.16;04/02/2019;15:00:56
30;6141;32.40;28.955;20.131;0.10;04/02/2019;15:00:57
30;6142;32.43;28.958;20.153;0.13;04/02/2019;15:00:58
30;6143;32.42;28.957;20.145;0.13;04/02/2019;15:00:59
30;6144;32.43;28.956;20.153;0.13;04/02/2019;15:01:00
30;6145;32.42;28.958;20.145;0.12;04/02/2019;15:01:01
30;6146;32.42;28.957;20.145;0.11;04/02/2019;15:01:02
30;6147;32.42;28.954;20.146;0.11;04/02/2019;15:01:03
30;6148;32.44;28.951;20.162;0.15;04/02/2019;15:01:04
30;6149;32.43;28.963;20.151;0.13;04/02/2019;15:01:05
30;6150;32.43;28.965;20.150;0.13;04/02/2019;15:01:06
30;6151;32.42;28.967;20.142;0.10;04/02/2019;15:01:07
30;6152;32.43;28.963;20.151;0.15;04/02/2019;15:01:08
30;6153;32.43;28.963;20.151;0.13;04/02/2019;15:01:09
30;6154;32.43;28.962;20.151;0.12;04/02/2019;15:01:10
30;6155;32.43;28.963;20.151;0.14;04/02/2019;15:01:11
30;6156;32.43;28.964;20.151;0.15;04/02/2019;15:01:12
30;6157;32.40;28.961;20.129;0.09;04/02/2019;15:01:13
30;6158;32.43;28.964;20.151;0.12;04/02/2019;15:01:14
30;6159;32.43;28.964;20.151;0.15;04/02/2019;15:01:15
30;6160;32.41;28.963;20.136;0.11;04/02/2019;15:01:16
30;6161;32.42;28.962;20.144;0.11;04/02/2019;15:01:17
30;6162;32.43;28.962;20.151;0.12;04/02/2019;15:01:18
30;6163;32.43;28.962;20.151;0.11;04/02/2019;15:01:19
30;6164;32.44;28.962;20.159;0.16;04/02/2019;15:01:20
30;6165;32.40;28.959;20.130;0.12;04/02/2019;15:01:21
30;6166;32.44;28.960;20.159;0.13;04/02/2019;15:01:22
30;6167;32.43;28.964;20.151;0.14;04/02/2019;15:01:23
30;6168;32.43;28.964;20.151;0.12;04/02/2019;15:01:24
30;6169;32.43;28.963;20.151;0.14;04/02/2019;15:01:25
30;6170;32.43;28.965;20.150;0.12;04/02/2019;15:01:26
30;6171;32.39;28.962;20.121;0.11;04/02/2019;15:01:27
30;6172;32.44;28.957;20.160;0.13;04/02/2019;15:01:28
30;6173;32.44;28.960;20.159;0.13;04/02/2019;15:01:29
30;6174;32.42;28.965;20.143;0.14;04/02/2019;15:01:30
30;6175;32.39;28.968;20.119;0.10;04/02/2019;15:01:31
30;6176;32.42;28.968;20.142;0.12;04/02/2019;15:01:32
30;6177;32.43;28.965;20.150;0.15;04/02/2019;15:01:33
30;6178;32.42;28.966;20.142;0.12;04/02/2019;15:01:34
30;6179;32.43;28.964;20.151;0.15;04/02/2019;15:01:35
30;6180;32.41;28.967;20.135;0.12;04/02/2019;15:01:36
30;6181;32.42;28.964;20.143;0.13;04/02/2019;15:01:37
30;6182;32.42;28.963;20.143;0.12;04/02/2019;15:01:38
30;6183;32.42;28.964;20.143;0.13;04/02/2019;15:01:39
30;6184;32.42;28.966;20.142;0.11;04/02/2019;15:01:40
30;6185;32.43;28.965;20.150;0.16;04/02/2019;15:01:41
30;6186;32.40;28.962;20.129;0.11;04/02/2019;15:01:42
30;6187;32.42;28.961;20.144;0.12;04/02/2019;15:01:43
30;6188;32.42;28.959;20.145;0.15;04/02/2019;15:01:44
30;6189;32.42;28.959;20.145;0.12;04/02/2019;15:01:45
30;6190;32.42;28.959;20.145;0.14;04/02/2019;15:01:46
30;6191;32.41;28.966;20.135;0.11;04/02/2019;15:01:47
30;6192;32.42;28.966;20.143;0.16;04/02/2019;15:01:48
30;6193;32.41;28.969;20.134;0.12;04/02/2019;15:01:49
30;6194;32.42;28.969;20.142;0.16;04/02/2019;15:01:50
30;6195;32.38;28.968;20.112;0.10;04/02/2019;15:01:51
30;6196;32.41;28.968;20.134;0.13;04/02/2019;15:01:52
30;6197;32.41;28.968;20.134;0.13;04/02/2019;15:01:53
30;6198;32.41;28.970;20.134;0.12;04/02/2019;15:01:54
30;6199;32.41;28.972;20.133;0.12;04/02/2019;15:01:55
30;6200;32.41;28.973;20.133;0.14;04/02/2019;15:01:56
30;6201;32.41;28.977;20.131;0.14;04/02/2019;15:01:57
30;6202;32.40;28.978;20.123;0.11;04/02/2019;15:01:58
30;6203;32.40;28.979;20.123;0.13;04/02/2019;15:01:59
30;6204;32.40;28.980;20.123;0.11;04/02/2019;15:02:00
30;6205;32.43;28.977;20.146;0.15;04/02/2019;15:02:01
30;6206;32.42;28.980;20.138;0.14;04/02/2019;15:02:02
30;6207;32.40;28.968;20.127;0.11;04/02/2019;15:02:03
30;6208;32.41;28.966;20.135;0.12;04/02/2019;15:02:04
30;6209;32.41;28.961;20.137;0.13;04/02/2019;15:02:05
30;6210;32.42;28.965;20.143;0.13;04/02/2019;15:02:06
30;6211;32.41;28.972;20.133;0.13;04/02/2019;15:02:07
30;6212;32.42;28.972;20.141;0.26;04/02/2019;15:02:08
30;6213;32.42;28.974;20.140;0.21;04/02/2019;15:02:09
30;6214;32.38;28.978;20.108;0.09;04/02/2019;15:02:10
30;6215;4.03;28.957;-1.026;0.06;04/02/2019;15:02:11
30;6216;32.18;28.969;19.961;0.05;04/02/2019;15:02:12
30;6217;32.39;28.974;20.117;0.09;04/02/2019;15:02:13
30;6218;32.41;28.974;20.132;0.11;04/02/2019;15:02:14
30;6219;32.40;28.976;20.124;0.11;04/02/2019;15:02:15
30;6220;32.41;28.978;20.131;0.23;04/02/2019;15:02:16
30;6221;32.42;28.982;20.138;0.36;04/02/2019;15:02:17
30;6222;32.42;28.984;20.138;0.51;04/02/2019;15:02:18
30;6223;32.42;28.986;20.138;0.59;04/02/2019;15:02:19
30;6224;32.42;28.985;20.139;0.73;04/02/2019;15:02:20
30;6225;32.42;28.985;20.139;0.86;04/02/2019;15:02:21
30;6226;32.42;28.985;20.140;0.96;04/02/2019;15:02:22
30;6227;32.42;28.981;20.142;1.09;04/02/2019;15:02:23
30;6228;32.43;28.977;20.151;1.16;04/02/2019;15:02:24
30;6229;32.43;28.975;20.152;1.22;04/02/2019;15:02:25
30;6230;32.44;28.973;20.160;1.31;04/02/2019;15:02:26
30;6231;32.43;28.966;20.156;1.47;04/02/2019;15:02:27
30;6232;32.44;28.966;20.164;1.58;04/02/2019;15:02:28
30;6233;32.45;28.959;20.174;1.70;04/02/2019;15:02:29
30;6234;32.46;28.956;20.183;1.80;04/02/2019;15:02:30
30;6235;32.46;28.956;20.183;1.85;04/02/2019;15:02:31
30;6236;32.46;28.958;20.183;1.95;04/02/2019;15:02:32
30;6237;32.46;28.961;20.183;2.10;04/02/2019;15:02:33
30;6238;32.47;28.960;20.191;2.23;04/02/2019;15:02:34
30;6239;32.46;28.962;20.183;2.31;04/02/2019;15:02:35
30;6240;32.45;28.959;20.177;2.39;04/02/2019;15:02:36
30;6241;32.46;28.958;20.185;2.53;04/02/2019;15:02:37
30;6242;32.48;28.954;20.202;2.65;04/02/2019;15:02:38
30;6243;32.49;28.950;20.211;2.75;04/02/2019;15:02:39
30;6244;32.49;28.947;20.213;2.83;04/02/2019;15:02:40
30;6245;32.47;28.944;20.199;2.97;04/02/2019;15:02:41
30;6246;32.50;28.942;20.223;3.10;04/02/2019;15:02:42
30;6247;32.49;28.939;20.217;3.24;04/02/2019;15:02:43
30;6248;32.50;28.940;20.225;3.32;04/02/2019;15:02:44
30;6249;32.49;28.938;20.218;3.42;04/02/2019;15:02:45
30;6250;32.49;28.938;20.219;3.50;04/02/2019;15:02:46
30;6251;32.51;28.937;20.235;3.64;04/02/2019;15:02:47
30;6252;32.51;28.938;20.235;3.78;04/02/2019;15:02:48
30;6253;32.50;28.936;20.228;3.88;04/02/2019;15:02:49
30;6254;32.50;28.939;20.228;4.04;04/02/2019;15:02:50
30;6255;32.50;28.938;20.229;4.15;04/02/2019;15:02:51
30;6256;32.50;28.939;20.229;4.30;04/02/2019;15:02:52
30;6257;32.50;28.937;20.230;4.43;04/02/2019;15:02:53
30;6258;32.51;28.934;20.239;4.53;04/02/2019;15:02:54
30;6259;32.51;28.935;20.240;4.69;04/02/2019;15:02:55
30;6260;32.51;28.935;20.240;4.82;04/02/2019;15:02:56
30;6261;32.51;28.933;20.241;4.93;04/02/2019;15:02:57
30;6262;32.51;28.933;20.242;5.08;04/02/2019;15:02:58
30;6263;32.51;28.931;20.243;5.18;04/02/2019;15:02:59
30;6264;32.51;28.932;20.244;5.38;04/02/2019;15:03:00
30;6265;32.51;28.932;20.244;5.50;04/02/2019;15:03:01
30;6266;32.51;28.931;20.245;5.65;04/02/2019;15:03:02
30;6267;32.51;28.930;20.246;5.80;04/02/2019;15:03:03
30;6268;32.51;28.929;20.247;5.82;04/02/2019;15:03:04
30;6269;32.51;28.932;20.246;5.82;04/02/2019;15:03:05
30;6270;32.51;28.931;20.246;5.83;04/02/2019;15:03:06
30;6271;32.51;28.932;20.246;5.84;04/02/2019;15:03:07
30;6272;32.51;28.931;20.246;5.85;04/02/2019;15:03:08
30;6273;32.52;28.931;20.254;5.85;04/02/2019;15:03:09
30;6274;32.51;28.931;20.246;5.84;04/02/2019;15:03:10
30;6275;32.51;28.931;20.246;5.85;04/02/2019;15:03:11
30;6276;32.51;28.932;20.245;5.74;04/02/2019;15:03:12
30;6277;32.51;28.932;20.244;5.54;04/02/2019;15:03:13
30;6278;32.51;28.931;20.244;5.44;04/02/2019;15:03:14
30;6279;32.51;28.930;20.244;5.30;04/02/2019;15:03:15
30;6280;32.51;28.933;20.242;5.15;04/02/2019;15:03:16
30;6281;32.51;28.931;20.242;4.99;04/02/2019;15:03:17
30;6282;32.51;28.934;20.241;4.83;04/02/2019;15:03:18
30;6283;32.51;28.934;20.240;4.63;04/02/2019;15:03:19
30;6284;32.51;28.934;20.239;4.51;04/02/2019;15:03:20
30;6285;32.51;28.934;20.238;4.32;04/02/2019;15:03:21
30;6286;32.51;28.935;20.237;4.15;04/02/2019;15:03:22
30;6287;32.50;28.934;20.230;4.03;04/02/2019;15:03:23
30;6288;32.51;28.932;20.237;3.87;04/02/2019;15:03:24
30;6289;32.51;28.934;20.236;3.74;04/02/2019;15:03:25
30;6290;32.50;28.933;20.228;3.59;04/02/2019;15:03:26
30;6291;32.50;28.933;20.227;3.40;04/02/2019;15:03:27
30;6292;32.50;28.935;20.226;3.22;04/02/2019;15:03:28
30;6293;32.49;28.937;20.217;2.99;04/02/2019;15:03:29
30;6294;32.48;28.940;20.207;2.77;04/02/2019;15:03:30
30;6295;32.48;28.941;20.206;2.55;04/02/2019;15:03:31
30;6296;32.46;28.945;20.189;2.33;04/02/2019;15:03:32
30;6297;32.47;28.951;20.193;2.11;04/02/2019;15:03:33
30;6298;32.45;28.956;20.176;1.92;04/02/2019;15:03:34
30;6299;32.45;28.958;20.174;1.74;04/02/2019;15:03:35
30;6300;32.44;28.960;20.165;1.49;04/02/2019;15:03:36
30;6301;32.43;28.967;20.155;1.29;04/02/2019;15:03:37
30;6302;32.43;28.966;20.154;1.08;04/02/2019;15:03:38
30;6303;32.42;28.977;20.142;0.88;04/02/2019;15:03:39
30;6304;32.42;28.984;20.139;0.68;04/02/2019;15:03:40
30;6305;32.42;28.985;20.138;0.46;04/02/2019;15:03:41
30;6306;32.42;28.985;20.137;0.33;04/02/2019;15:03:42
