From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
25;5134;31.85;28.953;19.720;0.17;04/02/2019;12:57:14
25;5135;31.86;28.913;19.740;0.17;04/02/2019;12:57:15
25;5136;31.88;28.913;19.755;0.18;04/02/2019;12:57:16
25;5137;31.88;28.904;19.758;0.20;04/02/2019;12:57:17
25;5138;31.87;28.900;19.752;0.18;04/02/2019;12:57:18
25;5139;31.89;28.892;19.770;0.18;04/02/2019;12:57:19
25;5140;31.89;28.891;19.770;0.19;04/02/2019;12:57:20
25;5141;31.89;28.888;19.771;0.19;04/02/2019;12:57:21
25;5142;31.89;28.889;19.771;0.20;04/02/2019;12:57:22
25;5143;31.88;28.889;19.763;0.19;04/02/2019;12:57:23
25;5144;31.88;28.890;19.763;0.20;04/02/2019;12:57:24
25;5145;31.88;28.885;19.765;0.17;04/02/2019;12:57:25
25;5146;31.89;28.888;19.771;0.19;04/02/2019;12:57:26
25;5147;31.89;28.886;19.772;0.17;04/02/2019;12:57:27
25;5148;31.90;28.885;19.780;0.18;04/02/2019;12:57:28
25;5149;31.89;28.886;19.772;0.19;04/02/2019;12:57:29
25;5150;31.88;28.882;19.766;0.19;04/02/2019;12:57:30
25;5151;31.89;28.882;19.773;0.20;04/02/2019;12:57:31
25;5152;31.89;28.891;19.770;0.20;04/02/2019;12:57:32
25;5153;31.88;28.893;19.762;0.19;04/02/2019;12:57:33
25;5154;31.89;28.890;19.770;0.17;04/02/2019;12:57:34
25;5155;31.88;28.896;19.761;0.21;04/02/2019;12:57:35
25;5156;31.89;28.886;19.772;0.21;04/02/2019;12:57:36
25;5157;31.89;28.881;19.773;0.17;04/02/2019;12:57:37
25;5158;31.89;28.882;19.773;0.19;04/02/2019;12:57:38
25;5159;31.89;28.881;19.773;0.19;04/02/2019;12:57:39
25;5160;31.89;28.884;19.772;0.20;04/02/2019;12:57:40
25;5161;31.88;28.884;19.765;0.19;04/02/2019;12:57:41
25;5162;31.88;28.883;19.765;0.20;04/02/2019;12:57:42
25;5163;31.88;28.884;19.765;0.18;04/02/2019;12:57:43
25;5164;31.88;28.884;19.765;0.19;04/02/2019;12:57:44
25;5165;31.88;28.883;19.765;0.23;04/02/2019;12:57:45
25;5166;31.87;28.883;19.758;0.18;04/02/2019;12:57:46
25;5167;31.88;28.882;19.766;0.19;04/02/2019;12:57:47
25;5168;31.88;28.883;19.765;0.21;04/02/2019;12:57:48
25;5169;31.89;28.885;19.772;0.18;04/02/2019;12:57:49
25;5170;31.88;28.884;19.765;0.19;04/02/2019;12:57:50
25;5171;31.88;28.884;19.765;0.21;04/02/2019;12:57:51
25;5172;31.89;28.884;19.772;0.18;04/02/2019;12:57:52
25;5173;31.88;28.880;19.766;0.21;04/02/2019;12:57:53
25;5174;31.88;28.886;19.764;0.20;04/02/2019;12:57:54
25;5175;31.88;28.883;19.765;0.18;04/02/2019;12:57:55
25;5176;31.89;28.881;19.773;0.20;04/02/2019;12:57:56
25;5177;31.88;28.882;19.766;0.19;04/02/2019;12:57:57
25;5178;31.88;28.883;19.765;0.22;04/02/2019;12:57:58
25;5179;31.89;28.884;19.773;0.21;04/02/2019;12:57:59
25;5180;31.88;28.880;19.766;0.20;04/02/2019;12:58:00
25;5181;31.89;28.881;19.774;0.22;04/02/2019;12:58:01
25;5182;31.89;28.878;19.774;0.21;04/02/2019;12:58:02
25;5183;31.88;28.878;19.767;0.18;04/02/2019;12:58:03
25;5184;31.88;28.880;19.766;0.21;04/02/2019;12:58:04
25;5185;31.88;28.877;19.767;0.21;04/02/2019;12:58:05
25;5186;31.88;28.878;19.767;0.20;04/02/2019;12:58:06
25;5187;31.89;28.883;19.773;0.20;04/02/2019;12:58:07
25;5188;31.89;28.885;19.772;0.21;04/02/2019;12:58:08
25;5189;31.89;28.882;19.773;0.21;04/02/2019;12:58:09
25;5190;31.88;28.889;19.763;0.20;04/02/2019;12:58:10
25;5191;31.88;28.886;19.764;0.23;04/02/2019;12:58:11
25;5192;31.89;28.880;19.774;0.23;04/02/2019;12:58:12
25;5193;31.89;28.880;19.774;0.21;04/02/2019;12:58:13
25;5194;31.90;28.875;19.783;0.25;04/02/2019;12:58:14
25;5195;31.90;28.878;19.782;0.22;04/02/2019;12:58:15
25;5196;31.90;28.878;19.782;0.22;04/02/2019;12:58:16
25;5197;31.90;28.876;19.783;0.23;04/02/2019;12:58:17
25;5198;31.88;28.882;19.766;0.23;04/02/2019;12:58:18
25;5199;31.88;28.880;19.766;0.23;04/02/2019;12:58:19
25;5200;31.90;28.880;19.781;0.22;04/02/2019;12:58:20
25;5201;31.88;28.879;19.767;0.23;04/02/2019;12:58:21
25;5202;31.88;28.882;19.766;0.24;04/02/2019;12:58:22
25;5203;31.89;28.881;19.774;0.22;04/02/2019;12:58:23
25;5204;31.90;28.877;19.782;0.23;04/02/2019;12:58:24
25;5205;31.89;28.883;19.773;0.24;04/02/2019;12:58:25
25;5206;31.88;28.886;19.764;0.22;04/02/2019;12:58:26
25;5207;31.89;28.881;19.774;0.23;04/02/2019;12:58:27
25;5208;31.89;28.885;19.772;0.24;04/02/2019;12:58:28
25;5209;31.89;28.888;19.771;0.25;04/02/2019;12:58:29
25;5210;31.88;28.888;19.764;0.22;04/02/2019;12:58:30
25;5211;31.89;28.881;19.774;0.23;04/02/2019;12:58:31
25;5212;31.89;28.883;19.773;0.23;04/02/2019;12:58:32
25;5213;31.90;28.887;19.779;0.24;04/02/2019;12:58:33
25;5214;31.90;28.879;19.782;0.21;04/02/2019;12:58:34
25;5215;20.69;28.871;11.403;0.00;04/02/2019;12:58:35
25;5216;25.53;28.871;15.016;0.06;04/02/2019;12:58:36
25;5217;31.86;28.884;19.750;0.09;04/02/2019;12:58:37
25;5218;31.88;28.887;19.764;0.18;04/02/2019;12:58:38
25;5219;31.88;28.883;19.766;0.27;04/02/2019;12:58:39
25;5220;31.88;28.884;19.766;0.33;04/02/2019;12:58:40
25;5221;31.89;28.884;19.773;0.43;04/02/2019;12:58:41
25;5222;31.89;28.889;19.772;0.51;04/02/2019;12:58:42
25;5223;31.90;28.886;19.781;0.59;04/02/2019;12:58:43
25;5224;31.89;28.881;19.775;0.66;04/02/2019;12:58:44
25;5225;31.89;28.885;19.774;0.74;04/02/2019;12:58:45
25;5226;31.89;28.878;19.777;0.83;04/02/2019;12:58:46
25;5227;31.88;28.878;19.770;0.90;04/02/2019;12:58:47
25;5228;31.90;28.872;19.787;0.97;04/02/2019;12:58:48
25;5229;31.89;28.875;19.779;1.09;04/02/2019;12:58:49
25;5230;31.90;28.869;19.789;1.18;04/02/2019;12:58:50
25;5231;31.91;28.870;19.797;1.24;04/02/2019;12:58:51
25;5232;31.91;28.871;19.797;1.32;04/02/2019;12:58:52
25;5233;31.91;28.869;19.798;1.39;04/02/2019;12:58:53
25;5234;31.92;28.870;19.805;1.46;04/02/2019;12:58:54
25;5235;31.91;28.868;19.798;1.52;04/02/2019;12:58:55
25;5236;31.91;28.871;19.798;1.61;04/02/2019;12:58:56
25;5237;31.90;28.873;19.790;1.69;04/02/2019;12:58:57
25;5238;31.90;28.873;19.791;1.81;04/02/2019;12:58:58
25;5239;31.91;28.870;19.799;1.85;04/02/2019;12:58:59
25;5240;31.91;28.871;19.799;1.94;04/02/2019;12:59:00
25;5241;31.92;28.866;19.809;2.05;04/02/2019;12:59:01
25;5242;31.91;28.866;19.802;2.09;04/02/2019;12:59:02
25;5243;31.92;28.864;19.810;2.18;04/02/2019;12:59:03
25;5244;31.92;28.862;19.811;2.25;04/02/2019;12:59:04
25;5245;31.92;28.865;19.811;2.37;04/02/2019;12:59:05
25;5246;31.93;28.860;19.820;2.50;04/02/2019;12:59:06
25;5247;31.93;28.862;19.820;2.60;04/02/2019;12:59:07
25;5248;31.92;28.862;19.813;2.70;04/02/2019;12:59:08
25;5249;31.92;28.862;19.813;2.77;04/02/2019;12:59:09
25;5250;31.92;28.861;19.814;2.87;04/02/2019;12:59:10
25;5251;31.92;28.864;19.813;2.98;04/02/2019;12:59:11
25;5252;31.93;28.862;19.822;3.06;04/02/2019;12:59:12
25;5253;31.92;28.863;19.815;3.16;04/02/2019;12:59:13
25;5254;31.92;28.862;19.815;3.25;04/02/2019;12:59:14
25;5255;31.92;28.864;19.815;3.34;04/02/2019;12:59:15
25;5256;31.92;28.864;19.815;3.42;04/02/2019;12:59:16
25;5257;31.92;28.864;19.816;3.52;04/02/2019;12:59:17
25;5258;31.91;28.868;19.807;3.60;04/02/2019;12:59:18
25;5259;31.92;28.866;19.816;3.70;04/02/2019;12:59:19
25;5260;31.91;28.867;19.809;3.80;04/02/2019;12:59:20
25;5261;31.91;28.865;19.809;3.87;04/02/2019;12:59:21
25;5262;31.93;28.864;19.825;3.93;04/02/2019;12:59:22
25;5263;31.91;28.860;19.812;4.02;04/02/2019;12:59:23
25;5264;31.92;28.859;19.820;4.13;04/02/2019;12:59:24
25;5265;31.92;28.859;19.820;4.19;04/02/2019;12:59:25
25;5266;31.92;28.858;19.821;4.29;04/02/2019;12:59:26
25;5267;31.92;28.857;19.822;4.43;04/02/2019;12:59:27
25;5268;31.92;28.861;19.821;4.50;04/02/2019;12:59:28
25;5269;31.93;28.862;19.828;4.57;04/02/2019;12:59:29
25;5270;31.92;28.864;19.821;4.64;04/02/2019;12:59:30
25;5271;31.93;28.863;19.829;4.77;04/02/2019;12:59:31
25;5272;31.92;28.865;19.821;4.89;04/02/2019;12:59:32
25;5273;31.92;28.859;19.823;4.91;04/02/2019;12:59:33
25;5274;31.92;28.861;19.823;4.96;04/02/2019;12:59:34
25;5275;31.92;28.860;19.824;5.01;04/02/2019;12:59:35
25;5276;31.92;28.859;19.824;5.12;04/02/2019;12:59:36
25;5277;31.93;28.858;19.832;5.14;04/02/2019;12:59:37
25;5278;31.92;28.857;19.825;5.11;04/02/2019;12:59:38
25;5279;31.93;28.856;19.833;5.15;04/02/2019;12:59:39
25;5280;31.93;28.857;19.833;5.16;04/02/2019;12:59:40
25;5281;31.93;28.857;19.833;5.17;04/02/2019;12:59:41
25;5282;31.93;28.857;19.833;5.17;04/02/2019;12:59:42
25;5283;31.92;28.858;19.825;5.18;04/02/2019;12:59:43
25;5284;31.93;28.857;19.833;5.17;04/02/2019;12:59:44
25;5285;31.92;28.858;19.825;5.17;04/02/2019;12:59:45
25;5286;31.92;28.855;19.826;5.15;04/02/2019;12:59:46
25;5287;31.93;28.854;19.834;5.16;04/02/2019;12:59:47
25;5288;31.93;28.856;19.833;5.16;04/02/2019;12:59:48
25;5289;31.94;28.855;19.841;5.17;04/02/2019;12:59:49
25;5290;31.93;28.856;19.833;5.09;04/02/2019;12:59:50
25;5291;31.93;28.859;19.831;4.93;04/02/2019;12:59:51
25;5292;31.93;28.856;19.831;4.75;04/02/2019;12:59:52
25;5293;31.93;28.854;19.831;4.55;04/02/2019;12:59:53
25;5294;31.93;28.856;19.830;4.38;04/02/2019;12:59:54
25;5295;31.92;28.857;19.821;4.24;04/02/2019;12:59:55
25;5296;31.93;28.858;19.828;4.07;04/02/2019;12:59:56
25;5297;31.94;28.859;19.834;3.89;04/02/2019;12:59:57
25;5298;31.92;28.860;19.818;3.70;04/02/2019;12:59:58
25;5299;31.91;28.860;19.809;3.48;04/02/2019;12:59:59
25;5300;31.92;28.860;19.816;3.28;04/02/2019;13:00:00
25;5301;31.92;28.861;19.815;3.09;04/02/2019;13:00:01
25;5302;31.92;28.865;19.813;2.93;04/02/2019;13:00:02
25;5303;31.92;28.867;19.811;2.72;04/02/2019;13:00:03
25;5304;31.91;28.867;19.803;2.62;04/02/2019;13:00:04
25;5305;31.93;28.868;19.817;2.41;04/02/2019;13:00:05
25;5306;31.92;28.870;19.808;2.26;04/02/2019;13:00:06
25;5307;31.92;28.871;19.807;2.08;04/02/2019;13:00:07
25;5308;31.92;28.875;19.805;1.89;04/02/2019;13:00:08
25;5309;31.92;28.872;19.805;1.70;04/02/2019;13:00:09
25;5310;31.92;28.874;19.804;1.48;04/02/2019;13:00:10
25;5311;31.92;28.873;19.804;1.35;04/02/2019;13:00:11
25;5312;31.93;28.873;19.810;1.22;04/02/2019;13:00:12
25;5313;31.92;28.874;19.802;1.08;04/02/2019;13:00:13
25;5314;31.92;28.874;19.802;0.99;04/02/2019;13:00:14
25;5315;31.92;28.875;19.800;0.78;04/02/2019;13:00:15
25;5316;31.93;28.877;19.806;0.58;04/02/2019;13:00:16
25;5317;31.91;28.883;19.788;0.36;04/02/2019;13:00:17
