From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
31;6439;31.10;29.207;19.074;0.17;04/02/2019;15:32:55
31;6440;31.10;29.207;19.074;0.21;04/02/2019;15:32:56
31;6441;31.09;29.217;19.063;0.17;04/02/2019;15:32:57
31;6442;31.09;29.227;19.060;0.18;04/02/2019;15:32:58
31;6443;31.10;29.232;19.066;0.20;04/02/2019;15:32:59
31;6444;31.08;29.241;19.047;0.18;04/02/2019;15:33:00
31;6445;31.08;29.252;19.044;0.19;04/02/2019;15:33:01
31;6446;31.06;29.269;19.023;0.17;04/02/2019;15:33:02
31;6447;31.07;29.264;19.032;0.20;04/02/2019;15:33:03
31;6448;31.04;29.281;19.004;0.13;04/02/2019;15:33:04
31;6449;31.01;29.262;18.988;0.24;04/02/2019;15:33:05
31;6450;30.98;29.262;18.965;0.13;04/02/2019;15:33:06
31;6451;31.09;29.261;19.048;0.21;04/02/2019;15:33:07
31;6452;31.07;29.250;19.037;0.18;04/02/2019;15:33:08
31;6453;31.10;29.242;19.062;0.19;04/02/2019;15:33:09
31;6454;31.10;29.231;19.066;0.20;04/02/2019;15:33:10
31;6455;31.11;29.232;19.073;0.18;04/02/2019;15:33:11
31;6456;31.11;29.233;19.073;0.20;04/02/2019;15:33:12
31;6457;31.10;29.232;19.065;0.18;04/02/2019;15:33:13
31;6458;31.10;29.232;19.065;0.19;04/02/2019;15:33:14
31;6459;31.11;29.235;19.072;0.18;04/02/2019;15:33:15
31;6460;31.11;29.232;19.073;0.19;04/02/2019;15:33:16
31;6461;31.09;29.233;19.058;0.17;04/02/2019;15:33:17
31;6462;31.10;29.237;19.064;0.20;04/02/2019;15:33:18
31;6463;31.10;29.232;19.065;0.18;04/02/2019;15:33:19
31;6464;31.11;29.234;19.072;0.20;04/02/2019;15:33:20
31;6465;31.09;29.234;19.057;0.18;04/02/2019;15:33:21
31;6466;31.09;29.233;19.058;0.17;04/02/2019;15:33:22
31;6467;31.11;29.230;19.074;0.18;04/02/2019;15:33:23
31;6468;31.11;29.234;19.072;0.18;04/02/2019;15:33:24
31;6469;31.11;29.230;19.074;0.19;04/02/2019;15:33:25
31;6470;31.10;29.230;19.066;0.17;04/02/2019;15:33:26
31;6471;31.10;29.215;19.071;0.19;04/02/2019;15:33:27
31;6472;31.11;29.208;19.081;0.17;04/02/2019;15:33:28
31;6473;31.13;29.188;19.103;0.21;04/02/2019;15:33:29
31;6474;31.13;29.213;19.094;0.18;04/02/2019;15:33:30
31;6475;31.11;29.264;19.062;0.18;04/02/2019;15:33:31
31;6476;31.11;29.263;19.063;0.19;04/02/2019;15:33:32
31;6477;31.09;29.288;19.039;0.17;04/02/2019;15:33:33
31;6478;31.07;29.300;19.021;0.24;04/02/2019;15:33:34
31;6479;31.07;29.298;19.021;0.17;04/02/2019;15:33:35
31;6480;31.07;29.298;19.021;0.17;04/02/2019;15:33:36
31;6481;31.07;29.298;19.021;0.17;04/02/2019;15:33:37
31;6482;26.90;29.242;15.920;0.07;04/02/2019;15:33:38
31;6483;27.33;29.276;16.230;0.15;04/02/2019;15:33:39
31;6484;27.66;29.286;16.474;0.14;04/02/2019;15:33:40
31;6485;27.26;29.286;16.175;0.25;04/02/2019;15:33:41
31;6486;27.49;29.269;16.353;0.39;04/02/2019;15:33:42
31;6487;27.54;29.195;16.416;0.58;04/02/2019;15:33:43
31;6488;27.63;29.158;16.496;0.76;04/02/2019;15:33:44
31;6489;27.68;29.135;16.541;0.94;04/02/2019;15:33:45
31;6490;27.81;29.120;16.644;1.09;04/02/2019;15:33:46
31;6491;27.84;29.110;16.670;1.21;04/02/2019;15:33:47
31;6492;27.91;29.103;16.726;1.41;04/02/2019;15:33:48
31;6493;27.97;29.092;16.775;1.57;04/02/2019;15:33:49
31;6494;28.06;29.075;16.849;1.74;04/02/2019;15:33:50
31;6495;28.11;29.075;16.887;1.86;04/02/2019;15:33:51
31;6496;28.23;29.091;16.972;1.99;04/02/2019;15:33:52
31;6497;28.15;29.098;16.910;2.07;04/02/2019;15:33:53
31;6498;28.33;29.086;17.049;2.26;04/02/2019;15:33:54
31;6499;28.29;29.064;17.027;2.39;04/02/2019;15:33:55
31;6500;28.35;29.035;17.082;2.56;04/02/2019;15:33:56
31;6501;28.39;29.003;17.123;2.66;04/02/2019;15:33:57
31;6502;28.46;28.978;17.184;2.82;04/02/2019;15:33:58
31;6503;28.55;28.968;17.256;3.00;04/02/2019;15:33:59
31;6504;28.54;28.961;17.251;3.13;04/02/2019;15:34:00
31;6505;28.56;28.958;17.267;3.26;04/02/2019;15:34:01
31;6506;28.60;28.956;17.299;3.38;04/02/2019;15:34:02
31;6507;28.66;28.955;17.344;3.52;04/02/2019;15:34:03
31;6508;28.70;28.952;17.376;3.64;04/02/2019;15:34:04
31;6509;28.72;28.951;17.392;3.81;04/02/2019;15:34:05
31;6510;28.77;28.952;17.429;3.94;04/02/2019;15:34:06
31;6511;28.83;28.951;17.475;4.11;04/02/2019;15:34:07
31;6512;28.88;28.952;17.513;4.30;04/02/2019;15:34:08
31;6513;28.91;28.947;17.538;4.44;04/02/2019;15:34:09
31;6514;28.98;28.947;17.591;4.63;04/02/2019;15:34:10
31;6515;29.04;28.948;17.637;4.83;04/02/2019;15:34:11
31;6516;29.04;28.947;17.637;4.95;04/02/2019;15:34:12
31;6517;29.11;28.948;17.690;5.16;04/02/2019;15:34:13
31;6518;29.17;28.946;17.737;5.35;04/02/2019;15:34:14
31;6519;29.24;28.945;17.790;5.55;04/02/2019;15:34:15
31;6520;29.24;28.946;17.791;5.68;04/02/2019;15:34:16
31;6521;29.27;28.943;17.814;5.71;04/02/2019;15:34:17
31;6522;29.28;28.941;17.823;5.83;04/02/2019;15:34:18
31;6523;29.32;28.942;17.853;5.89;04/02/2019;15:34:19
31;6524;29.32;28.940;17.853;5.90;04/02/2019;15:34:20
31;6525;29.33;28.941;17.861;5.92;04/02/2019;15:34:21
31;6526;29.35;28.939;17.877;6.00;04/02/2019;15:34:22
31;6527;29.40;28.938;17.915;6.13;04/02/2019;15:34:23
31;6528;29.41;28.938;17.923;6.14;04/02/2019;15:34:24
31;6529;29.43;28.939;17.938;6.29;04/02/2019;15:34:25
31;6530;29.44;28.939;17.946;6.36;04/02/2019;15:34:26
31;6531;29.47;28.938;17.968;6.34;04/02/2019;15:34:27
31;6532;29.36;28.938;17.885;6.01;04/02/2019;15:34:28
31;6533;32.56;28.939;20.281;5.84;04/02/2019;15:34:29
31;6534;32.53;28.941;20.257;5.60;04/02/2019;15:34:30
31;6535;32.51;28.941;20.240;5.30;04/02/2019;15:34:31
31;6536;32.51;28.942;20.239;4.97;04/02/2019;15:34:32
31;6537;32.50;28.944;20.229;4.64;04/02/2019;15:34:33
31;6538;32.47;28.945;20.205;4.40;04/02/2019;15:34:34
31;6539;32.48;28.945;20.211;4.08;04/02/2019;15:34:35
31;6540;32.45;28.947;20.187;3.76;04/02/2019;15:34:36
31;6541;32.45;28.951;20.184;3.43;04/02/2019;15:34:37
31;6542;32.43;28.975;20.160;3.13;04/02/2019;15:34:38
31;6543;32.41;29.000;20.135;2.82;04/02/2019;15:34:39
31;6544;32.39;29.011;20.115;2.54;04/02/2019;15:34:40
31;6545;32.37;29.034;20.092;2.27;04/02/2019;15:34:41
31;6546;32.34;29.085;20.051;1.96;04/02/2019;15:34:42
31;6547;32.30;29.137;20.002;1.68;04/02/2019;15:34:43
31;6548;32.29;29.137;19.994;1.39;04/02/2019;15:34:44
31;6549;32.29;29.149;19.989;1.11;04/02/2019;15:34:45
31;6550;32.26;29.199;19.948;0.81;04/02/2019;15:34:46
31;6551;32.23;29.232;19.913;0.51;04/02/2019;15:34:47
