From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
22;4413;31.21;29.114;19.187;0.23;04/02/2019;11:29:23
22;4414;31.25;29.059;19.235;0.27;04/02/2019;11:29:24
22;4415;31.26;29.038;19.250;0.26;04/02/2019;11:29:25
22;4416;31.25;29.027;19.246;0.27;04/02/2019;11:29:26
22;4417;31.22;29.026;19.224;0.30;04/02/2019;11:29:27
22;4418;31.21;29.028;19.216;0.28;04/02/2019;11:29:28
22;4419;31.22;29.022;19.225;0.26;04/02/2019;11:29:29
22;4420;31.22;29.030;19.223;0.27;04/02/2019;11:29:30
22;4421;31.23;29.037;19.228;0.28;04/02/2019;11:29:31
22;4422;31.21;29.045;19.210;0.29;04/02/2019;11:29:32
22;4423;31.21;29.038;19.213;0.31;04/02/2019;11:29:33
22;4424;31.23;29.030;19.230;0.31;04/02/2019;11:29:34
22;4425;31.23;29.026;19.231;0.31;04/02/2019;11:29:35
22;4426;31.22;29.028;19.223;0.31;04/02/2019;11:29:36
22;4427;31.22;29.026;19.224;0.32;04/02/2019;11:29:37
22;4428;31.22;29.028;19.223;0.31;04/02/2019;11:29:38
22;4429;31.22;29.029;19.223;0.32;04/02/2019;11:29:39
22;4430;31.22;29.030;19.223;0.32;04/02/2019;11:29:40
22;4431;31.22;29.031;19.222;0.33;04/02/2019;11:29:41
22;4432;31.22;29.027;19.224;0.31;04/02/2019;11:29:42
22;4433;31.23;29.022;19.233;0.33;04/02/2019;11:29:43
22;4434;31.23;29.013;19.236;0.31;04/02/2019;11:29:44
22;4435;31.22;29.015;19.228;0.31;04/02/2019;11:29:45
22;4436;31.23;29.018;19.234;0.31;04/02/2019;11:29:46
22;4437;31.22;29.019;19.226;0.32;04/02/2019;11:29:47
22;4438;31.22;29.016;19.227;0.32;04/02/2019;11:29:48
22;4439;31.23;29.016;19.235;0.31;04/02/2019;11:29:49
22;4440;31.22;29.018;19.227;0.32;04/02/2019;11:29:50
22;4441;31.21;29.017;19.219;0.31;04/02/2019;11:29:51
22;4442;31.23;29.013;19.236;0.31;04/02/2019;11:29:52
22;4443;31.23;29.011;19.236;0.30;04/02/2019;11:29:53
22;4444;31.22;29.018;19.227;0.32;04/02/2019;11:29:54
22;4445;31.22;29.023;19.225;0.31;04/02/2019;11:29:55
22;4446;31.22;29.022;19.225;0.30;04/02/2019;11:29:56
22;4447;31.22;29.022;19.225;0.33;04/02/2019;11:29:57
22;4448;31.22;29.017;19.227;0.31;04/02/2019;11:29:58
22;4449;31.23;29.014;19.235;0.32;04/02/2019;11:29:59
22;4450;31.22;29.013;19.228;0.31;04/02/2019;11:30:00
22;4451;31.22;29.019;19.226;0.32;04/02/2019;11:30:01
22;4452;31.22;29.021;19.226;0.34;04/02/2019;11:30:02
22;4453;31.22;29.027;19.224;0.33;04/02/2019;11:30:03
22;4454;31.22;29.028;19.223;0.33;04/02/2019;11:30:04
22;4455;31.22;29.024;19.225;0.33;04/02/2019;11:30:05
22;4456;31.23;29.020;19.234;0.33;04/02/2019;11:30:06
22;4457;31.22;29.028;19.223;0.33;04/02/2019;11:30:07
22;4458;31.22;29.023;19.225;0.33;04/02/2019;11:30:08
22;4459;31.22;29.017;19.227;0.32;04/02/2019;11:30:09
22;4460;31.23;29.013;19.236;0.32;04/02/2019;11:30:10
22;4461;31.23;29.011;19.236;0.32;04/02/2019;11:30:11
22;4462;31.23;29.007;19.238;0.33;04/02/2019;11:30:12
22;4463;31.23;29.005;19.238;0.33;04/02/2019;11:30:13
22;4464;31.23;29.011;19.236;0.32;04/02/2019;11:30:14
22;4465;31.22;29.016;19.227;0.33;04/02/2019;11:30:15
22;4466;31.22;29.016;19.227;0.33;04/02/2019;11:30:16
22;4467;31.22;29.014;19.228;0.33;04/02/2019;11:30:17
22;4468;31.22;29.010;19.229;0.32;04/02/2019;11:30:18
22;4469;31.23;29.010;19.237;0.32;04/02/2019;11:30:19
22;4470;31.23;29.012;19.236;0.33;04/02/2019;11:30:20
22;4471;31.23;29.013;19.236;0.33;04/02/2019;11:30:21
22;4472;31.23;29.011;19.237;0.36;04/02/2019;11:30:22
22;4473;31.24;29.009;19.245;0.37;04/02/2019;11:30:23
22;4474;31.23;29.005;19.239;0.36;04/02/2019;11:30:24
22;4475;31.23;29.012;19.236;0.36;04/02/2019;11:30:25
22;4476;31.23;29.005;19.239;0.37;04/02/2019;11:30:26
22;4477;31.23;29.007;19.238;0.37;04/02/2019;11:30:27
22;4478;31.23;29.005;19.239;0.36;04/02/2019;11:30:28
22;4479;31.23;29.003;19.239;0.37;04/02/2019;11:30:29
22;4480;31.22;29.002;19.232;0.36;04/02/2019;11:30:30
22;4481;31.23;28.999;19.241;0.38;04/02/2019;11:30:31
22;4482;31.22;29.010;19.230;0.37;04/02/2019;11:30:32
22;4483;31.21;29.015;19.220;0.36;04/02/2019;11:30:33
22;4484;31.22;29.019;19.227;0.37;04/02/2019;11:30:34
22;4485;31.22;29.009;19.230;0.38;04/02/2019;11:30:35
22;4486;31.21;29.009;19.222;0.37;04/02/2019;11:30:36
22;4487;31.22;29.005;19.231;0.38;04/02/2019;11:30:37
22;4488;31.22;29.004;19.232;0.38;04/02/2019;11:30:38
22;4489;31.22;29.002;19.232;0.37;04/02/2019;11:30:39
22;4490;31.21;29.005;19.224;0.39;04/02/2019;11:30:40
22;4491;31.22;29.010;19.230;0.50;04/02/2019;11:30:41
22;4492;31.23;29.000;19.242;0.77;04/02/2019;11:30:42
22;4493;31.23;28.995;19.242;0.39;04/02/2019;11:30:43
22;4494;31.22;28.996;19.234;0.23;04/02/2019;11:30:44
22;4495;31.21;28.999;19.225;0.10;04/02/2019;11:30:45
22;4496;31.22;28.997;19.233;0.18;04/02/2019;11:30:46
22;4497;31.22;29.001;19.232;0.19;04/02/2019;11:30:47
22;4498;31.23;28.999;19.240;0.19;04/02/2019;11:30:48
22;4499;31.22;28.995;19.234;0.18;04/02/2019;11:30:49
22;4500;31.22;28.994;19.234;0.26;04/02/2019;11:30:50
22;4501;31.22;28.996;19.234;0.38;04/02/2019;11:30:51
22;4502;31.23;28.995;19.242;0.49;04/02/2019;11:30:52
22;4503;31.23;28.995;19.243;0.59;04/02/2019;11:30:53
22;4504;31.23;28.992;19.244;0.70;04/02/2019;11:30:54
22;4505;31.23;28.994;19.244;0.84;04/02/2019;11:30:55
22;4506;31.23;28.997;19.244;0.92;04/02/2019;11:30:56
22;4507;31.24;28.998;19.251;1.04;04/02/2019;11:30:57
22;4508;31.23;28.996;19.245;1.13;04/02/2019;11:30:58
22;4509;31.24;28.998;19.252;1.20;04/02/2019;11:30:59
22;4510;31.25;28.989;19.263;1.29;04/02/2019;11:31:00
22;4511;31.25;28.986;19.264;1.34;04/02/2019;11:31:01
22;4512;31.25;28.984;19.265;1.46;04/02/2019;11:31:02
22;4513;31.24;28.985;19.258;1.57;04/02/2019;11:31:03
22;4514;31.24;28.984;19.259;1.63;04/02/2019;11:31:04
22;4515;31.24;28.982;19.260;1.73;04/02/2019;11:31:05
22;4516;31.23;28.980;19.253;1.82;04/02/2019;11:31:06
22;4517;31.24;28.977;19.262;1.92;04/02/2019;11:31:07
22;4518;31.24;28.978;19.262;2.03;04/02/2019;11:31:08
22;4519;31.24;28.974;19.264;2.13;04/02/2019;11:31:09
22;4520;31.25;28.973;19.272;2.19;04/02/2019;11:31:10
22;4521;31.24;28.974;19.265;2.27;04/02/2019;11:31:11
22;4522;31.24;28.975;19.265;2.35;04/02/2019;11:31:12
22;4523;31.25;28.977;19.272;2.45;04/02/2019;11:31:13
22;4524;31.25;28.979;19.272;2.54;04/02/2019;11:31:14
22;4525;31.25;28.983;19.271;2.65;04/02/2019;11:31:15
22;4526;31.24;28.978;19.265;2.77;04/02/2019;11:31:16
22;4527;31.24;28.972;19.268;2.86;04/02/2019;11:31:17
22;4528;31.24;28.972;19.268;2.93;04/02/2019;11:31:18
22;4529;31.23;28.971;19.262;3.08;04/02/2019;11:31:19
22;4530;31.24;28.973;19.269;3.16;04/02/2019;11:31:20
22;4531;31.24;28.972;19.269;3.26;04/02/2019;11:31:21
22;4532;31.24;28.972;19.270;3.37;04/02/2019;11:31:22
22;4533;31.24;28.969;19.271;3.49;04/02/2019;11:31:23
22;4534;31.24;28.968;19.272;3.60;04/02/2019;11:31:24
22;4535;31.24;28.968;19.273;3.76;04/02/2019;11:31:25
22;4536;31.24;28.966;19.274;3.91;04/02/2019;11:31:26
22;4537;31.24;28.967;19.274;4.00;04/02/2019;11:31:27
22;4538;31.24;28.967;19.275;4.10;04/02/2019;11:31:28
22;4539;31.24;28.967;19.275;4.26;04/02/2019;11:31:29
22;4540;31.24;28.964;19.277;4.39;04/02/2019;11:31:30
22;4541;31.25;28.964;19.284;4.37;04/02/2019;11:31:31
22;4542;31.25;28.964;19.285;4.41;04/02/2019;11:31:32
22;4543;31.24;28.965;19.277;4.41;04/02/2019;11:31:33
22;4544;31.24;28.963;19.277;4.41;04/02/2019;11:31:34
22;4545;31.26;28.963;19.292;4.40;04/02/2019;11:31:35
22;4546;31.25;28.964;19.284;4.40;04/02/2019;11:31:36
22;4547;31.24;28.963;19.277;4.40;04/02/2019;11:31:37
22;4548;31.24;28.960;19.278;4.29;04/02/2019;11:31:38
22;4549;31.25;28.961;19.284;4.00;04/02/2019;11:31:39
22;4550;31.24;28.962;19.274;3.65;04/02/2019;11:31:40
22;4551;31.24;28.966;19.272;3.45;04/02/2019;11:31:41
22;4552;31.24;28.967;19.271;3.28;04/02/2019;11:31:42
22;4553;31.24;28.967;19.271;3.14;04/02/2019;11:31:43
22;4554;31.24;28.967;19.270;3.02;04/02/2019;11:31:44
22;4555;31.24;28.966;19.270;2.84;04/02/2019;11:31:45
22;4556;31.24;28.967;19.269;2.71;04/02/2019;11:31:46
22;4557;31.24;28.963;19.269;2.54;04/02/2019;11:31:47
22;4558;31.25;28.965;19.275;2.32;04/02/2019;11:31:48
22;4559;31.24;28.963;19.268;2.17;04/02/2019;11:31:49
22;4560;31.24;28.961;19.268;2.05;04/02/2019;11:31:50
22;4561;31.25;28.959;19.275;1.86;04/02/2019;11:31:51
22;4562;31.24;28.962;19.266;1.71;04/02/2019;11:31:52
22;4563;31.25;28.962;19.273;1.53;04/02/2019;11:31:53
22;4564;31.24;28.965;19.264;1.41;04/02/2019;11:31:54
22;4565;31.25;28.964;19.271;1.20;04/02/2019;11:31:55
22;4566;31.26;28.967;19.277;1.07;04/02/2019;11:31:56
22;4567;31.25;28.962;19.270;0.98;04/02/2019;11:31:57
22;4568;31.25;28.965;19.269;0.81;04/02/2019;11:31:58
22;4569;31.24;28.969;19.259;0.63;04/02/2019;11:31:59
22;4570;31.24;28.971;19.258;0.49;04/02/2019;11:32:00
22;4571;31.24;28.975;19.256;0.30;04/02/2019;11:32:01
