From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
33;6847;32.38;28.928;20.125;0.21;04/02/2019;16:29:28
33;6848;32.37;28.951;20.110;0.20;04/02/2019;16:29:29
33;6849;32.36;28.966;20.098;0.21;04/02/2019;16:29:30
33;6850;32.35;28.971;20.089;0.21;04/02/2019;16:29:31
33;6851;32.39;28.979;20.116;0.21;04/02/2019;16:29:32
33;6852;32.38;28.985;20.106;0.20;04/02/2019;16:29:33
33;6853;32.40;28.982;20.123;0.21;04/02/2019;16:29:34
33;6854;32.39;28.986;20.114;0.19;04/02/2019;16:29:35
33;6855;32.41;28.982;20.130;0.21;04/02/2019;16:29:36
33;6856;32.42;28.980;20.138;0.21;04/02/2019;16:29:37
33;6857;32.42;28.979;20.138;0.21;04/02/2019;16:29:38
33;6858;32.43;28.977;20.147;0.20;04/02/2019;16:29:39
33;6859;32.43;28.972;20.148;0.20;04/02/2019;16:29:40
33;6860;32.45;28.971;20.164;0.21;04/02/2019;16:29:41
33;6861;32.44;28.976;20.154;0.20;04/02/2019;16:29:42
33;6862;32.44;28.976;20.154;0.19;04/02/2019;16:29:43
33;6863;32.44;28.977;20.154;0.22;04/02/2019;16:29:44
33;6864;32.42;28.976;20.139;0.19;04/02/2019;16:29:45
33;6865;32.44;28.976;20.154;0.21;04/02/2019;16:29:46
33;6866;32.43;28.976;20.147;0.19;04/02/2019;16:29:47
33;6867;32.43;28.978;20.146;0.21;04/02/2019;16:29:48
33;6868;32.41;28.978;20.131;0.21;04/02/2019;16:29:49
33;6869;32.42;28.978;20.139;0.21;04/02/2019;16:29:50
33;6870;32.44;28.976;20.154;0.21;04/02/2019;16:29:51
33;6871;32.44;28.976;20.154;0.20;04/02/2019;16:29:52
33;6872;32.44;28.975;20.155;0.22;04/02/2019;16:29:53
33;6873;32.42;28.981;20.138;0.19;04/02/2019;16:29:54
33;6874;32.43;28.980;20.146;0.22;04/02/2019;16:29:55
33;6875;32.43;28.982;20.145;0.19;04/02/2019;16:29:56
33;6876;32.41;28.980;20.131;0.22;04/02/2019;16:29:57
33;6877;32.40;28.984;20.122;0.20;04/02/2019;16:29:58
33;6878;32.40;28.984;20.122;0.21;04/02/2019;16:29:59
