From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
20;4042;31.23;28.827;19.313;4.06;04/02/2019;10:32:28
20;4043;31.22;28.826;19.306;4.05;04/02/2019;10:32:29
20;4044;31.23;28.825;19.314;4.00;04/02/2019;10:32:30
20;4045;31.23;28.825;19.313;3.96;04/02/2019;10:32:31
20;4046;31.23;28.826;19.313;3.94;04/02/2019;10:32:32
20;4047;31.22;28.826;19.305;3.93;04/02/2019;10:32:33
20;4048;31.23;28.825;19.313;3.93;04/02/2019;10:32:34
20;4049;31.23;28.823;19.314;3.93;04/02/2019;10:32:35
20;4050;31.23;28.825;19.313;3.92;04/02/2019;10:32:36
20;4051;31.22;28.828;19.305;3.93;04/02/2019;10:32:37
20;4052;31.22;28.832;19.303;3.90;04/02/2019;10:32:38
20;4053;31.22;28.829;19.304;3.84;04/02/2019;10:32:39
20;4054;31.22;28.830;19.303;3.72;04/02/2019;10:32:40
20;4055;31.21;28.831;19.295;3.62;04/02/2019;10:32:41
20;4056;31.20;28.837;19.285;3.55;04/02/2019;10:32:42
20;4057;31.21;28.837;19.292;3.48;04/02/2019;10:32:43
20;4058;31.20;28.838;19.284;3.41;04/02/2019;10:32:44
20;4059;31.20;28.840;19.283;3.32;04/02/2019;10:32:45
20;4060;31.20;28.843;19.282;3.17;04/02/2019;10:32:46
20;4061;31.20;28.841;19.282;3.05;04/02/2019;10:32:47
20;4062;31.19;28.845;19.273;3.03;04/02/2019;10:32:48
20;4063;31.20;28.843;19.281;2.98;04/02/2019;10:32:49
20;4064;31.20;28.841;19.281;2.97;04/02/2019;10:32:50
20;4065;31.19;28.848;19.271;2.89;04/02/2019;10:32:51
20;4066;31.17;28.853;19.254;2.82;04/02/2019;10:32:52
20;4067;31.17;28.857;19.252;2.66;04/02/2019;10:32:53
20;4068;31.18;28.858;19.259;2.53;04/02/2019;10:32:54
20;4069;31.16;28.862;19.242;2.43;04/02/2019;10:32:55
20;4070;31.18;28.858;19.258;2.29;04/02/2019;10:32:56
20;4071;31.17;28.856;19.250;2.15;04/02/2019;10:32:57
20;4072;31.16;28.864;19.240;2.06;04/02/2019;10:32:58
20;4073;31.16;28.863;19.240;1.94;04/02/2019;10:32:59
20;4074;31.15;28.865;19.231;1.83;04/02/2019;10:33:00
20;4075;31.17;28.867;19.245;1.83;04/02/2019;10:33:01
20;4076;31.14;28.873;19.221;1.80;04/02/2019;10:33:02
20;4077;31.15;28.869;19.229;1.70;04/02/2019;10:33:03
20;4078;31.18;28.853;19.256;1.56;04/02/2019;10:33:04
20;4079;31.18;28.852;19.256;1.46;04/02/2019;10:33:05
20;4080;31.17;28.863;19.245;1.36;04/02/2019;10:33:06
20;4081;31.18;28.856;19.254;1.28;04/02/2019;10:33:07
20;4082;31.18;28.858;19.253;1.16;04/02/2019;10:33:08
20;4083;31.19;28.859;19.259;0.99;04/02/2019;10:33:09
20;4084;31.17;28.867;19.242;0.93;04/02/2019;10:33:10
20;4085;31.16;28.868;19.233;0.83;04/02/2019;10:33:11
20;4086;31.15;28.879;19.222;0.71;04/02/2019;10:33:12
20;4087;31.14;28.881;19.213;0.61;04/02/2019;10:33:13
20;4088;31.13;28.883;19.205;0.55;04/02/2019;10:33:14
20;4089;31.15;28.879;19.220;0.42;04/02/2019;10:33:15
20;4090;31.16;28.880;19.227;0.32;04/02/2019;10:33:16
20;4091;31.14;28.887;19.210;0.25;04/02/2019;10:33:17
20;4092;31.14;28.891;19.208;0.17;04/02/2019;10:33:18
