From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
32;6638;32.06;29.455;19.710;0.22;04/02/2019;15:59:04
32;6639;32.09;29.428;19.742;0.22;04/02/2019;15:59:05
32;6640;32.09;29.413;19.747;0.20;04/02/2019;15:59:06
32;6641;32.11;29.400;19.766;0.24;04/02/2019;15:59:07
32;6642;32.10;29.392;19.761;0.20;04/02/2019;15:59:08
32;6643;32.13;29.361;19.794;0.22;04/02/2019;15:59:09
32;6644;32.15;29.350;19.813;0.22;04/02/2019;15:59:10
32;6645;32.15;29.344;19.815;0.22;04/02/2019;15:59:11
32;6646;32.14;29.346;19.807;0.23;04/02/2019;15:59:12
32;6647;32.11;29.377;19.774;0.21;04/02/2019;15:59:13
32;6648;32.11;29.392;19.769;0.22;04/02/2019;15:59:14
32;6649;32.10;29.405;19.757;0.22;04/02/2019;15:59:15
32;6650;32.11;29.395;19.768;0.21;04/02/2019;15:59:16
32;6651;32.11;29.384;19.772;0.22;04/02/2019;15:59:17
32;6652;32.11;29.383;19.772;0.21;04/02/2019;15:59:18
32;6653;32.12;29.370;19.784;0.22;04/02/2019;15:59:19
32;6654;32.14;29.346;19.807;0.22;04/02/2019;15:59:20
32;6655;32.14;29.336;19.810;0.22;04/02/2019;15:59:21
32;6656;32.15;29.330;19.820;0.20;04/02/2019;15:59:22
32;6657;32.15;29.329;19.820;0.24;04/02/2019;15:59:23
32;6658;32.14;29.343;19.808;0.21;04/02/2019;15:59:24
32;6659;32.13;29.350;19.798;0.23;04/02/2019;15:59:25
32;6660;32.13;29.356;19.796;0.21;04/02/2019;15:59:26
32;6661;32.13;29.335;19.803;0.21;04/02/2019;15:59:27
32;6662;32.14;29.332;19.811;0.23;04/02/2019;15:59:28
32;6663;32.12;29.356;19.788;0.22;04/02/2019;15:59:29
32;6664;32.10;29.398;19.759;0.22;04/02/2019;15:59:30
32;6665;32.08;29.421;19.737;0.19;04/02/2019;15:59:31
32;6666;32.06;29.426;19.720;0.23;04/02/2019;15:59:32
32;6667;32.06;29.439;19.716;0.20;04/02/2019;15:59:33
32;6668;32.07;29.433;19.725;0.24;04/02/2019;15:59:34
32;6669;32.06;29.430;19.719;0.22;04/02/2019;15:59:35
32;6670;32.06;29.424;19.721;0.24;04/02/2019;15:59:36
32;6671;32.08;29.421;19.737;0.20;04/02/2019;15:59:37
32;6672;32.09;29.404;19.750;0.22;04/02/2019;15:59:38
32;6673;32.08;29.404;19.743;0.23;04/02/2019;15:59:39
32;6674;32.09;29.404;19.750;0.20;04/02/2019;15:59:40
32;6675;32.10;29.397;19.760;0.23;04/02/2019;15:59:41
32;6676;32.10;29.393;19.761;0.22;04/02/2019;15:59:42
32;6677;32.10;29.394;19.761;0.25;04/02/2019;15:59:43
32;6678;32.09;29.401;19.751;0.19;04/02/2019;15:59:44
32;6679;32.09;29.403;19.750;0.24;04/02/2019;15:59:45
32;6680;32.09;29.404;19.750;0.21;04/02/2019;15:59:46
32;6681;32.09;29.404;19.750;0.22;04/02/2019;15:59:47
32;6682;32.09;29.402;19.751;0.22;04/02/2019;15:59:48
32;6683;32.09;29.396;19.753;0.22;04/02/2019;15:59:49
32;6684;32.09;29.397;19.752;0.22;04/02/2019;15:59:50
32;6685;32.10;29.393;19.761;0.21;04/02/2019;15:59:51
32;6686;32.10;29.385;19.764;0.23;04/02/2019;15:59:52
32;6687;32.10;29.370;19.769;0.21;04/02/2019;15:59:53
32;6688;32.10;29.372;19.768;0.23;04/02/2019;15:59:54
32;6689;32.11;29.369;19.777;0.23;04/02/2019;15:59:55
32;6690;32.10;29.365;19.771;0.24;04/02/2019;15:59:56
32;6691;32.11;29.361;19.779;0.22;04/02/2019;15:59:57
32;6692;32.12;29.356;19.789;0.24;04/02/2019;15:59:58
32;6693;32.11;29.365;19.778;0.23;04/02/2019;15:59:59
32;6694;32.11;29.366;19.778;0.25;04/02/2019;16:00:00
32;6695;32.10;29.367;19.769;0.12;04/02/2019;16:00:01
32;6696;31.63;29.354;19.421;0.07;04/02/2019;16:00:02
32;6697;31.93;29.360;19.644;0.08;04/02/2019;16:00:03
32;6698;32.10;29.365;19.771;0.24;04/02/2019;16:00:04
32;6699;32.11;29.365;19.779;0.36;04/02/2019;16:00:05
32;6700;32.13;29.357;19.797;0.52;04/02/2019;16:00:06
32;6701;32.15;29.335;19.820;0.64;04/02/2019;16:00:07
32;6702;32.17;29.314;19.842;0.75;04/02/2019;16:00:08
32;6703;32.21;29.270;19.887;0.85;04/02/2019;16:00:09
32;6704;32.22;29.255;19.900;0.95;04/02/2019;16:00:10
32;6705;32.22;29.249;19.903;1.05;04/02/2019;16:00:11
32;6706;32.25;29.232;19.931;1.15;04/02/2019;16:00:12
32;6707;32.27;29.201;19.957;1.21;04/02/2019;16:00:13
32;6708;32.31;29.160;20.001;1.34;04/02/2019;16:00:14
32;6709;32.33;29.123;20.029;1.46;04/02/2019;16:00:15
32;6710;32.35;29.108;20.049;1.54;04/02/2019;16:00:16
32;6711;32.35;29.113;20.048;1.66;04/02/2019;16:00:17
32;6712;32.36;29.099;20.060;1.78;04/02/2019;16:00:18
32;6713;32.38;29.071;20.085;1.91;04/02/2019;16:00:19
32;6714;32.37;29.088;20.073;2.06;04/02/2019;16:00:20
32;6715;32.38;29.069;20.087;2.20;04/02/2019;16:00:21
32;6716;32.44;29.024;20.148;2.32;04/02/2019;16:00:22
32;6717;32.48;28.988;20.190;2.42;04/02/2019;16:00:23
32;6718;32.50;28.967;20.212;2.46;04/02/2019;16:00:24
32;6719;32.50;28.965;20.213;2.58;04/02/2019;16:00:25
32;6720;32.50;28.963;20.214;2.70;04/02/2019;16:00:26
32;6721;32.52;28.953;20.233;2.83;04/02/2019;16:00:27
32;6722;32.52;28.949;20.235;2.97;04/02/2019;16:00:28
32;6723;32.52;28.949;20.236;3.08;04/02/2019;16:00:29
32;6724;32.53;28.954;20.242;3.20;04/02/2019;16:00:30
32;6725;32.52;28.953;20.236;3.36;04/02/2019;16:00:31
32;6726;32.53;28.953;20.243;3.44;04/02/2019;16:00:32
32;6727;32.53;28.948;20.246;3.55;04/02/2019;16:00:33
32;6728;32.54;28.947;20.254;3.68;04/02/2019;16:00:34
32;6729;32.53;28.945;20.248;3.84;04/02/2019;16:00:35
32;6730;32.54;28.941;20.257;4.02;04/02/2019;16:00:36
32;6731;32.54;28.940;20.258;4.12;04/02/2019;16:00:37
32;6732;32.54;28.941;20.258;4.23;04/02/2019;16:00:38
32;6733;32.54;28.939;20.260;4.41;04/02/2019;16:00:39
32;6734;32.54;28.937;20.261;4.60;04/02/2019;16:00:40
32;6735;32.54;28.938;20.261;4.65;04/02/2019;16:00:41
32;6736;32.55;28.936;20.270;4.78;04/02/2019;16:00:42
32;6737;32.55;28.934;20.271;4.92;04/02/2019;16:00:43
32;6738;32.55;28.934;20.272;5.10;04/02/2019;16:00:44
32;6739;32.56;28.933;20.281;5.32;04/02/2019;16:00:45
32;6740;32.55;28.933;20.274;5.47;04/02/2019;16:00:46
32;6741;32.56;28.933;20.282;5.54;04/02/2019;16:00:47
32;6742;32.56;28.932;20.282;5.57;04/02/2019;16:00:48
32;6743;32.56;28.933;20.282;5.70;04/02/2019;16:00:49
32;6744;32.56;28.932;20.283;5.71;04/02/2019;16:00:50
32;6745;32.56;28.934;20.282;5.71;04/02/2019;16:00:51
32;6746;32.55;28.932;20.275;5.72;04/02/2019;16:00:52
32;6747;32.56;28.932;20.283;5.82;04/02/2019;16:00:53
32;6748;32.57;28.932;20.291;5.95;04/02/2019;16:00:54
32;6749;32.57;28.931;20.292;6.02;04/02/2019;16:00:55
32;6750;32.57;28.932;20.292;6.06;04/02/2019;16:00:56
32;6751;32.57;28.934;20.291;6.08;04/02/2019;16:00:57
32;6752;32.56;28.931;20.284;6.04;04/02/2019;16:00:58
32;6753;32.56;28.933;20.283;5.93;04/02/2019;16:00:59
32;6754;32.56;28.934;20.282;5.79;04/02/2019;16:01:00
32;6755;32.55;28.932;20.275;5.73;04/02/2019;16:01:01
32;6756;32.55;28.933;20.275;5.72;04/02/2019;16:01:02
32;6757;32.55;28.932;20.275;5.71;04/02/2019;16:01:03
32;6758;32.55;28.932;20.275;5.66;04/02/2019;16:01:04
32;6759;32.56;28.933;20.281;5.37;04/02/2019;16:01:05
32;6760;32.55;28.932;20.273;5.11;04/02/2019;16:01:06
32;6761;32.56;28.933;20.279;4.88;04/02/2019;16:01:07
32;6762;32.55;28.934;20.270;4.56;04/02/2019;16:01:08
32;6763;32.55;28.937;20.267;4.26;04/02/2019;16:01:09
32;6764;32.55;28.940;20.265;3.90;04/02/2019;16:01:10
32;6765;32.52;28.957;20.235;3.58;04/02/2019;16:01:11
32;6766;32.44;28.985;20.164;3.13;04/02/2019;16:01:12
32;6767;32.45;28.977;20.173;2.76;04/02/2019;16:01:13
32;6768;32.44;29.032;20.146;2.45;04/02/2019;16:01:14
32;6769;32.37;29.089;20.072;2.06;04/02/2019;16:01:15
32;6770;32.33;29.144;20.023;1.68;04/02/2019;16:01:16
32;6771;32.29;29.172;19.981;1.23;04/02/2019;16:01:17
32;6772;32.30;29.178;19.985;0.90;04/02/2019;16:01:18
32;6773;32.30;29.181;19.983;0.53;04/02/2019;16:01:19
