From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
17;3632;30.84;29.065;18.938;3.06;04/02/2019;9:35:29
17;3633;30.84;29.066;18.938;2.99;04/02/2019;9:35:30
17;3634;30.84;29.067;18.937;2.97;04/02/2019;9:35:31
17;3635;30.84;29.069;18.936;2.88;04/02/2019;9:35:32
17;3636;30.83;29.071;18.927;2.68;04/02/2019;9:35:33
17;3637;30.84;29.073;18.934;2.67;04/02/2019;9:35:34
17;3638;30.83;29.074;18.926;2.54;04/02/2019;9:35:35
17;3639;30.84;29.075;18.932;2.40;04/02/2019;9:35:36
17;3640;30.84;29.079;18.931;2.38;04/02/2019;9:35:37
17;3641;30.84;29.078;18.931;2.31;04/02/2019;9:35:38
17;3642;30.83;29.081;18.922;2.15;04/02/2019;9:35:39
17;3643;30.83;29.078;18.922;2.10;04/02/2019;9:35:40
17;3644;30.84;29.082;18.928;2.00;04/02/2019;9:35:41
17;3645;30.84;29.085;18.926;1.84;04/02/2019;9:35:42
17;3646;30.83;29.086;18.919;1.85;04/02/2019;9:35:43
17;3647;30.83;29.090;18.917;1.75;04/02/2019;9:35:44
17;3648;30.83;29.092;18.915;1.56;04/02/2019;9:35:45
17;3649;30.82;29.091;18.908;1.56;04/02/2019;9:35:46
17;3650;30.82;29.091;18.908;1.44;04/02/2019;9:35:47
17;3651;30.83;29.092;18.914;1.29;04/02/2019;9:35:48
17;3652;30.84;29.097;18.920;1.25;04/02/2019;9:35:49
17;3653;30.83;29.107;18.908;1.05;04/02/2019;9:35:50
17;3654;30.83;29.119;18.904;0.96;04/02/2019;9:35:51
17;3655;30.82;29.124;18.895;0.89;04/02/2019;9:35:52
17;3656;30.82;29.129;18.892;0.70;04/02/2019;9:35:53
17;3657;30.83;29.125;18.901;0.71;04/02/2019;9:35:54
17;3658;30.83;29.135;18.897;0.53;04/02/2019;9:35:55
17;3659;30.84;29.154;18.898;0.41;04/02/2019;9:35:56
17;3660;30.82;29.161;18.880;0.41;04/02/2019;9:35:57
