From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
11;660;31.80;28.564;19.829;4.54;04/02/2019;6:33:49
11;661;31.80;28.563;19.829;4.56;04/02/2019;6:33:50
11;662;31.79;28.564;19.821;4.55;04/02/2019;6:33:51
11;663;31.80;28.563;19.829;4.57;04/02/2019;6:33:52
11;664;31.80;28.563;19.829;4.53;04/02/2019;6:33:53
11;665;31.78;28.567;19.812;4.48;04/02/2019;6:33:54
11;666;31.79;28.564;19.821;4.45;04/02/2019;6:33:55
11;667;31.75;28.570;19.788;4.26;04/02/2019;6:33:56
11;668;31.77;28.564;19.804;4.13;04/02/2019;6:33:57
11;669;31.78;28.567;19.811;4.06;04/02/2019;6:33:58
11;670;31.78;28.566;19.810;3.91;04/02/2019;6:33:59
11;671;31.78;28.566;19.810;3.77;04/02/2019;6:34:00
11;672;31.77;28.568;19.801;3.64;04/02/2019;6:34:01
11;673;31.78;28.567;19.808;3.52;04/02/2019;6:34:02
11;674;31.78;28.568;19.807;3.34;04/02/2019;6:34:03
11;675;31.77;28.568;19.799;3.17;04/02/2019;6:34:04
11;676;31.75;28.569;19.783;2.97;04/02/2019;6:34:05
11;677;31.75;28.572;19.781;2.85;04/02/2019;6:34:06
11;678;31.75;28.573;19.780;2.70;04/02/2019;6:34:07
11;679;31.64;28.585;19.693;2.53;04/02/2019;6:34:08
11;680;31.67;28.585;19.715;2.40;04/02/2019;6:34:09
11;681;31.68;28.585;19.722;2.27;04/02/2019;6:34:10
11;682;31.64;28.591;19.689;2.11;04/02/2019;6:34:11
11;683;31.65;28.589;19.697;1.89;04/02/2019;6:34:12
11;684;31.64;28.589;19.688;1.73;04/02/2019;6:34:13
11;685;31.67;28.589;19.710;1.49;04/02/2019;6:34:14
11;686;31.61;28.595;19.662;1.29;04/02/2019;6:34:15
11;687;31.59;28.598;19.646;1.23;04/02/2019;6:34:16
11;688;31.55;28.601;19.615;1.17;04/02/2019;6:34:17
11;689;31.55;28.602;19.614;1.07;04/02/2019;6:34:18
11;690;31.57;28.600;19.629;0.96;04/02/2019;6:34:19
11;691;31.59;28.597;19.645;0.88;04/02/2019;6:34:20
11;692;31.57;28.599;19.629;0.80;04/02/2019;6:34:21
11;693;31.52;28.604;19.589;0.67;04/02/2019;6:34:22
11;694;31.54;28.603;19.604;0.56;04/02/2019;6:34:23
11;695;31.58;28.602;19.633;0.38;04/02/2019;6:34:24
11;696;31.56;28.598;19.619;0.22;04/02/2019;6:34:25
11;697;31.52;28.601;19.588;0.09;04/02/2019;6:34:26
