From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
14;2743;31.08;28.824;19.185;0.07;04/02/2019;8:01:13
14;2744;31.08;28.894;19.162;0.23;04/02/2019;8:01:14
14;2745;31.07;28.899;19.153;0.21;04/02/2019;8:01:15
14;2746;31.06;28.911;19.142;0.23;04/02/2019;8:01:16
14;2747;31.06;28.930;19.135;0.20;04/02/2019;8:01:17
14;2748;31.05;28.934;19.127;0.22;04/02/2019;8:01:18
14;2749;31.05;28.949;19.122;0.22;04/02/2019;8:01:19
14;2750;31.05;28.932;19.127;0.21;04/02/2019;8:01:20
14;2751;31.05;28.937;19.126;0.21;04/02/2019;8:01:21
14;2752;31.05;28.931;19.128;0.22;04/02/2019;8:01:22
14;2753;31.05;28.935;19.126;0.24;04/02/2019;8:01:23
14;2754;31.05;28.923;19.130;0.22;04/02/2019;8:01:24
14;2755;31.05;28.918;19.132;0.19;04/02/2019;8:01:25
14;2756;31.06;28.915;19.140;0.22;04/02/2019;8:01:26
14;2757;31.05;28.928;19.128;0.20;04/02/2019;8:01:27
14;2758;31.06;28.919;19.139;0.24;04/02/2019;8:01:28
14;2759;31.06;28.919;19.139;0.24;04/02/2019;8:01:29
14;2760;31.06;28.917;19.140;0.24;04/02/2019;8:01:30
14;2761;31.05;28.937;19.126;0.24;04/02/2019;8:01:31
14;2762;31.05;28.945;19.123;0.24;04/02/2019;8:01:32
14;2763;31.05;28.940;19.125;0.23;04/02/2019;8:01:33
14;2764;31.04;28.941;19.117;0.22;04/02/2019;8:01:34
14;2765;31.04;28.949;19.114;0.25;04/02/2019;8:01:35
14;2766;31.06;28.914;19.141;0.23;04/02/2019;8:01:36
14;2767;31.06;28.890;19.149;0.27;04/02/2019;8:01:37
14;2768;31.06;28.889;19.149;0.25;04/02/2019;8:01:38
14;2769;31.07;28.899;19.153;0.27;04/02/2019;8:01:39
14;2770;31.06;28.893;19.148;0.28;04/02/2019;8:01:40
14;2771;31.07;28.894;19.155;0.29;04/02/2019;8:01:41
14;2772;31.06;28.897;19.146;0.27;04/02/2019;8:01:42
14;2773;31.07;28.893;19.155;0.28;04/02/2019;8:01:43
14;2774;31.06;28.889;19.149;0.30;04/02/2019;8:01:44
14;2775;31.07;28.883;19.159;0.30;04/02/2019;8:01:45
14;2776;31.07;28.884;19.158;0.31;04/02/2019;8:01:46
14;2777;31.08;28.887;19.165;0.28;04/02/2019;8:01:47
14;2778;31.06;28.934;19.134;0.26;04/02/2019;8:01:48
14;2779;31.04;28.941;19.117;0.27;04/02/2019;8:01:49
14;2780;31.05;28.925;19.130;0.26;04/02/2019;8:01:50
14;2781;31.06;28.917;19.140;0.28;04/02/2019;8:01:51
14;2782;31.06;28.915;19.140;0.23;04/02/2019;8:01:52
14;2783;31.06;28.931;19.135;0.24;04/02/2019;8:01:53
